sku_id,product_name,category,brand,MRP,base_cost,launch_date,mrp_missing,base_cost_missing,mrp_outlier,base_cost_outlier,margin,negative_margin,product_age_months,is_new,is_stale,price_cost_ratio,high_margin,low_margin
P1138,Garden X,Electronics,BrandD,399.0,583.76,2022-01-18,0,0,0,0,-184.76,True,42,False,True,0.6835000685213102,False,True
P1139,factor plus  ,Electronics,No Brand,1179.29,676.78,2022-12-05,0,0,0,0,502.51,False,31,False,True,1.74250125594728,True,False
P1140,foreign x  ,Electronics,No Brand,191.42,114.66,2024-11-30,0,0,0,0,76.75999999999999,False,8,False,False,1.6694575266003837,False,True
P1141,Growth X,Electronics,BrandB,827.66,649.57,2021-09-15,0,0,0,0,178.08999999999992,False,46,False,True,1.2741659867296826,False,False
P1142,Scene Plus,Beauty,BrandA,515.97,425.82,2021-02-09,0,0,0,0,90.15000000000003,False,53,False,True,1.2117091728899536,False,True
P1143,Share Go,Sports,No Brand,456.34,313.32,2021-12-25,0,0,0,0,143.01999999999998,False,43,False,True,1.4564662326056428,False,False
P1144,Stuff Pro,Beauty,No Brand,398.18,328.33,2021-06-19,0,0,0,0,69.85000000000002,False,49,False,True,1.2127432765814883,False,True
P1145,Hour Pro,Home & Kitchen,BrandC,413.5,228.59,2021-01-30,0,0,0,0,184.91,False,54,False,True,1.8089155256135439,False,False
P1146,Just Lite,Apparel,BrandC,317.93,501.35,2022-04-07,0,0,0,0,-183.42000000000002,True,39,False,True,0.6341478009374688,False,True
P1147,Arm Pro,Home & Kitchen,BrandD,1235.84,786.01,2022-09-16,0,0,0,0,449.8299999999999,False,34,False,True,1.5722955178687292,False,False
P1148,Up Pro,Books,BrandD,999.74,643.59,2022-02-21,0,0,0,0,356.15,False,41,False,True,1.5533802576174272,False,False
P1149,so x  ,Books,BrandC,529.53,359.79,2024-12-14,0,0,0,0,169.73999999999995,False,7,False,False,1.471775202201284,False,False
P1150,wall pro  ,Home & Kitchen,BrandF,819.11,479.43,2021-07-04,0,0,0,0,339.68,False,48,False,True,1.7085080199403457,False,False
P1151,Lawyer Plus,Apparel,BrandD,864.44,707.13,2021-09-13,0,0,0,0,157.31000000000006,False,46,False,True,1.2224626306336883,False,False
P1152,Evidence Go,Sports,No Brand,879.9449999999999,574.02,2024-10-27,1,1,0,0,305.92499999999995,False,9,False,False,1.532951813525661,False,False
P1153,Per Max,Sports,BrandC,1053.25,595.87,2024-03-29,0,0,0,0,457.38,False,16,False,False,1.7675835333210264,False,False
P1154,Wish Max,Books,BrandD,874.6,204.43,2024-10-30,1,0,0,0,670.1700000000001,False,9,False,False,4.278237049356748,True,False
P1155,cause lite  ,Books,BrandC,542.33,315.39,2024-09-13,0,0,0,0,226.94000000000005,False,10,False,False,1.7195535685976095,False,False
P1156,Meeting X,Home & Kitchen,BrandA,438.8,640.34,2021-07-19,0,0,0,0,-201.54000000000002,True,48,False,True,0.6852609551175938,False,True
P1157,Represent Go,Books,BrandF,92.7,109.63,2021-05-19,0,0,0,0,-16.929999999999993,True,50,False,True,0.8455714676639606,False,True
P1158,Final Plus,Beauty,BrandD,1338.6,985.74,2024-02-26,0,0,0,0,352.8599999999999,False,17,False,False,1.357964574837178,False,False
P1159,City Lite,Electronics,BrandD,775.98,278.38,2023-08-18,1,0,0,0,497.6,False,23,False,True,2.7874847330986423,True,False
P1160,Pm Pro,Beauty,No Brand,1131.04,814.17,2022-03-11,0,0,0,0,316.87,False,40,False,True,1.3891939029932323,False,False
P1161,Might Plus,Books,BrandB,324.36,174.59,2021-07-20,0,0,0,0,149.77,False,48,False,True,1.857838364167478,False,False
P1162,Remember X,Beauty,BrandA,872.83,632.28,2022-10-17,0,0,0,0,240.55000000000007,False,33,False,True,1.380448535458974,False,False
P1163,Reduce Plus,Beauty,BrandE,530.39,267.62,2021-09-04,0,0,0,0,262.77,False,46,False,True,1.9818772886929228,False,False
P1164,Kind Go,Electronics,BrandF,1025.54,805.53,2023-07-14,0,0,0,0,220.01,False,24,False,True,1.2731245267091231,False,False
P1165,Product Max,Beauty,BrandB,342.44,208.96,2024-09-11,0,0,0,0,133.48,False,10,False,False,1.638782542113323,False,False
P1166,Reduce Lite,Electronics,BrandA,1056.33,680.43,2021-11-25,0,0,0,0,375.9,False,44,False,True,1.5524447775671266,False,False
P1167,cup pro  ,Electronics,BrandF,1473.66,954.05,2024-12-07,0,0,0,0,519.6100000000001,False,7,False,False,1.5446360253655471,True,False
P1168,Budget X,Sports,BrandD,1235.74,661.33,2021-01-07,0,0,0,0,574.41,False,54,False,True,1.8685678859268442,True,False
P1169,street pro  ,Apparel,BrandA,1414.8,852.99,2021-06-25,0,0,0,0,561.81,False,49,False,True,1.6586360918650862,True,False
P1170,Send X,Beauty,BrandB,633.28,317.77,2021-09-16,0,0,0,0,315.51,False,46,False,True,1.99288793781666,False,False
P1171,ahead max  ,Home & Kitchen,BrandD,830.08,435.18,2024-05-16,0,0,0,0,394.90000000000003,False,14,False,False,1.907440599292247,False,False
P1172,consider x  ,Electronics,BrandB,1029.12,830.26,2023-03-29,0,0,0,0,198.8599999999999,False,28,False,True,1.2395153325464312,False,False
P1173,Garden X,Beauty,BrandC,1143.57,698.04,2024-06-12,0,0,0,0,445.53,False,13,False,False,1.6382585525184803,False,False
P1174,Professional Plus,Books,BrandE,777.15,602.72,2022-06-28,0,0,0,0,174.42999999999995,False,37,False,True,1.28940469869923,False,False
P1175,plan max  ,Beauty,BrandC,516.32,298.31,2022-10-01,0,0,0,0,218.01000000000005,False,33,False,True,1.7308169354027692,False,False
P1176,More Max,Sports,BrandA,140.6,101.32,2022-11-08,0,0,0,0,39.28,False,32,False,True,1.3876825898144494,False,True
P1177,Ok Lite,Sports,BrandA,437.21,344.18,2021-03-27,0,0,0,0,93.02999999999997,False,52,False,True,1.2702946132837467,False,True
P1178,Spring Go,Sports,BrandF,218.11,131.47,2024-10-31,0,0,0,0,86.64000000000001,False,9,False,False,1.659009659998479,False,True
P1179,Speak Lite,Books,BrandE,1191.98,602.155,2021-04-29,0,1,0,0,589.825,False,51,False,True,1.9795235446023036,True,False
P1180,One X,Beauty,BrandC,629.21,344.54,2023-07-12,0,0,0,0,284.67,False,24,False,True,1.826232077552679,False,False
P1181,Green Max,Books,BrandA,201.8,107.36,2024-04-14,0,0,0,0,94.44000000000001,False,15,False,False,1.8796572280178838,False,True
P1182,anything max  ,Beauty,BrandD,1419.3,875.2,2023-05-25,0,0,0,0,544.0999999999999,False,26,False,True,1.6216864716636197,True,False
P1183,Word Max,Electronics,BrandB,583.93,375.88,2024-01-12,0,0,0,0,208.04999999999995,False,18,False,False,1.5535011173778865,False,False
P1184,Tonight Pro,Home & Kitchen,BrandF,342.16,247.5,2023-08-09,0,0,0,0,94.66000000000003,False,23,False,True,1.3824646464646466,False,True
P1185,Until X,Books,BrandC,364.63,267.05,2023-03-03,0,0,0,0,97.57999999999998,False,28,False,True,1.365399737876802,False,True
P1186,team lite  ,Beauty,BrandE,772.0,395.13,2023-02-24,0,0,0,0,376.87,False,29,False,True,1.9537873611216563,False,False
P1187,when lite  ,Sports,BrandE,622.33,574.02,2022-08-02,0,1,0,0,48.31000000000006,False,35,False,True,1.084160830633079,False,True
P1188,May Pro,Sports,BrandB,1200.2,764.11,2024-01-13,0,0,0,0,436.09000000000003,False,18,False,False,1.570716258130374,False,False
P1189,Court Max,Books,BrandE,823.12,528.13,2024-10-27,0,0,0,0,294.99,False,9,False,False,1.5585556586446518,False,False
P1190,Through Lite,Apparel,BrandC,574.86,332.92,2023-06-13,0,0,0,0,241.94,False,25,False,True,1.726721134206416,False,False
P1191,Because X,Electronics,BrandD,724.34,583.92,2021-11-07,0,0,0,0,140.42000000000007,False,44,False,True,1.2404781476914648,False,False
P1192,Position Go,Home & Kitchen,BrandE,208.53,145.73,2022-11-07,0,0,0,0,62.80000000000001,False,32,False,True,1.4309339188911,False,True
P1193,Start Max,Electronics,BrandA,1074.28,726.75,2024-01-03,0,0,0,0,347.53,False,18,False,False,1.4781974544203647,False,False
P1194,Item Max,Electronics,BrandC,775.98,754.57,2022-02-25,1,0,0,0,21.409999999999968,False,41,False,True,1.0283737757928355,False,True
P1195,Rather Go,Apparel,BrandA,779.99,783.32,2024-08-01,1,0,0,0,-3.330000000000041,True,11,False,False,0.9957488638104478,False,True
P1196,Oil Max,Sports,BrandB,879.9449999999999,595.14,2021-04-18,1,0,0,0,284.80499999999995,False,51,False,True,1.4785512652485129,False,False
P1197,Value Plus,Apparel,BrandD,267.43,177.51,2024-05-18,0,0,0,0,89.92000000000002,False,14,False,False,1.506563010534618,False,True
P1198,Represent X,Apparel,BrandD,1242.55,896.9,2021-05-06,0,0,0,0,345.65,False,50,False,True,1.3853829858401159,False,False
P1199,agreement pro  ,Books,BrandB,1194.79,966.84,2023-11-10,0,0,0,0,227.94999999999993,False,20,False,True,1.2357680691738033,False,False
P1200,Change Plus,Home & Kitchen,BrandC,1502.7,886.41,2022-01-03,0,0,0,0,616.2900000000001,False,42,False,True,1.695265170744915,True,False
P1201,Pattern Lite,Home & Kitchen,BrandB,364.56,248.13,2024-09-08,0,0,0,0,116.43,False,10,False,False,1.469229839197195,False,True
P1202,Test Max,Beauty,BrandC,754.65,535.15,2022-04-09,0,0,0,0,219.5,False,39,False,True,1.4101653741941511,False,False
P1203,list plus  ,Sports,BrandC,348.99,192.49,2021-07-13,0,0,0,0,156.5,False,48,False,True,1.8130292482726376,False,False
P1204,Approach X,Home & Kitchen,BrandC,798.39,193.11,2024-05-28,1,0,0,0,605.28,False,14,False,False,4.134379369271399,True,False
P1205,How Pro,Home & Kitchen,BrandF,182.86,102.86,2024-06-11,0,0,0,0,80.00000000000001,False,13,False,False,1.7777561734396268,False,True
P1206,Believe Pro,Apparel,BrandA,779.99,855.41,2021-03-17,1,0,0,0,-75.41999999999996,True,52,False,True,0.9118317531943747,False,True
P1207,Effort Max,Sports,BrandF,682.73,574.02,2022-04-25,0,1,0,0,108.71000000000004,False,39,False,True,1.189383645169158,False,True
P1208,Cover X,Beauty,BrandA,663.63,471.34,2024-04-16,0,0,0,0,192.29000000000002,False,15,False,False,1.407964526668647,False,False
P1209,consider lite  ,Sports,BrandA,271.66,202.48,2021-03-08,0,0,0,0,69.18000000000004,False,52,False,True,1.3416633741604111,False,True
P1210,Eye Max,Electronics,BrandA,709.9,590.68,2024-10-04,0,0,0,0,119.22000000000003,False,9,False,False,1.2018351730209251,False,True
P1211,Expect Max,Sports,BrandC,636.31,574.02,2021-05-21,0,1,0,0,62.289999999999964,False,50,False,True,1.1085153827392773,False,True
P1212,Language Max,Apparel,No Brand,782.81,512.32,2024-04-18,0,0,0,0,270.4899999999999,False,15,False,False,1.527970799500312,False,False
P1213,Practice Go,Electronics,BrandC,979.05,516.31,2022-02-05,0,1,0,0,462.74,False,41,False,True,1.8962445042706901,True,False
P1214,Yes Plus,Electronics,BrandF,544.06,304.08,2023-08-22,0,0,0,0,239.97999999999996,False,23,False,True,1.7892002104709286,False,False
P1215,School Pro,Sports,BrandD,637.33,330.39,2022-07-29,0,0,0,0,306.94000000000005,False,36,False,True,1.9290232755228671,False,False
P1216,Lawyer Pro,Books,No Brand,1341.26,878.29,2021-02-18,0,0,0,0,462.97,False,53,False,True,1.527126575504674,True,False
P1217,Condition Max,Beauty,BrandE,819.85,666.74,2023-10-04,0,0,0,0,153.11,False,21,False,True,1.229639739628641,False,False
P1218,Sense Plus,Books,BrandB,1745.94,927.07,2021-08-28,0,0,0,0,818.87,False,47,False,True,1.8832882090888499,True,False
P1219,Draw Lite,Books,BrandC,307.24,178.78,2024-06-27,0,0,0,0,128.46,False,13,False,False,1.718536749077078,False,False
P1220,night max  ,Electronics,BrandD,624.68,793.07,2024-11-04,0,0,0,0,-168.3900000000001,True,8,False,False,0.7876732192618557,False,True
P1221,Third Max,Beauty,BrandF,1092.72,661.33,2023-10-02,0,0,0,0,431.39,False,21,False,True,1.6523067152556212,False,False
P1222,Pm Pro,Books,BrandD,1141.9,708.24,2024-05-02,0,0,0,0,433.6600000000001,False,14,False,False,1.6123065627470914,False,False
P1223,While Pro,Home & Kitchen,BrandA,546.08,428.93,2024-02-28,0,0,0,0,117.15000000000003,False,17,False,False,1.2731214883547433,False,True
P1224,Face Plus,Home & Kitchen,BrandA,576.78,465.48,2022-01-31,0,0,0,0,111.29999999999995,False,42,False,True,1.239108017530291,False,True
P1225,Table Go,Home & Kitchen,BrandB,530.15,402.0,2021-06-21,0,0,0,0,128.14999999999998,False,49,False,True,1.318781094527363,False,True
P1226,Force X,Sports,BrandC,1173.19,943.38,2028-01-01,0,0,0,0,229.81000000000006,False,-30,True,False,1.2436027899679876,False,False
P1227,certain pro  ,Beauty,No Brand,771.88,606.58,2021-09-26,0,0,0,0,165.29999999999995,False,46,False,True,1.2725114576807675,False,False
P1228,Ahead Max,Books,BrandA,206.83,602.155,2021-01-08,0,1,0,0,-395.32499999999993,True,54,False,True,0.3434829902599829,False,True
P1229,Focus Plus,Home & Kitchen,No Brand,1005.9,619.1,2023-03-09,0,0,0,0,386.79999999999995,False,28,False,True,1.624777903408173,False,False
P1230,Surface X,Books,BrandF,488.02,339.41,2024-10-01,0,0,0,0,148.60999999999996,False,9,False,False,1.4378480304057037,False,False
P1231,Try X,Books,BrandA,540.48,324.24,2023-07-11,0,0,0,0,216.24,False,24,False,True,1.6669133974833457,False,False
P1232,Easy Go,Apparel,BrandE,449.45,337.41,2022-10-19,0,0,0,0,112.03999999999996,False,33,False,True,1.3320589194155477,False,True
P1233,His Plus,Apparel,BrandA,1331.12,925.62,2021-10-31,0,0,0,0,405.4999999999999,False,45,False,True,1.4380847431991528,False,False
P1234,Responsibility Max,Apparel,BrandC,1435.3,929.15,2021-07-28,0,0,0,0,506.15,False,48,False,True,1.5447451972232686,True,False
P1235,involve lite  ,Home & Kitchen,BrandE,1092.24,691.27,2021-02-14,0,0,0,0,400.97,False,53,False,True,1.5800483168660582,False,False
P1236,enter plus  ,Home & Kitchen,BrandB,1263.27,541.77,2023-12-11,0,1,0,0,721.5,False,19,False,True,2.3317459438507115,True,False
P1237,Able Plus,Home & Kitchen,BrandE,798.39,528.18,2022-07-17,1,0,0,0,270.21000000000004,False,36,False,True,1.5115869589912532,False,False
P1238,Back Max,Beauty,BrandC,797.31,429.8,2022-07-23,0,0,0,0,367.50999999999993,False,36,False,True,1.8550721265704977,False,False
P1239,Clearly Pro,Beauty,BrandB,769.895,972.01,2023-01-11,1,0,0,0,-202.115,True,30,False,True,0.7920648964516825,False,True
P1240,If Go,Home & Kitchen,BrandC,594.59,404.23,2022-10-15,0,0,0,0,190.36,False,33,False,True,1.4709200207802489,False,False
P1241,Type Max,Books,BrandC,1888.41,966.09,2022-12-13,0,0,0,0,922.32,False,31,False,True,1.9546936620811726,True,False
P1242,Lay Plus,Books,BrandB,1363.16,602.155,2023-11-19,0,1,0,0,761.0050000000001,False,20,False,True,2.26380250932069,True,False
P1243,Mother X,Beauty,No Brand,769.895,403.72,2021-03-27,1,0,0,0,366.17499999999995,False,52,False,True,1.907002377885663,False,False
P1244,Remain X,Home & Kitchen,BrandF,592.07,459.49,2022-10-14,0,0,0,0,132.58000000000004,False,33,False,True,1.288537291344752,False,False
P1245,Above X,Beauty,BrandD,1222.2,795.81,2024-05-19,0,0,0,0,426.3900000000001,False,14,False,False,1.5357937196064388,False,False
P1246,Official Lite,Sports,BrandD,1199.97,934.67,2023-07-06,0,0,0,0,265.30000000000007,False,24,False,True,1.2838434955652798,False,False
P1247,People Go,Sports,BrandA,1270.92,646.93,2023-07-31,0,0,0,0,623.9900000000001,False,24,False,True,1.964540213006044,True,False
P1248,worker max  ,Beauty,BrandC,310.77,238.85,2022-09-16,0,0,0,0,71.91999999999999,False,34,False,True,1.301109482939083,False,True
P1249,Right Max,Apparel,BrandE,1086.51,741.8,2021-07-07,0,0,0,0,344.71000000000004,False,48,False,True,1.4646939875977354,False,False
P1250,Soldier Go,Sports,No Brand,702.51,545.56,2023-09-15,0,0,0,0,156.95000000000005,False,22,False,True,1.2876860473641765,False,False
P1251,Position Go,Electronics,BrandA,318.65,175.82,2021-11-12,0,0,0,0,142.82999999999998,False,44,False,True,1.8123649186668183,False,False
P1252,Mind Go,Sports,BrandC,1456.18,808.27,2022-02-07,0,0,0,0,647.9100000000001,False,41,False,True,1.8016009501775399,True,False
P1253,Because Pro,Home & Kitchen,BrandC,1376.36,694.28,2024-09-22,0,0,0,0,682.0799999999999,False,10,False,False,1.9824278389122543,True,False
P1254,Side Lite,Beauty,BrandC,701.9,496.59,2024-03-27,0,0,0,0,205.31,False,16,False,False,1.4134396584707707,False,False
P1255,Today X,Beauty,BrandF,1781.1,989.18,2023-05-04,0,0,0,0,791.92,False,26,False,True,1.800582300491316,True,False
P1256,Only Max,Apparel,No Brand,1365.21,787.22,2023-08-17,0,0,0,0,577.99,False,23,False,True,1.7342166103503467,True,False
P1257,big x  ,Sports,BrandA,1802.12,964.37,2021-05-04,0,0,0,0,837.7499999999999,False,50,False,True,1.8687018468015386,True,False
P1258,once lite  ,Beauty,BrandF,769.895,905.9,2022-10-25,1,0,0,0,-136.005,True,33,False,True,0.8498675350480186,False,True
P1259,Record Pro,Books,BrandE,1269.26,602.155,2023-09-06,0,1,0,0,667.105,False,22,False,True,2.10786259351828,True,False
P1260,Nor X,Sports,BrandF,1028.04,604.3,2024-06-02,0,0,0,0,423.74,False,13,False,False,1.7012080092669204,False,False
P1261,Reach Pro,Beauty,BrandA,769.895,518.76,2022-12-15,1,1,0,0,251.135,False,31,False,True,1.4841063304803763,False,False
P1262,Senior Go,Beauty,BrandB,442.44,228.53,2021-02-17,0,0,0,0,213.91,False,53,False,True,1.936025904695226,False,False
P1263,Clearly Lite,Beauty,BrandE,1253.45,854.28,2022-10-18,0,0,0,0,399.1700000000001,False,33,False,True,1.4672589783209253,False,False
P1264,Some Max,Home & Kitchen,No Brand,1335.52,826.31,2021-01-17,0,0,0,0,509.21000000000004,False,54,False,True,1.6162457189190498,True,False
P1265,Size Pro,Books,BrandA,285.03,221.46,2021-07-31,0,0,0,0,63.569999999999965,False,48,False,True,1.2870495800596042,False,True
P1266,Ask Plus,Books,BrandD,1613.27,969.55,2023-03-05,0,0,0,0,643.72,False,28,False,True,1.6639368779330619,True,False
P1267,Letter Go,Electronics,BrandD,447.65,348.47,2024-04-28,0,0,0,0,99.17999999999995,False,15,False,False,1.2846156053605762,False,True
P1268,Either X,Home & Kitchen,BrandF,506.31,393.4,2023-10-27,0,0,0,0,112.91000000000003,False,21,False,True,1.2870106761565836,False,True
P1269,Investment Pro,Books,BrandE,662.38,602.155,2023-05-09,0,1,0,0,60.22500000000002,False,26,False,True,1.100015776668798,False,True
P1270,party pro  ,Apparel,BrandB,567.78,332.05,2021-09-11,0,0,0,0,235.72999999999996,False,46,False,True,1.709923204336696,False,False
P1271,Rate X,Beauty,BrandD,401.97,283.18,2022-08-17,0,0,0,0,118.79000000000002,False,35,False,True,1.4194858393954375,False,True
P1272,Participant Pro,Apparel,BrandB,575.78,308.66,2024-02-04,0,0,0,0,267.11999999999995,False,17,False,False,1.8654182595736406,False,False
P1273,Your Lite,Beauty,BrandC,828.47,436.06,2023-05-16,0,0,0,0,392.41,False,26,False,True,1.8998990964546163,False,False
P1274,environment pro  ,Electronics,BrandB,775.98,583.22,2023-01-18,1,0,0,0,192.76,False,30,False,True,1.330509927643085,False,False
P1275,No Pro,Books,BrandF,511.44,255.88,2023-02-26,0,0,0,0,255.56,False,29,False,True,1.998749413787713,False,False
P1276,Similar Go,Apparel,BrandC,792.28,571.99,2021-09-03,0,0,0,0,220.28999999999996,False,46,False,True,1.3851291106487875,False,False
P1277,life x  ,Beauty,BrandC,905.81,672.23,2024-02-17,0,0,0,0,233.57999999999993,False,17,False,False,1.347470359847076,False,False
P1278,Stop X,Books,BrandB,328.45,184.48,2021-10-30,0,0,0,0,143.97,False,45,False,True,1.7804098005203817,False,False
P1279,Easy X,Electronics,BrandA,780.27,516.31,2021-04-18,0,1,0,0,263.96000000000004,False,51,False,True,1.5112432453371039,False,False
P1280,Environmental X,Electronics,BrandE,551.73,452.2,2021-10-19,0,0,0,0,99.53000000000003,False,45,False,True,1.2201017249004866,False,True
P1281,Party Pro,Beauty,BrandE,1318.7,778.94,2023-04-16,0,0,0,0,539.76,False,27,False,True,1.6929416899889593,True,False
P1282,Miss Max,Sports,BrandC,764.69,515.71,2022-03-30,0,0,0,0,248.98000000000002,False,40,False,True,1.482790715712319,False,False
P1283,Enter Max,Beauty,BrandE,769.895,492.94,2022-12-06,1,0,0,0,276.955,False,31,False,True,1.5618432263561488,False,False
P1284,Field Go,Apparel,No Brand,1089.86,793.82,2024-01-16,0,0,0,0,296.03999999999985,False,18,False,False,1.3729308911340101,False,False
P1285,Follow X,Beauty,BrandF,1022.51,799.25,2023-06-11,0,0,0,0,223.26,False,25,False,True,1.2793368783234282,False,False
P1286,Whether Pro,Beauty,BrandF,769.895,695.25,2024-11-12,1,0,0,0,74.64499999999998,False,8,False,False,1.1073642574613447,False,True
P1287,Season Pro,Electronics,BrandA,494.83,308.19,2024-08-18,0,0,0,0,186.64,False,11,False,False,1.6056004412862195,False,False
P1288,Community Go,Apparel,BrandB,744.28,508.515,2023-04-07,0,1,0,0,235.765,False,27,False,True,1.4636343077392013,False,False
P1289,Student X,Apparel,BrandE,522.64,508.515,2021-03-20,0,1,0,0,14.125,False,52,False,True,1.027776958398474,False,True
P1290,Size X,Beauty,BrandF,720.98,939.07,2022-04-24,0,0,0,0,-218.09000000000003,True,39,False,True,0.7677595919367033,False,True
P1291,Audience X,Sports,No Brand,879.16,661.25,2022-08-30,0,0,0,0,217.90999999999997,False,35,False,True,1.3295425330812853,False,False
P1292,Network Lite,Home & Kitchen,BrandE,1075.13,583.15,2024-12-06,0,0,0,0,491.98000000000013,False,7,False,False,1.8436594358226874,True,False
P1293,Rate Pro,Apparel,BrandA,1127.77,822.37,2024-08-11,0,0,0,0,305.4,False,11,False,False,1.371365686977881,False,False
P1294,Decade Lite,Sports,No Brand,879.9449999999999,403.84,2022-11-03,1,0,0,0,476.10499999999996,False,32,False,True,2.1789446315372425,True,False
P1295,Effect Max,Apparel,BrandD,408.55,335.1,2024-05-29,0,0,0,0,73.44999999999999,False,14,False,False,1.2191883019994032,False,True
P1296,Ball X,Sports,BrandC,1153.25,736.23,2021-12-16,0,0,0,0,417.02,False,43,False,True,1.5664262526656072,False,False
P1297,Girl Max,Sports,BrandA,1049.33,820.03,2023-06-20,0,0,0,0,229.29999999999995,False,25,False,True,1.2796239161981877,False,False
P1298,Strategy X,Electronics,BrandD,651.52,374.13,2024-09-17,0,0,0,0,277.39,False,10,False,False,1.7414267767888167,False,False
P1299,Believe Pro,Beauty,BrandF,769.895,857.03,2021-01-18,1,0,0,0,-87.13499999999999,True,54,False,True,0.8983291133332556,False,True
P1300,Letter X,Apparel,No Brand,777.17,388.96,2023-12-30,0,0,0,0,388.21,False,19,False,True,1.9980717811600164,False,False
P1301,Under Pro,Home & Kitchen,No Brand,257.36,150.48,2023-09-28,0,0,0,0,106.88000000000002,False,22,False,True,1.7102604997341841,False,True
P1302,Dream Plus,Books,BrandF,1648.09,852.13,2021-05-08,0,0,0,0,795.9599999999999,False,50,False,True,1.9340828277375517,True,False
P1303,Shake Go,Sports,BrandF,1593.05,807.1,2024-07-25,0,0,0,0,785.9499999999999,False,12,False,False,1.973795068764713,True,False
P1304,Week Go,Sports,No Brand,1045.43,586.19,2022-01-12,0,0,0,0,459.24,False,42,False,True,1.7834319930397993,False,False
P1305,particular max  ,Beauty,BrandF,612.96,353.39,2022-10-02,0,0,0,0,259.57000000000005,False,33,False,True,1.7345142760123378,False,False
P1306,six plus  ,Books,BrandE,1039.04,638.22,2023-02-09,0,0,0,0,400.81999999999994,False,29,False,True,1.628027952743568,False,False
P1307,Go Plus,Sports,BrandA,1185.24,643.61,2022-01-11,0,0,0,0,541.63,False,42,False,True,1.8415500069918118,True,False
P1308,Step Lite,Books,BrandB,994.15,654.95,2023-04-05,0,0,0,0,339.19999999999993,False,27,False,True,1.5179021299335826,False,False
P1309,Concern Max,Electronics,BrandE,747.16,459.26,2022-04-30,0,0,0,0,287.9,False,39,False,True,1.626878021164482,False,False
P1310,Hear Lite,Electronics,No Brand,559.18,372.67,2022-06-22,0,0,0,0,186.50999999999993,False,37,False,True,1.5004695843507658,False,False
P1311,Message Max,Beauty,BrandC,326.12,518.76,2023-12-18,0,1,0,0,-192.64,True,19,False,True,0.6286529416300409,False,True
P1312,Cold Pro,Apparel,BrandB,903.67,682.81,2024-07-23,0,0,0,0,220.86,False,12,False,False,1.323457477189848,False,False
P1313,Might Go,Sports,No Brand,1358.58,946.84,2022-08-09,0,0,0,0,411.7399999999999,False,35,False,True,1.4348569980144479,False,False
P1314,Environmental Go,Beauty,No Brand,618.23,429.51,2022-11-22,0,0,0,0,188.72000000000003,False,32,False,True,1.4393844147982586,False,False
P1315,Something X,Sports,BrandF,967.18,510.69,2021-09-20,0,0,0,0,456.48999999999995,False,46,False,True,1.8938690790890755,False,False
P1316,Activity Lite,Beauty,BrandF,935.86,586.51,2024-07-17,0,0,0,0,349.35,False,12,False,False,1.5956420180389081,False,False
P1317,Into X,Apparel,BrandA,779.99,129.58,2023-03-27,1,0,0,0,650.41,False,28,False,True,6.019370273190306,True,False
P1318,Question X,Electronics,BrandF,1001.78,824.62,2022-02-21,0,0,0,0,177.15999999999997,False,41,False,True,1.2148383497853557,False,False
P1319,Good Lite,Sports,BrandC,1004.34,716.62,2021-09-03,0,0,0,0,287.72,False,46,False,True,1.40149591136167,False,False
P1320,Father Lite,Sports,BrandD,1826.97,930.53,2024-02-08,0,0,0,0,896.44,False,17,False,False,1.9633649640527442,True,False
P1321,Well Pro,Apparel,BrandE,253.23,508.515,2021-05-10,0,1,0,0,-255.285,True,50,False,True,0.49797941063685436,False,True
P1322,Medical Plus,Electronics,BrandE,508.94,355.4,2023-09-02,0,0,0,0,153.54000000000002,False,22,False,True,1.4320202588632527,False,False
P1323,Grow Plus,Home & Kitchen,BrandE,839.4,515.09,2022-09-30,0,0,0,0,324.30999999999995,False,34,False,True,1.629618124987866,False,False
P1324,Detail Pro,Sports,BrandC,879.9449999999999,405.04,2024-05-21,1,0,0,0,474.9049999999999,False,14,False,False,2.1724891368753703,True,False
P1325,State Go,Beauty,BrandC,1244.45,802.84,2022-02-25,0,0,0,0,441.61,False,41,False,True,1.5500597877534752,False,False
P1326,Ever X,Beauty,BrandC,1398.7,866.13,2023-09-24,0,0,0,0,532.57,False,22,False,True,1.6148846016186946,True,False
P1327,Knowledge Go,Beauty,BrandA,769.895,165.08,2022-09-23,1,0,0,0,604.8149999999999,False,34,False,True,4.663769081657378,True,False
P1328,Expect Go,Books,BrandC,437.19,232.44,2021-07-07,0,0,0,0,204.75,False,48,False,True,1.8808724832214765,False,False
P1329,Identify Max,Sports,BrandE,972.99,704.39,2023-09-11,0,0,0,0,268.6,False,22,False,True,1.3813228467184373,False,False
P1330,Add Max,Books,BrandB,1485.96,801.28,2022-10-12,0,0,0,0,684.6800000000001,False,33,False,True,1.8544828274760385,True,False
P1331,Maintain Lite,Apparel,BrandF,1216.51,897.37,2023-02-02,0,0,0,0,319.14,False,29,False,True,1.3556392569397238,False,False
P1332,Your Max,Electronics,BrandD,486.91,301.96,2022-03-15,0,0,0,0,184.95000000000005,False,40,False,True,1.6124983441515435,False,False
P1333,Item Plus,Home & Kitchen,BrandC,1829.16,923.75,2023-08-16,0,0,0,0,905.4100000000001,False,23,False,True,1.9801461434370773,True,False
P1334,Grow Max,Electronics,BrandF,569.24,516.31,2023-01-20,0,1,0,0,52.930000000000064,False,30,False,True,1.1025159303519205,False,True
