sku_id,date,competitor_id,competitor_price
P1243,2024-10-24,C005,643.51
P0493,2025-05-14,C004,1566.01
P1050,2025-03-20,C003,2428.28
P0215,2025-04-03,C010,2289.97
P1386,2024-09-30,C003,2382.54
P1273,2025-04-07,C002,2128.2
P0404,2024-09-23,C007,
P0226,2024-11-10,C002,1199.71
P0746,2024-08-04,C009,
P0057,2025-06-18,C007,2083.98
P0076,2025-05-23,C007,1270.84
P0101,2025-02-01,C005,391.92
P0171,2025-02-28,C001,1625.62
P1259,2024-11-19,C002,1283.71
P0669,2024-09-27,C009,2177.53
P0646,2025-01-14,C003,1502.68
P1271,2024-10-09,C010,1783.77
P1229,2024-12-28,C003,368.3
P0330,2025-05-11,C007,2017.41
P0343,2024-10-24,C004,2043.0
P0589,2024-09-17,C003,941.13
P0165,2025-03-26,C010,1449.68
P0293,2025-04-19,C008,1707.89
P1013,2025-02-17,C008,1158.38
P1211,2024-10-27,C006,752.21
P0917,2024-07-20,C010,1070.89
P0576,2024-12-09,C002,1648.37
P0155,2024-07-23,C004,1733.4
P1471,2024-08-08,C004,498.35
P0478,2025-03-07,C004,2202.35
P1403,2025-04-18,C007,1878.08
P0994,2025-05-19,C007,368.79
P0144,2024-12-24,C007,1102.11
P1389,2024-07-08,C006,716.16
P0232,2024-09-28,C004,1147.0
P0237,2025-01-15,C001,1319.72
P1276,2024-07-28,C010,724.31
P0780,2025-06-30,C002,633.45
P0921,2024-11-19,C005,2289.65
P1121,2025-02-02,C007,1000.51
P0037,2024-08-25,C002,2346.67
P0701,,C001,2405.4
P1126,2025-05-21,C010,1512.67
P1019,2024-10-25,C001,
P0247,2025-05-13,C002,815.57
P0356,2025-05-24,C010,1816.28
P1446,2025-03-25,C002,1226.95
P0055,2025-05-22,C003,1099.62
P0178,2025-06-19,C001,1362.92
P1051,2025-05-01,C002,847.3
P1427,2024-12-04,C003,2328.03
P1387,2025-05-22,C006,461.14
P0956,2024-10-16,C003,1667.08
P0732,2025-04-15,C004,577.72
P0252,2025-03-01,C002,1366.37
P1423,2025-01-17,C004,1045.61
P1355,2025-01-21,C003,1934.6
P1145,2025-06-17,C010,962.08
P1030,2025-07-03,C001,568.03
P0934,2024-09-11,C003,893.22
P0728,2024-12-15,C006,1992.75
P0469,2025-01-01,C006,955.68
P1027,2024-12-28,C001,2367.24
P0744,2024-09-19,,805.62
P0278,2025-03-31,C009,907.43
P0417,2024-07-29,C003,455.03
P1319,2025-05-22,C002,2027.05
P1382,2024-10-27,C006,2091.05
P0168,2024-11-15,C003,1340.77
P0281,2024-08-18,C004,420.34
P0920,2025-04-23,C003,1380.23
P0887,2024-08-10,C005,831.77
P0849,2025-05-29,C006,850.52
P1334,2025-03-11,C004,695.85
P0433,2024-11-11,C008,962.65
P0228,2024-08-25,C001,1765.41
P0944,2024-11-30,C004,1747.35
P1040,2025-01-19,C004,1596.1
P0232,2025-02-11,C002,1148.03
P0890,2024-09-20,C009,2137.92
P1177,2025-02-04,C009,1333.74
P0140,2025-06-17,C006,748.67
P1241,2024-07-10,C007,1933.52
P1425,2024-10-14,C007,1442.59
P0720,2024-08-01,C003,1192.78
P0278,2024-12-04,C005,1013.3
P1157,2024-07-29,C004,1408.11
P1311,2024-12-23,C003,1329.78
P1329,2024-11-23,C005,2260.1
P0140,2024-12-09,C004,778.35
P1118,2024-07-27,C006,2179.01
P0632,2025-04-29,C005,465.61
P0504,2024-12-27,C002,
P1214,2024-10-12,C010,1884.46
P1308,2024-07-28,C007,1275.25
P0419,2025-05-09,C001,327.66
P0063,2025-02-26,C001,1506.97
P0774,2024-08-18,C001,394.8
P0773,2025-02-17,C002,2171.32
P0057,2024-07-16,C010,1515.72
P1263,2024-09-22,C009,555.1
P0641,2024-07-25,C008,389.16
P1216,2024-11-23,C001,2145.5
P0804,2024-12-15,C005,
P0513,2024-10-20,C010,1106.85
P1115,2025-05-27,C002,2268.84
P1270,2024-10-06,C010,2218.27
P0627,2024-07-15,C007,540.32
P0226,2025-03-30,C006,1145.7
P0911,2024-10-29,C002,2204.28
P0265,2025-05-12,C006,1575.07
P0089,2024-12-23,C006,1941.82
P0543,2024-08-28,C005,936.05
P0219,2025-02-21,C009,
P0385,2025-03-16,C004,817.46
P0713,2024-12-20,C001,828.53
P1037,2024-09-18,C001,1292.82
P0210,2024-08-16,C003,1801.31
P0844,2024-08-02,C003,1297.07
P0504,2024-11-25,C009,1024.79
P0589,2024-07-09,C002,793.34
P0407,2025-06-15,C005,1916.79
P0911,2025-04-05,C002,404.27
P1364,2025-05-20,C007,2032.33
P1336,2025-04-25,C008,2359.22
P0421,2024-07-18,C002,887.82
P0339,2024-08-28,C008,1240.74
P1398,2025-04-09,C010,1038.1
P1226,2025-05-30,C010,1812.34
P1268,2025-03-27,C004,1440.49
P0223,2025-06-08,C005,950.28
P0682,2024-10-02,C009,1091.56
P1184,2024-09-11,C009,1717.87
P0275,2024-11-11,C005,480.73
P0234,2025-06-12,C002,2257.79
P0542,2024-11-13,C001,1431.52
P0695,2025-01-31,C006,1140.5
P1194,2024-09-25,C005,450.8
P0788,2025-05-10,C001,1687.6
P1449,2025-05-15,C004,2065.84
P0863,2025-06-25,C001,1211.77
P1147,2025-04-07,C002,1404.93
P0670,2024-11-07,C005,2161.88
P1451,2024-08-21,C002,431.33
P1492,2025-05-16,C004,2211.18
P0471,2025-05-19,C010,635.31
P0582,2024-12-11,C003,2250.82
P1148,2025-05-02,C005,2282.47
P0807,2024-11-25,C006,2250.82
P1156,2025-03-19,C009,2444.67
P0148,2025-06-16,C009,739.73
P1043,2024-10-17,C008,1657.23
P1371,2025-06-27,C005,821.96
P0089,2025-03-17,C003,953.34
P0815,2024-11-13,C006,882.22
P1242,2024-08-19,C006,1039.8
P0339,2025-01-22,C008,1006.81
P0840,2024-09-20,C008,1597.82
P0595,2024-08-17,C008,796.5
P0074,2025-06-11,C007,523.45
P0918,2024-10-15,C003,363.37
P0233,2024-09-28,C003,661.8
P1111,2024-07-25,C009,2419.47
P0179,2025-03-16,C002,507.34
P0087,2024-10-19,C004,562.46
P0960,2025-02-23,C007,1974.36
P1337,2025-06-18,C009,1670.31
P0425,2024-12-27,C005,1060.34
P0854,2024-08-07,C003,1660.22
P1196,2025-06-22,C001,1962.41
P0123,2024-12-04,C002,1335.8
P0066,2024-08-27,C009,1231.54
P1338,2025-06-06,C004,1014.99
P1353,2025-05-03,C010,2307.92
P1303,2025-03-11,C007,671.31
P1209,2025-01-14,C008,858.75
P0422,2024-07-17,C001,933.38
P0219,2025-03-14,C003,2192.11
BROKEN_SKU,2024-11-07,C007,2469.63
P0344,2024-12-08,C004,2318.89
P0471,2025-01-13,C006,1625.18
P1161,2025-07-06,C001,1395.73
P0004,2024-07-28,C009,618.5
P1301,2025-01-23,C010,516.93
P1075,2024-12-03,C002,2231.04
P0005,2025-03-17,C003,1642.81
P1496,2025-02-13,C001,1179.52
P0254,2024-08-30,C010,572.31
P0305,2025-06-02,C005,2457.52
P0587,2025-04-20,C001,2093.74
P0945,2025-05-20,C006,1326.22
P0269,2025-03-06,C008,2065.38
P0330,2024-11-23,C010,2191.26
P0425,,C004,1986.07
P0494,2024-12-10,C006,1779.92
P1496,2024-12-14,C003,
P0179,2024-11-24,C001,1312.48
P0281,2024-09-27,C006,1621.14
P0174,2024-08-08,C006,1380.33
P0967,2024-07-30,C003,1240.72
P0544,2025-06-11,C009,1587.35
P0685,2024-10-29,C006,1614.14
P1428,2024-10-23,C009,1454.25
P0134,2025-03-31,C004,717.72
P0327,2025-02-21,C007,1151.98
P0696,2025-06-01,C009,1603.53
P0696,2025-01-09,C006,2039.28
P0285,2025-05-12,C007,978.89
P0565,2025-02-27,C008,1849.74
P0365,2024-12-13,C007,1063.19
P0364,2024-12-21,C003,583.31
P0263,2025-01-14,C008,1992.39
P1079,2024-11-22,C007,2351.04
P1295,2024-10-18,C003,925.04
P1106,2025-02-09,C007,379.51
P0684,2024-07-08,C006,691.32
P1449,2025-04-09,C001,2439.01
P1229,2024-07-22,C002,2311.8
P0543,2024-09-11,C010,1328.8
P0184,2025-07-07,C004,1353.59
P0815,2025-01-05,,1280.48
P0750,2024-10-20,C008,1211.07
P0952,2024-10-10,C001,1886.04
P1161,2024-11-25,,881.44
P1352,2025-02-04,C010,1641.79
P1416,2025-06-25,C008,1450.7
P0872,2025-01-29,C004,751.17
P1096,2024-09-23,C001,1454.49
P0903,2024-12-20,C009,2163.54
P0502,2025-06-24,C004,1213.27
P0512,2024-11-30,C001,2202.94
P1253,2024-07-18,C005,401.08
P1244,2025-03-10,C003,1636.78
P1071,2024-09-15,C009,1130.42
P1199,2024-09-04,C010,1402.75
P0378,2024-11-03,C008,910.7
P0206,2025-03-23,C005,1658.4
P0064,2024-08-08,C009,936.18
P0074,2025-03-13,C009,1658.11
P0593,2025-01-31,C001,1993.94
P0438,2024-08-16,C010,1668.59
P0663,2024-11-03,C008,1435.98
P1426,2025-01-25,C005,2333.02
P0559,2025-06-17,C009,1743.66
P0153,2025-04-12,C008,1556.18
P0214,2025-01-08,C008,2454.26
P0127,2024-09-26,C008,2366.9
P1228,2025-01-02,C006,1475.15
P1047,2025-04-23,C009,1201.2
P0135,2025-03-18,C005,1723.89
P1038,2024-07-21,C010,2187.67
P1355,2024-07-28,C002,2123.1
P0360,2024-08-30,C007,1982.75
P1275,2025-06-28,C002,455.85
P0089,2024-08-16,C005,1645.57
P0103,2024-10-15,C009,1904.46
P0382,2024-08-15,C004,1536.66
P0957,2025-06-14,C003,
P1271,2025-02-14,C003,734.17
P1330,2025-01-28,C002,629.43
P0825,2025-03-15,C009,392.34
P0891,2025-06-26,C006,1795.37
P0234,2025-03-27,C004,2355.64
P1488,2025-06-09,C001,2449.32
P1346,2025-02-05,C002,602.87
P0109,2024-12-01,C006,1074.88
P1483,2025-02-23,C007,2463.88
P0175,2024-12-08,C007,622.32
P0037,2024-11-21,C008,1640.44
P0954,2025-02-19,C005,1311.15
P0678,2025-03-06,C009,2160.66
P0940,2025-04-19,C007,1601.95
P0734,2024-11-26,C005,587.75
P0769,2024-07-24,C006,1820.75
P0634,2024-08-19,C004,2293.27
P0755,2024-12-29,C007,2352.82
P0764,2024-11-13,C003,1142.77
P1486,2025-02-12,C007,1882.85
P0926,2024-07-08,C007,2399.95
P0322,2025-04-01,C008,2199.2
P1495,2024-12-19,C006,1402.09
P1059,2024-12-16,C004,2196.29
P0691,2024-12-25,C010,627.81
P0790,2025-05-27,C003,2325.6
P0417,2025-05-03,C008,2105.81
P0304,2025-04-04,C001,2389.3
P0821,2024-12-22,C004,2078.75
P0834,2024-11-03,C003,2272.67
P1048,2025-04-25,C004,1799.56
P0206,2024-07-24,C006,2249.68
P1252,2024-08-16,C001,
P1427,2024-12-03,C007,424.63
P1211,2024-08-10,C009,1651.03
P0903,2024-08-23,C001,2289.69
P0876,2025-05-24,C010,1912.53
P1017,2025-06-23,C007,633.98
P1493,2025-05-21,C001,655.86
P1059,2024-12-14,C001,418.98
P0873,2024-09-06,C009,2360.37
P0550,2025-03-24,C010,814.89
P1282,2025-05-14,C002,2021.83
P0124,2025-06-20,C006,814.91
P0282,2024-10-19,C003,1553.65
P0418,2024-08-14,C001,
P1490,2024-12-23,C008,2485.44
P1325,2024-08-17,C009,1968.4
P0552,2024-08-23,C003,1061.94
P1220,2025-05-14,C001,2310.37
P1370,2024-10-26,C006,1244.39
P1187,2025-07-06,C002,1747.22
P0286,2025-06-19,C004,412.75
P1275,2025-01-14,C008,328.48
P1077,,C001,2127.28
P0808,2024-09-26,C007,
P0701,2025-06-03,C007,1221.42
P0407,2025-06-19,C010,2113.11
P0651,2024-09-16,C008,804.96
P0371,2024-08-03,C002,1629.3
P0218,2024-09-01,C008,1522.67
P0379,2024-10-07,C010,1662.52
P1378,2024-11-26,C008,1777.18
P0371,2024-09-30,C002,2047.94
P0118,2025-02-04,C010,2082.95
P0454,2024-10-25,C008,485.19
P0500,2024-11-30,C003,817.65
P0701,2024-11-10,C008,1663.97
P0453,2024-10-30,C002,1092.21
P0921,2024-09-12,C006,485.62
P0293,2024-09-07,C004,1882.07
P0148,2025-02-09,C002,1564.15
P0921,2024-08-05,C008,389.84
P0822,2025-06-21,C009,2003.48
P1452,2024-10-09,C006,1817.03
P0270,2024-11-05,C001,885.01
P0998,2025-03-18,C001,709.72
P0862,2024-07-22,C001,2053.01
P0385,2025-07-04,C010,2325.47
P1138,2025-03-26,C010,2090.12
P0026,2024-10-19,C005,1176.45
P0371,2025-05-16,C006,1998.55
P1125,2025-04-03,C004,467.05
P1355,2025-02-26,C001,1263.72
P0083,2024-12-23,C009,690.64
P1186,2024-09-27,C002,735.4
P1239,2024-07-13,C002,2161.55
P0510,2024-10-17,C004,1460.54
P0884,2025-06-28,C005,1865.8
P0366,2024-09-06,C004,930.25
P0282,2024-07-09,C009,1064.87
P0865,2024-12-09,C010,886.34
P1397,2024-12-21,C007,1619.18
P0927,2025-06-17,C009,554.92
P1497,2024-12-25,C004,2244.3
P0628,2025-01-05,C005,1152.16
P0782,2025-05-29,C008,1311.1
P1009,2025-05-26,C005,1921.18
P1065,2024-12-20,C009,888.54
P1364,2025-01-12,C010,2484.01
P1068,2024-11-17,C001,2076.52
P0689,2024-12-27,C002,2129.14
P0292,2025-03-25,C003,2102.71
P0912,2024-10-05,C002,2017.9
P0150,2025-06-22,C009,1958.86
P0356,2025-05-29,C010,1058.93
P1059,2024-11-05,C003,491.2
P0953,2025-02-18,C009,2114.43
P0064,2024-07-20,C010,1300.81
P0656,2025-01-21,C009,790.49
P0046,2025-01-18,C003,673.56
P0111,2024-07-31,C001,748.64
P0244,2025-03-07,C006,1935.58
P0560,2025-05-13,C010,2062.2
P1488,2024-11-30,C003,1086.2
P0792,2025-04-23,C001,1068.34
P1167,2025-06-01,C007,1224.37
P0252,2025-01-12,C001,1905.69
P0684,2025-02-01,C009,670.57
P1414,2025-07-05,C007,1762.65
P0844,2025-07-07,C009,377.98
P0111,2025-05-11,C009,2428.73
P0358,2024-07-14,C004,1137.79
P0577,2025-03-12,C010,1151.62
P0470,2024-08-26,C006,2215.24
P0371,2024-08-13,C004,1668.07
P0716,2025-02-18,C006,1261.96
P0391,2025-01-12,C001,613.27
P0785,2025-05-05,C002,918.93
P0808,2024-11-28,C003,632.22
P0133,2025-03-04,C010,2125.29
P1120,2024-08-28,C010,2154.5
P0097,2025-01-23,C005,1336.4
P1369,2025-04-14,C004,1778.81
P0687,2025-02-04,C004,2026.9
P1146,2025-06-22,C002,361.66
P0279,2024-09-23,C002,1331.77
P1307,2024-11-15,C007,1955.26
P1219,2024-12-24,C002,1056.03
P0986,2025-05-27,C001,1796.38
P1467,2024-08-18,C006,1410.0
P1233,2025-01-02,C009,604.11
P0160,2024-10-10,C002,454.76
P1340,2024-08-19,C005,1575.7
P1346,2025-02-17,C002,1455.32
P0534,2025-04-22,C007,1143.29
P0130,2025-05-23,C010,606.94
P1386,2024-09-20,C009,1137.93
P0319,2025-05-18,C003,2189.85
P0079,2024-08-28,C007,1966.98
P0231,2025-01-07,C004,1764.53
P0029,2025-06-01,C009,1612.24
P0909,2024-12-13,C002,2415.65
P0803,2025-02-17,C010,1655.86
P0890,2024-08-01,C005,1170.61
P0128,2025-01-21,C001,1219.84
P0850,2024-07-25,C004,721.56
P0574,2025-01-17,C001,2369.68
P1231,2024-08-23,C009,2163.06
P1179,2025-06-13,C005,1597.4
P1472,2025-02-08,C003,2268.09
P1224,2025-05-13,C001,1253.01
P0985,2025-05-24,C007,2180.2
P0269,2024-08-09,C004,2344.15
P0564,2025-05-29,C007,770.84
P0046,2025-04-16,C004,1573.24
P0607,2025-04-27,C009,2279.75
P0153,2024-10-04,C008,2269.98
P1297,2025-03-28,C009,2200.54
P0031,2025-02-17,C004,1842.7
P1311,2025-05-29,C007,1918.73
P1442,2024-10-19,C009,1367.98
P1127,2025-01-16,C006,2287.48
P1295,2025-03-18,C007,1648.61
P0691,2024-09-30,C008,577.25
P1150,2025-05-13,C007,1975.38
P1364,2024-08-02,C003,516.6
P0442,2024-11-23,C006,1872.25
P0942,2024-08-18,C010,1718.59
P0684,2025-03-04,C003,861.64
P0454,2025-03-05,C002,2046.52
P0194,2025-07-06,C001,1782.43
P0951,2025-01-10,C004,943.59
P0083,2024-07-26,C006,617.27
P1242,2024-08-13,C005,1220.35
P0467,2025-05-23,C005,1463.99
P0817,2025-06-05,C008,2002.94
P1332,2024-07-19,C009,1354.74
P1000,2024-12-04,C007,308.48
P0872,2025-04-30,C002,2253.63
P0292,2024-11-09,C007,2222.82
P1423,2025-06-05,C003,514.79
P0596,2025-02-17,C002,658.66
P1336,2024-12-17,C004,424.32
P0531,2024-12-31,C001,1727.59
P1033,2024-09-23,C009,2291.87
P1383,2025-06-23,C001,404.22
P1383,2025-02-14,C007,973.76
P0257,2025-04-23,C009,815.73
P0442,2024-08-14,C002,2213.26
P0843,2025-04-06,C006,652.12
P0650,2024-08-25,C010,1202.3
P1348,2024-10-06,C001,876.31
P1117,2024-12-19,C001,1458.51
P0614,2024-08-30,C006,924.14
P0018,2025-03-17,C004,2342.1
P0009,2025-06-27,C007,875.5
P1221,2024-12-17,C006,870.87
P0114,2025-05-12,C008,1326.51
P1172,2024-12-14,C006,1579.73
P1210,2025-03-10,C009,1237.58
P1241,2024-11-15,C003,1260.18
P0413,2025-04-26,C002,704.82
P0234,2025-04-30,C007,878.35
P0395,2024-10-24,C007,1700.45
P1101,2025-04-19,C009,1118.24
P1074,2025-05-23,C004,529.69
P0372,2025-03-26,C006,722.69
P1238,2024-09-26,C002,332.17
P1326,2024-11-05,C010,668.65
P0964,2024-12-14,C007,1104.5
P0977,2024-08-18,C004,1340.93
P1210,2024-12-14,C008,2329.4
P0016,2024-11-03,C005,1744.44
P1246,2025-04-23,C005,1186.23
P1197,2024-09-19,C007,1293.13
P1320,2024-09-05,C010,2167.35
P0194,2025-01-19,C009,1975.46
P0920,2025-06-08,C008,2057.35
P0450,2025-02-21,C003,381.47
P0672,2025-01-19,C008,1450.23
P0208,2025-01-29,C009,2401.17
P0329,2025-07-05,C001,2250.62
P0173,2025-07-04,C007,1717.76
P1272,2025-03-05,C001,2119.44
P0655,2024-08-04,C009,614.59
P0190,2025-04-13,C008,1985.26
P0705,2024-11-30,C005,851.92
P1453,2024-09-20,C004,1582.39
P0937,2024-12-22,C008,2319.15
P0943,2024-12-08,C005,1199.39
P0063,2024-12-19,C009,500.32
P0210,2025-06-06,C001,2084.18
P0199,2024-12-18,C010,646.16
P1142,2024-11-19,C008,765.03
P0547,2024-08-03,C006,1543.93
P0974,2024-08-28,C002,837.96
P1196,2024-09-27,C009,1145.1
P1241,2025-05-17,C006,2179.5
P1196,2025-02-16,C007,1713.4
P1108,2024-07-12,C006,783.28
P0878,2025-02-26,C001,2106.3
P0970,2024-11-01,C005,2063.81
P0839,2025-01-17,C009,2438.62
P1405,2025-01-19,C001,1707.7
P0241,2024-10-03,C006,2034.69
P1020,2024-12-18,C006,2435.81
P0083,2024-11-21,C004,953.03
P1025,2025-02-20,C001,1288.14
P0053,2024-09-01,C001,1363.34
P0395,2024-07-21,C004,1186.15
P1080,2025-04-08,C004,807.7
P0331,2025-01-24,C002,917.25
P0087,2025-03-02,C002,1873.32
P1183,2025-04-18,C007,1615.68
P0725,2025-03-03,C007,410.87
P0183,2025-04-03,C002,2041.28
P1089,2024-09-08,C002,989.8
P1152,2024-10-21,C005,2484.05
P0507,2024-10-20,C004,2012.42
P0456,2024-07-26,C005,1240.44
P0377,2024-12-28,C005,1206.84
P0010,2024-08-26,C002,1653.32
P1254,2024-08-26,C007,628.2
P0859,2025-06-16,C004,1178.86
P0438,2025-04-02,C009,1609.15
P1354,2024-11-16,C001,
P0585,2024-11-29,C008,775.68
P0096,2025-02-14,C002,393.16
P0027,2024-12-22,C007,1430.53
P1468,2024-07-31,C003,1963.56
P0225,2024-07-25,C002,646.73
P1095,2024-12-21,C002,1177.43
P0459,2024-07-20,,700.05
P0671,2024-07-27,C009,515.27
BROKEN_SKU,2025-05-13,C005,1491.16
P0758,2024-07-25,C007,1444.82
P1280,2025-03-05,C005,2148.1
P1139,2024-10-31,C008,
P0891,2025-06-16,C009,424.51
P1156,2025-07-04,C006,2362.98
P0309,2024-11-05,C001,1939.54
P0284,2025-03-21,C009,503.77
P0710,2025-01-30,C010,1836.86
P0437,2024-07-23,C006,1011.98
P1008,2024-10-05,C004,2285.6
P0174,2025-02-08,C003,305.35
P0354,2024-07-31,C009,2373.5
P1318,2024-11-29,C008,2009.2
P1284,2024-07-15,C010,2364.17
P0474,2025-04-28,C009,651.35
P1105,2025-03-28,C001,315.34
P1087,2025-04-14,C001,573.07
P0571,2025-02-02,C006,1116.57
P0221,2024-09-17,C004,1838.32
P0724,2024-11-27,C001,2258.33
P0733,2025-02-18,C003,483.41
P0561,2025-05-22,C003,848.23
P0132,2024-12-31,C010,1067.8
P1151,2024-09-01,C007,410.17
P0927,2025-03-09,C001,975.86
P0167,2024-09-15,C008,2258.88
P0237,2024-09-13,C003,1712.41
P0486,2024-10-14,C009,1238.7
P0301,2024-09-27,C002,1184.03
P0885,2025-05-20,C009,633.8
P0040,2025-01-09,C003,849.8
P1363,2025-02-21,C005,789.39
P0911,2024-08-11,C006,355.78
P0608,2024-08-21,C010,1321.63
P0316,2025-06-27,C007,1607.17
P0447,2024-07-22,C003,1247.96
P1185,2025-03-23,C001,332.5
P0033,2024-07-19,C007,1050.51
P0206,2024-12-13,C009,2412.4
P1405,2025-06-28,C008,1438.51
P0031,2025-04-15,C008,663.34
P0816,2025-03-30,C010,479.29
P0674,2025-02-17,C003,1042.42
P0438,2025-01-17,C009,1864.72
P0042,2024-12-26,C010,1956.9
P1183,2024-12-11,C001,1212.81
P0240,2024-08-08,C004,828.86
P1207,2025-05-22,C001,1686.96
P0179,2025-03-20,C001,1389.98
P0685,2024-09-06,C003,1982.26
P1452,2024-11-03,C003,832.28
P1024,2025-01-19,C009,1727.52
P0677,2025-06-20,C009,2055.37
P0885,2025-05-26,C009,920.43
P0010,2025-02-01,C008,1428.99
P0575,2024-09-14,C002,1586.2
P1276,2024-09-26,C005,606.05
P0003,2025-05-30,C004,1753.04
P0889,2025-02-28,C001,2218.76
P0674,2025-04-03,C005,1218.93
P0904,2024-11-06,C007,383.13
P0756,2024-11-16,C004,581.18
P0356,2025-03-18,C006,343.89
P0494,2024-09-13,C007,1902.15
P0060,2024-08-12,C009,2235.3
P1410,2024-11-25,C010,410.24
P0529,2024-12-21,C008,831.12
P0822,2024-09-19,C004,1161.88
P0273,2024-12-12,C009,1328.21
P0367,2024-11-14,C003,2270.15
P0296,2025-04-09,C008,1200.34
P0445,2025-01-29,C009,1956.5
P0589,2024-10-28,C007,1535.96
P0706,2025-03-17,C007,1104.08
P0293,2024-08-21,C001,963.87
P1442,2024-09-24,C006,1558.25
P0095,2025-05-19,C001,1881.55
P0547,2025-03-20,C009,920.36
P0620,2024-07-10,C003,861.1
P0889,2024-07-14,C001,449.39
P0483,2024-08-18,C003,2018.31
P1289,2024-12-24,C007,1352.47
P0418,2024-08-07,C002,2305.79
P0804,2025-03-30,C005,1013.04
P0982,2025-01-14,C010,2156.47
P0837,2025-07-03,C009,1889.73
P1076,2025-05-05,C007,1861.56
P0213,2024-07-21,C009,2402.06
P1450,2024-10-17,C010,968.7
P0921,2024-11-23,C001,1338.5
P0170,,C003,488.59
P0270,2024-11-24,C002,1840.78
P0380,2024-08-22,C006,2028.95
P0709,2024-07-23,C009,1313.51
P0601,2024-12-24,C004,1309.54
P1064,2025-05-01,C004,1185.27
P1467,2025-05-12,C006,919.87
P0112,2025-04-08,C010,990.57
P0705,2025-04-10,C010,2187.89
P0876,2025-01-24,C002,775.35
P0493,2024-10-10,C006,917.5
P0919,2025-03-29,C005,2382.24
P0017,2025-02-23,C009,397.97
P0050,2024-10-28,C001,1667.49
P0245,2024-07-11,C001,
P1448,2025-06-21,C003,580.43
P1177,2024-12-24,C001,1718.61
P1407,2024-09-17,C009,1513.89
P0451,2025-05-10,C004,415.55
P0672,2024-09-13,C007,1939.81
P1092,2025-02-12,C001,1793.34
P1222,2025-01-28,C007,336.09
P1232,2024-12-22,C001,640.18
P0988,2024-12-05,C007,2062.55
P0247,2025-06-20,C010,2092.4
P0429,2024-07-16,C003,860.32
P1215,2024-09-28,C009,1905.88
P0102,2025-03-04,C003,936.5
P0991,2024-07-27,C002,
P0562,2025-05-05,C006,1756.41
P0746,2025-01-10,C003,1196.46
P1339,2025-03-12,C004,329.16
P0798,2025-03-18,C001,874.89
P0538,2024-11-02,C008,1151.42
P1135,2024-11-08,C010,789.6
P0675,2024-08-15,C004,1847.07
P0802,2024-08-18,C005,1181.48
P0966,2024-09-13,C010,323.91
P0976,2025-02-10,C001,903.37
P0399,2025-07-02,C008,2176.74
P0862,2024-08-09,C008,1616.13
P0303,2025-06-26,C004,1400.97
P1120,2025-04-12,C003,2061.69
P0253,2025-04-27,C008,1088.03
P0134,2025-01-27,C001,2282.62
P0475,2024-11-15,C003,1528.47
P0901,2025-01-05,,714.81
P0403,2024-09-12,C007,1703.77
P1213,2025-03-26,C010,1494.8
P0507,2024-10-07,C002,2050.88
P0752,2024-12-30,C009,2027.92
P1396,2024-10-17,C004,2146.32
P0583,2024-07-23,C007,2193.77
P0575,2025-02-07,C005,1421.45
P0289,2025-03-06,C004,508.99
P1416,2024-08-13,C006,2228.55
P0450,2024-10-16,C010,2099.84
P1017,2024-08-05,C008,637.61
P0593,2025-02-16,C008,436.49
P0327,2024-10-23,C004,941.13
P1016,2024-08-02,C005,1604.26
P0152,2025-06-17,C004,2181.54
P0706,2025-06-15,C007,1420.81
P1058,2025-03-27,C007,2118.19
P0138,2024-07-23,C005,2111.14
P1086,2024-09-11,C010,841.29
P1004,2025-01-23,C002,2471.51
P1248,2025-02-21,C007,2241.26
P1262,2024-10-04,C010,2161.56
P0682,2024-11-14,C010,2048.84
P1349,2025-03-01,C002,1386.29
P0202,2024-12-17,C008,1792.16
P0260,2024-08-04,C010,763.02
P1015,2024-10-13,C009,397.08
P0896,2024-10-02,C005,1481.88
P0057,2025-01-16,C007,1272.95
P1477,2025-02-21,C009,323.16
P1122,2025-03-17,C005,759.39
P0842,2025-06-21,C005,2498.42
P1000,2024-10-07,C007,1391.19
P0056,2024-12-24,C005,2170.21
P0615,2024-09-17,C006,705.97
P1152,2024-09-11,C008,1979.81
P1430,2025-05-29,C010,1971.73
P0715,2024-12-18,C009,1383.42
P0224,2024-09-13,C005,469.69
P0838,2025-03-19,C005,834.27
P0677,2024-11-19,,2200.29
P0688,2024-12-10,C009,1794.7
P0120,2024-08-03,C003,641.55
P0233,2024-09-29,C001,1877.34
P0653,2024-12-13,C008,1693.31
P1472,2025-02-18,C006,1554.72
P1414,2025-05-18,C010,696.09
P0417,2024-07-08,C005,1204.14
P1273,2025-04-29,C001,602.11
P1368,2025-02-05,C010,1273.77
P0143,2024-11-06,C002,790.31
P1497,2024-10-03,C010,1391.05
P1274,2024-12-20,C004,2483.96
P0130,2025-02-21,C007,1559.05
P0384,2024-09-26,C001,1709.86
P1189,2025-04-22,C002,2263.42
P0486,2025-04-20,C009,655.18
P0754,2025-01-06,C003,1603.38
P1485,2024-12-08,C009,2282.92
P1196,2024-12-10,C008,576.73
P0527,2025-03-26,C005,1093.13
P0560,2025-02-22,C003,1377.22
P0436,2024-08-13,C002,2411.97
P0738,2025-03-04,C006,320.72
P1064,2025-02-27,C004,1357.58
P0081,2024-12-17,C009,635.26
P1443,2024-12-14,C007,1299.59
P0840,2025-03-31,C006,505.31
P0920,2025-02-28,C004,904.5
P1021,2024-09-30,C006,1335.59
P0651,2024-11-13,C007,2077.75
