sku_id,user_id,rating,review_text,review_date
P0336,U4608,3.0,Average experience.,2025-02-05
P0050,U2084,2.0,Very disappointed with this.,2023-09-05
P1221,U5535,5.0,Very satisfied with the quality.,2023-09-21
P0368,U3859,3.0,Decent for the price.,2024-04-30
P0967,U5043,2.0,Not worth the money.,2024-08-29
P1202,U5461,4.0,Absolutely love this product!,2025-05-14
P0332,U2552,4.0,Exceeded my expectations.,2024-11-09
P1475,U2348,4.0,Great value for money.,2025-02-15
P0748,U4988,1.0,Not worth the money.,2025-06-02
P0534,U3942,4.0,Very satisfied with the quality.,2025-02-20
P0007,U2436,2.0,Would not buy again.,2023-12-22
P0965,U2497,3.0,It's okay.,2025-04-17
P0578,U1124,4.0,Highly recommend it!,2025-04-08
P0032,U1209,4.0,Absolutely love this product!,2025-04-19
P1400,U5683,5.0,Highly recommend it!,2025-01-16
P0495,U3953,3.0,Decent for the price.,2023-07-11
P0826,U3899,5.0,Exceeded my expectations.,2024-06-01
P1424,U5751,3.0,Decent for the price.,2024-10-19
P1428,U2565,5.0,Absolutely love this product!,2024-09-29
P1036,U4849,5.0,Very satisfied with the quality.,2025-05-15
P1169,U3274,4.0,Exceeded my expectations.,2023-09-25
P1278,U1553,4.0,Great value for money.,2023-08-01
P0420,U5888,3.0,Average experience.,2023-10-14
P1054,U4913,5.0,Exceeded my expectations.,2024-02-27
P0699,U2698,5.0,Absolutely love this product!,2023-07-17
P0286,U4476,4.0,Exceeded my expectations.,2024-12-17
P0597,U2595,5.0,Great value for money.,2024-09-14
P0884,U2037,3.0,"Not bad, not great.",2025-06-30
P1182,U3916,1.0,Poor quality and bad experience.,2024-12-31
P0861,U2779,4.0,Exceeded my expectations.,2025-06-16
P0553,U2199,4.0,Very satisfied with the quality.,2023-09-23
P1494,U2165,5.0,Highly recommend it!,2025-06-08
P0011,U4411,5.0,Exceeded my expectations.,2024-07-02
P0399,U5638,4.0,Very satisfied with the quality.,2025-02-05
P0057,U4680,5.0,Exceeded my expectations.,2024-02-07
P0346,U2676,4.0,Very satisfied with the quality.,2024-04-22
P1271,U3937,5.0,Very satisfied with the quality.,2024-03-26
P0198,U5842,4.0,Exceeded my expectations.,2024-10-11
P0499,U1183,3.0,It's okay.,2024-04-01
P1270,U1966,5.0,Exceeded my expectations.,2025-02-22
P0938,U2239,4.0,Absolutely love this product!,2024-06-17
P0040,U3302,5.0,Very satisfied with the quality.,2023-09-25
P0354,U1356,4.0,Very satisfied with the quality.,2023-12-24
P1444,U3445,4.0,Highly recommend it!,2024-05-23
P0006,U4186,5.0,Exceeded my expectations.,2024-08-09
P0479,U2383,1.0,Stopped working after a week.,2024-09-09
P0040,U1365,2.0,Would not buy again.,2024-07-28
P0348,U5290,3.0,It's okay.,2024-12-25
P1242,U4848,5.0,Great value for money.,2024-08-08
P1334,U2307,5.0,Exceeded my expectations.,2025-04-30
P0958,U1751,5.0,Highly recommend it!,2025-06-23
P1458,U3315,3.0,It's okay.,2024-01-26
P0165,U5247,3.0,It's okay.,2024-12-09
P1162,U1659,2.0,Stopped working after a week.,2024-05-31
P0298,U4650,1.0,Stopped working after a week.,2024-08-03
P0086,U1142,1.0,Poor quality and bad experience.,2024-02-12
P0763,U1418,5.0,Highly recommend it!,2023-08-15
P0050,U3403,4.0,Exceeded my expectations.,2024-02-22
P0843,U1188,4.0,Highly recommend it!,2024-11-14
P0480,U1383,4.0,Highly recommend it!,2024-10-19
P0200,U5788,5.0,Great value for money.,2024-02-25
P0997,U2545,2.0,Would not buy again.,2024-03-29
P1252,U2259,2.0,Very disappointed with this.,2024-08-22
P1328,U4916,1.0,Poor quality and bad experience.,2025-03-31
P1344,U1200,4.0,Highly recommend it!,2024-05-07
P1053,U2332,5.0,Highly recommend it!,2025-04-14
P0074,U5880,5.0,Very satisfied with the quality.,2024-01-20
P1052,U5213,1.0,Would not buy again.,2025-03-03
P0882,U3031,3.0,It's okay.,2025-05-23
P0003,U1032,5.0,Exceeded my expectations.,2024-09-10
P1255,U5244,4.0,Very satisfied with the quality.,2024-02-17
P1436,U3844,4.0,Highly recommend it!,2024-02-13
P0994,U1212,5.0,Highly recommend it!,
P1498,U2795,2.0,Not worth the money.,2024-04-22
P0804,U2012,5.0,Absolutely love this product!,2024-06-15
P1139,U5726,5.0,Great value for money.,2023-07-23
P0141,U3571,3.0,Works as expected.,2024-05-23
P0452,U3476,1.0,Would not buy again.,2024-01-14
P0127,U2004,5.0,Absolutely love this product!,2025-06-22
P1291,U5534,1.0,Not worth the money.,2024-08-15
P1384,U4287,4.0,Absolutely love this product!,2025-02-28
P0516,U1390,5.0,Absolutely love this product!,2025-03-20
P1068,U3553,3.0,"Not bad, not great.",2023-10-26
P0212,U2846,3.0,Decent for the price.,2024-11-06
P0977,U4910,5.0,Exceeded my expectations.,2023-10-09
P0056,U3125,3.0,Decent for the price.,2024-04-16
P0900,U3115,2.0,Would not buy again.,2024-09-30
P0473,U4257,3.0,Decent for the price.,2024-07-12
P0479,U4291,5.0,Very satisfied with the quality.,2025-05-04
P0645,U4673,3.0,"Not bad, not great.",2024-02-15
P0493,U1358,1.0,Very disappointed with this.,2025-06-26
P1322,U5809,3.0,It's okay.,2023-09-17
P0608,U2393,1.0,Would not buy again.,2024-07-19
P0746,U3837,4.0,Highly recommend it!,2025-05-06
P1289,U4415,5.0,Highly recommend it!,2024-11-03
P0974,U2160,4.0,Great value for money.,2024-02-24
P1270,U3153,4.0,Absolutely love this product!,2023-12-20
P0546,U3792,3.0,Average experience.,2024-09-25
P1417,U5534,2.0,Stopped working after a week.,2024-10-16
P0741,U3885,4.0,Great value for money.,2024-11-05
P1158,U1524,4.0,Absolutely love this product!,2024-08-04
P1441,U2646,5.0,Highly recommend it!,2023-12-31
P0126,U4561,5.0,Highly recommend it!,2023-08-15
P0807,U4830,2.0,Poor quality and bad experience.,2023-07-26
P0811,U1524,1.0,Would not buy again.,2023-09-30
P1153,U1251,3.0,Works as expected.,2024-01-29
P0545,U1664,5.0,Very satisfied with the quality.,2024-08-22
P0079,U3393,3.0,Average experience.,2025-01-29
P1301,U2495,5.0,Highly recommend it!,2024-01-27
P0344,U1679,2.0,Stopped working after a week.,2023-11-06
P0154,U4328,2.0,Stopped working after a week.,2024-03-07
P1264,U5837,5.0,Very satisfied with the quality.,2025-01-17
P0931,U4663,4.0,Exceeded my expectations.,2024-07-16
P1105,U5020,4.0,Great value for money.,2025-05-24
P0214,U4727,5.0,Great value for money.,2023-12-23
P1041,U4992,4.0,Very satisfied with the quality.,2025-04-29
P1344,U4559,5.0,Exceeded my expectations.,2024-12-10
P0852,U4905,5.0,Great value for money.,2025-01-24
P0879,U1288,4.0,Absolutely love this product!,2024-07-12
P0799,U5790,4.0,Great value for money.,2024-04-04
P1404,U2962,5.0,Exceeded my expectations.,2024-09-14
P0143,U4320,2.0,Not worth the money.,2024-12-31
P0592,U5838,3.0,It's okay.,2024-03-30
P1066,U3925,2.0,Poor quality and bad experience.,2023-10-28
P0167,U4514,3.0,It's okay.,2024-11-27
P0321,U5175,4.0,Great value for money.,2025-01-12
P1305,U3482,5.0,Great value for money.,2025-05-18
P0246,U5721,4.0,Great value for money.,2024-03-17
P0911,U1965,2.0,Not worth the money.,2024-04-03
P1262,U2628,3.0,"Not bad, not great.",2023-07-17
P0068,U4758,3.0,Decent for the price.,2023-08-14
P0965,U3807,3.0,Works as expected.,2024-03-03
P1331,U5660,1.0,Poor quality and bad experience.,2025-03-06
P0241,U1904,5.0,Highly recommend it!,2023-08-25
P1172,U1359,3.0,"Not bad, not great.",2023-07-24
P0188,U4232,2.0,Very disappointed with this.,2024-05-09
P0132,U4344,3.0,Decent for the price.,2024-11-22
P0070,U1153,3.0,Works as expected.,2025-02-17
P0271,U4401,4.0,Highly recommend it!,2025-03-23
P0444,U3459,2.0,Poor quality and bad experience.,2024-08-19
P1234,U2451,5.0,Exceeded my expectations.,2024-04-30
P0159,U5869,2.0,Would not buy again.,2024-02-05
P1423,U3636,4.0,Highly recommend it!,2023-08-29
P0455,U5970,5.0,Great value for money.,2025-02-24
P0360,U2251,3.0,Works as expected.,2024-09-16
P0678,U1211,4.0,Exceeded my expectations.,2023-08-02
P1283,U3357,3.0,Average experience.,2025-03-20
P1230,U4279,4.0,Great value for money.,2023-07-10
P1227,U3593,4.0,Exceeded my expectations.,2024-06-24
P0177,U5292,2.0,Not worth the money.,2024-01-31
P1096,U3969,3.0,It's okay.,2024-06-26
P0004,U5233,4.0,Highly recommend it!,2025-03-05
P1032,U4882,4.0,Exceeded my expectations.,2024-01-25
P0094,U2123,2.0,Would not buy again.,2023-09-24
P1070,U4518,3.0,Works as expected.,2023-12-15
P1200,U2400,3.0,Decent for the price.,2025-05-02
P0481,U2397,4.0,Absolutely love this product!,2024-07-31
P0435,U4872,5.0,Absolutely love this product!,2023-09-27
P1486,U2683,5.0,Very satisfied with the quality.,2024-08-18
P0788,U5868,1.0,Not worth the money.,2023-08-17
P1282,U2453,5.0,Exceeded my expectations.,2025-06-01
P0918,U1417,4.0,Highly recommend it!,2024-02-06
P0629,U2496,3.0,Works as expected.,2025-03-29
P0458,U5266,5.0,Great value for money.,2025-05-07
P0091,U3890,,Highly recommend it!,2023-12-09
P0459,U3016,5.0,Very satisfied with the quality.,2024-08-07
P1400,U5252,5.0,Very satisfied with the quality.,2025-05-29
P0893,U5061,1.0,Would not buy again.,2023-10-10
P0423,U3322,1.0,Not worth the money.,2024-07-08
P0854,U5804,5.0,Very satisfied with the quality.,2023-12-13
P0669,U4917,4.0,Very satisfied with the quality.,2023-11-03
P0386,U2728,2.0,Would not buy again.,2024-11-11
P0092,U2338,4.0,Very satisfied with the quality.,2024-04-04
P0507,U2008,4.0,Absolutely love this product!,2024-09-16
P0991,U2848,1.0,Stopped working after a week.,2024-10-29
P1075,U5510,4.0,Exceeded my expectations.,2024-08-30
P1266,U5082,5.0,Very satisfied with the quality.,2023-08-08
P0823,U5767,3.0,It's okay.,2023-12-07
P0481,U3033,4.0,Absolutely love this product!,2024-03-06
P0451,U4529,3.0,Average experience.,2023-10-12
P0117,U2839,3.0,Average experience.,2025-06-21
P1321,U4647,5.0,Exceeded my expectations.,2024-03-22
P0187,U1872,5.0,Great value for money.,2024-12-10
P0842,U3087,4.0,Very satisfied with the quality.,2023-09-16
P1451,U2571,3.0,It's okay.,2023-08-15
P1468,U4995,2.0,Would not buy again.,2024-01-06
P0326,U3512,4.0,Exceeded my expectations.,2024-12-11
P1286,U2719,5.0,Great value for money.,2023-07-28
P0642,U3388,4.0,Highly recommend it!,2023-10-16
P0083,U2297,2.0,Not worth the money.,2023-12-21
P1441,U3029,5.0,Very satisfied with the quality.,2025-02-22
P0448,U1232,2.0,Very disappointed with this.,2023-07-27
P0106,U3390,1.0,Poor quality and bad experience.,2024-02-22
P1240,U2467,4.0,Highly recommend it!,2024-10-07
P0727,U3335,4.0,Highly recommend it!,2024-05-02
P1490,U2464,4.0,Absolutely love this product!,2024-12-23
P0212,U2284,5.0,Highly recommend it!,2024-07-21
P0934,U3715,4.0,Highly recommend it!,2025-02-09
P0235,U4812,5.0,Exceeded my expectations.,2023-12-18
P0890,U5073,4.0,Exceeded my expectations.,2023-10-09
P1358,U2774,5.0,Great value for money.,2023-07-17
P0208,U4060,1.0,Very disappointed with this.,2025-01-09
P0769,U3371,3.0,It's okay.,2024-03-14
P1498,U5197,2.0,Would not buy again.,2023-09-12
P0338,U3691,3.0,It's okay.,2024-10-02
P0575,U4588,1.0,Not worth the money.,2024-05-31
P1101,U4006,2.0,Very disappointed with this.,2025-03-03
P1017,U1201,3.0,Works as expected.,2024-02-10
P1341,U5296,5.0,Highly recommend it!,2025-02-09
P1441,U1804,3.0,Decent for the price.,2023-11-30
P0051,U1792,5.0,Absolutely love this product!,2024-11-30
P0465,U5008,5.0,Absolutely love this product!,2024-06-11
P0790,U5023,4.0,Absolutely love this product!,2023-08-30
P1292,U3148,5.0,Very satisfied with the quality.,2025-06-11
P1131,U4992,5.0,Absolutely love this product!,2024-10-30
P1483,U4243,3.0,Decent for the price.,2023-07-28
P1112,U2906,2.0,Would not buy again.,2024-10-28
P1448,U2251,5.0,Very satisfied with the quality.,2024-12-18
P0411,U4372,5.0,Highly recommend it!,2024-04-01
P0928,U2666,3.0,Works as expected.,2023-10-21
P0461,U2715,4.0,Highly recommend it!,2023-12-03
P1252,U2075,2.0,Very disappointed with this.,2024-03-26
P1349,U5159,5.0,Exceeded my expectations.,2023-12-05
P0614,U1719,3.0,It's okay.,2024-03-18
P1236,U5526,4.0,Absolutely love this product!,2024-04-23
P0314,U4065,5.0,Highly recommend it!,2025-02-06
P0256,U1606,3.0,"Not bad, not great.",2025-03-28
P0825,U4106,4.0,Highly recommend it!,2023-08-29
P0439,U2474,4.0,,2025-03-28
P1235,U4117,,Absolutely love this product!,2024-11-08
P0296,U2383,5.0,Very satisfied with the quality.,2024-12-17
P1069,U4974,4.0,Exceeded my expectations.,2025-02-01
P1423,U3768,5.0,Exceeded my expectations.,2023-09-29
P0543,U5878,1.0,Poor quality and bad experience.,2024-05-11
P1153,U2317,1.0,Poor quality and bad experience.,2023-08-07
P0034,U5080,4.0,Very satisfied with the quality.,2024-12-06
P1152,U1757,5.0,Great value for money.,2024-03-23
P0117,U5298,4.0,Highly recommend it!,2024-01-28
P0971,U3253,5.0,Great value for money.,2025-03-20
P1269,U4881,4.0,Exceeded my expectations.,2024-02-12
P1326,U5482,5.0,Exceeded my expectations.,2025-06-25
P0914,U3925,2.0,Very disappointed with this.,2024-04-07
MISSING_SKU,U3329,4.0,Absolutely love this product!,2024-07-27
MISSING_SKU,U1545,4.0,Exceeded my expectations.,2025-07-05
P0263,U2753,5.0,Very satisfied with the quality.,2025-06-06
P0369,U3621,5.0,Exceeded my expectations.,2025-01-07
P1448,U4163,3.0,Average experience.,2024-03-18
P1073,U5568,5.0,Very satisfied with the quality.,2024-04-07
P0048,U4685,5.0,Absolutely love this product!,2024-09-13
P1142,U2030,5.0,Absolutely love this product!,2023-10-05
P0585,U4445,4.0,Highly recommend it!,2024-10-29
P1116,U4789,3.0,Average experience.,2025-04-05
P0409,U4052,4.0,Highly recommend it!,2024-04-22
P1172,U5265,1.0,Stopped working after a week.,2024-01-25
P0036,U1625,2.0,Not worth the money.,2025-05-05
P0173,U3103,4.0,Absolutely love this product!,2024-10-09
P0895,U2502,5.0,Very satisfied with the quality.,2024-07-13
P1181,U4988,5.0,Great value for money.,2025-01-18
P0178,U5545,5.0,Exceeded my expectations.,2024-02-09
P0402,U1418,1.0,Stopped working after a week.,2025-02-06
P0300,U2240,1.0,Would not buy again.,2024-01-01
P1060,U3703,4.0,Absolutely love this product!,2025-03-28
P0145,U3120,5.0,Great value for money.,2023-11-09
P1466,U5676,2.0,Poor quality and bad experience.,2025-01-16
P0313,U5617,4.0,Absolutely love this product!,2024-01-31
P1016,U2692,1.0,Would not buy again.,2024-07-11
P0713,U2505,3.0,Average experience.,2023-12-01
P1434,U5790,5.0,Great value for money.,2025-04-07
P0470,U4482,4.0,Absolutely love this product!,2024-01-26
P0468,U5657,4.0,Very satisfied with the quality.,2023-11-09
P1029,U4164,5.0,Highly recommend it!,2024-04-19
P0986,U5983,1.0,Very disappointed with this.,2025-01-13
P1092,U1953,5.0,Absolutely love this product!,2024-02-19
P1481,U5443,5.0,Very satisfied with the quality.,2024-01-29
P0357,U4195,2.0,Would not buy again.,2023-10-15
P0017,U4125,5.0,Very satisfied with the quality.,2024-02-24
P0718,U4835,4.0,Exceeded my expectations.,2025-03-03
P1135,U2364,4.0,Highly recommend it!,2024-02-02
P0359,U4629,4.0,Highly recommend it!,2024-11-08
P0165,U5791,3.0,Average experience.,2023-08-13
P0352,U1668,3.0,Average experience.,2025-05-11
P1402,U1219,2.0,Stopped working after a week.,2025-04-11
P0383,U1826,4.0,Exceeded my expectations.,2023-12-08
P0804,U5062,5.0,Exceeded my expectations.,2025-02-02
P1477,U3392,4.0,Great value for money.,2024-10-20
P0991,U5499,5.0,Exceeded my expectations.,2024-02-27
P1311,U5870,5.0,Very satisfied with the quality.,2024-07-10
P0067,U5954,2.0,Very disappointed with this.,2024-04-01
P0350,U4991,4.0,Very satisfied with the quality.,2023-10-15
P0193,U5845,5.0,Very satisfied with the quality.,2024-07-12
P0977,U5085,5.0,Absolutely love this product!,2024-11-05
P0126,U4959,5.0,Highly recommend it!,2024-06-22
P0397,U2916,1.0,Would not buy again.,2024-03-17
P0043,U1094,4.0,Exceeded my expectations.,2024-07-22
P0105,U1598,3.0,Works as expected.,2023-11-13
P0376,U4234,4.0,Very satisfied with the quality.,2025-05-27
P0313,U3791,2.0,Stopped working after a week.,2024-11-28
P0227,U2115,2.0,Poor quality and bad experience.,2023-12-28
P0215,U3059,2.0,Not worth the money.,2024-10-24
P0255,U3002,5.0,Highly recommend it!,2024-06-10
P0872,U1722,3.0,"Not bad, not great.",2023-08-17
P0919,U3156,4.0,Great value for money.,2024-11-05
P0385,U1032,1.0,Poor quality and bad experience.,2025-03-09
P0942,U4383,4.0,Exceeded my expectations.,2025-01-16
P0583,U4934,2.0,Very disappointed with this.,2024-07-26
P0410,U2344,2.0,Very disappointed with this.,2024-05-10
P1426,U3610,4.0,Exceeded my expectations.,2025-03-10
P0752,U4087,4.0,Great value for money.,2024-12-06
P0999,U1498,4.0,Exceeded my expectations.,2025-04-12
P0414,U2391,5.0,Very satisfied with the quality.,2024-11-23
P0878,U4026,2.0,Would not buy again.,2024-04-05
P0237,U1764,5.0,Exceeded my expectations.,2025-03-17
P0323,U1713,5.0,Very satisfied with the quality.,2025-04-19
P0880,U3237,4.0,Very satisfied with the quality.,2025-01-04
P1075,U4256,3.0,Average experience.,2024-10-09
P0771,U3872,4.0,Great value for money.,2025-03-09
P0930,U2956,4.0,Absolutely love this product!,2025-03-24
P0843,U5988,4.0,Very satisfied with the quality.,2024-01-17
P0073,U4485,4.0,Great value for money.,2024-02-14
P1463,U5873,2.0,Stopped working after a week.,2023-11-04
P1279,U5934,2.0,Would not buy again.,2024-11-30
P1051,U5129,3.0,Works as expected.,2024-10-03
P1266,U2649,2.0,Not worth the money.,2024-04-07
P0962,U3053,5.0,Very satisfied with the quality.,2025-05-28
P0870,U3940,3.0,"Not bad, not great.",2024-12-21
P0713,U1539,4.0,Very satisfied with the quality.,2024-10-19
P1359,U1890,3.0,It's okay.,2024-11-06
P0098,U2484,4.0,Very satisfied with the quality.,2025-02-17
P0132,U4237,5.0,Absolutely love this product!,2023-07-16
P0021,U5333,5.0,Exceeded my expectations.,2024-12-29
P0514,U4368,3.0,Decent for the price.,2025-05-02
P1441,U2495,5.0,Great value for money.,2024-06-19
P0046,U2153,4.0,Exceeded my expectations.,2024-11-21
P0624,U3591,5.0,Very satisfied with the quality.,2024-05-05
P0033,U2178,5.0,Highly recommend it!,2024-07-26
P1374,U5343,5.0,Highly recommend it!,2023-11-04
P1027,U3638,3.0,Works as expected.,2025-04-01
P1488,U2724,1.0,Very disappointed with this.,2024-01-03
P0244,U2472,2.0,Very disappointed with this.,2024-12-14
P1040,U2770,5.0,Absolutely love this product!,2023-10-31
P0405,U2834,5.0,Highly recommend it!,2025-04-04
P1005,U3727,1.0,Stopped working after a week.,2024-01-30
P1398,U5042,4.0,Great value for money.,2024-06-19
P0430,U4887,3.0,Average experience.,2025-06-02
P0823,U5836,5.0,Highly recommend it!,2024-07-21
P0340,U5024,5.0,Exceeded my expectations.,2023-08-22
P0087,U3468,3.0,Average experience.,2023-09-30
P0105,U2851,5.0,Exceeded my expectations.,2024-12-14
P0646,U3469,4.0,Highly recommend it!,2023-10-11
P0956,U2188,5.0,Great value for money.,2023-10-16
P1323,U3286,5.0,Absolutely love this product!,2024-08-09
P0688,U2478,4.0,Great value for money.,2023-11-21
P0522,U1619,3.0,Average experience.,2024-03-06
P0193,U5012,3.0,It's okay.,2024-11-23
P0048,U4439,2.0,Not worth the money.,2023-12-04
P0206,U5291,4.0,Exceeded my expectations.,2024-01-20
P1362,U4235,4.0,Absolutely love this product!,2025-03-25
P0049,U4650,4.0,Exceeded my expectations.,2025-02-03
P0300,U5477,4.0,Very satisfied with the quality.,2023-08-20
P1480,U3000,2.0,Poor quality and bad experience.,2024-11-21
P1467,U2193,5.0,Great value for money.,2024-07-15
P1304,U4336,5.0,Great value for money.,2023-07-26
P0009,U5896,4.0,Highly recommend it!,2025-05-24
P0800,U2146,3.0,"Not bad, not great.",2024-09-16
P0344,U5651,3.0,"Not bad, not great.",2024-09-06
P1456,U1711,1.0,Very disappointed with this.,2024-11-29
P1197,U5837,3.0,It's okay.,2024-01-23
P1315,U4419,5.0,Exceeded my expectations.,2025-02-04
P0968,U2820,4.0,Exceeded my expectations.,2023-09-29
P0883,U1192,4.0,Very satisfied with the quality.,2025-03-04
P0219,U1538,4.0,Highly recommend it!,2024-03-11
P1019,U3864,5.0,Great value for money.,2024-08-15
P0987,U1069,1.0,Not worth the money.,2024-02-08
P0728,U1210,1.0,Stopped working after a week.,2023-08-06
P0205,U1558,5.0,Absolutely love this product!,2025-03-05
P0610,U5114,4.0,Absolutely love this product!,2024-05-07
P0304,U5914,1.0,Would not buy again.,2025-03-02
P0859,U2282,5.0,Very satisfied with the quality.,2024-04-30
P1179,U1704,5.0,Highly recommend it!,2025-03-27
P0191,U3969,1.0,Stopped working after a week.,2023-11-17
P1454,U4420,2.0,Stopped working after a week.,2023-09-14
P0416,U5464,3.0,It's okay.,2024-04-16
P0327,U3104,5.0,Absolutely love this product!,2024-09-20
P1466,U3144,5.0,Absolutely love this product!,2024-09-01
P0574,U4146,4.0,Absolutely love this product!,2023-10-23
P0149,U5899,4.0,Great value for money.,2025-05-08
P1113,U2631,4.0,Absolutely love this product!,2023-10-09
P1109,U5483,5.0,Great value for money.,2023-10-29
P1175,U1635,2.0,Would not buy again.,2025-05-17
P1310,U1411,3.0,"Not bad, not great.",2023-11-29
P0557,U3805,1.0,Stopped working after a week.,2025-03-23
P0144,U4607,2.0,Very disappointed with this.,2024-08-10
P1162,U5978,4.0,Very satisfied with the quality.,2024-01-23
P0569,U3705,3.0,"Not bad, not great.",2024-05-28
P1186,U2421,3.0,Average experience.,2024-09-05
P0041,U2856,5.0,Highly recommend it!,2024-06-03
P1444,U3834,5.0,Exceeded my expectations.,2024-06-04
P0534,U4276,4.0,Absolutely love this product!,2023-10-11
P1349,U1059,5.0,Very satisfied with the quality.,2024-08-29
P0658,U2246,5.0,Very satisfied with the quality.,2025-05-11
P1250,U5717,3.0,Decent for the price.,2024-05-30
P0308,U2598,3.0,Average experience.,2024-05-05
P0890,U3555,1.0,Very disappointed with this.,2025-01-08
P0628,U2036,3.0,Decent for the price.,2023-12-30
P0594,U4690,2.0,Would not buy again.,2025-06-26
P1112,U1299,1.0,Would not buy again.,2023-12-20
P1079,U2052,4.0,Absolutely love this product!,2023-09-07
P0212,U3203,2.0,Very disappointed with this.,2023-08-11
P0522,U2016,4.0,Exceeded my expectations.,2023-12-20
P0822,U3070,5.0,Absolutely love this product!,2025-04-03
P0427,U4091,4.0,Absolutely love this product!,2023-10-18
P0737,U4465,1.0,Very disappointed with this.,2025-05-06
P0694,U1306,3.0,"Not bad, not great.",2024-02-21
P0336,U3849,1.0,Stopped working after a week.,2023-10-01
P0210,U2458,4.0,Highly recommend it!,2024-02-17
P0483,U2517,3.0,Decent for the price.,2024-03-06
P1201,U5930,4.0,Very satisfied with the quality.,2023-07-30
P0136,U2772,5.0,Great value for money.,2025-03-05
P0257,U2555,4.0,Very satisfied with the quality.,2023-11-30
P0555,U3828,4.0,Exceeded my expectations.,2025-04-30
P0714,U2072,4.0,Very satisfied with the quality.,2023-08-31
P1197,U4657,5.0,Absolutely love this product!,2025-05-03
P0324,U3134,4.0,Absolutely love this product!,2025-01-22
P0376,U2179,4.0,Great value for money.,2023-08-22
P0550,U3858,4.0,Highly recommend it!,2024-11-23
P1259,U3532,1.0,Very disappointed with this.,2023-11-19
P0622,U5367,5.0,Very satisfied with the quality.,2025-03-07
P0745,U3495,1.0,Poor quality and bad experience.,2023-08-25
P0616,U4253,3.0,"Not bad, not great.",2023-12-21
P1423,U1349,5.0,Very satisfied with the quality.,2024-01-31
P0650,U2482,5.0,Highly recommend it!,2024-02-25
P0180,U4064,2.0,Not worth the money.,2024-07-30
P0555,U1843,4.0,Very satisfied with the quality.,2025-02-27
P1487,U4643,3.0,Average experience.,2025-06-11
P0336,U5433,2.0,Would not buy again.,2023-09-03
P1189,U1629,5.0,Great value for money.,2025-01-27
P0568,U2814,5.0,,2024-07-05
P0024,U2818,4.0,Absolutely love this product!,2024-02-28
P0762,U4226,5.0,Great value for money.,2023-10-28
P1278,U4029,4.0,Exceeded my expectations.,2023-08-30
P0154,U1581,4.0,Absolutely love this product!,2025-07-03
P0898,U3856,3.0,"Not bad, not great.",2024-07-19
P1179,U1995,3.0,Works as expected.,2024-03-30
P0644,U5061,1.0,Very disappointed with this.,2025-01-19
P0134,U4183,3.0,"Not bad, not great.",2023-11-04
P0423,U5351,1.0,Stopped working after a week.,2025-02-22
P1132,U5585,2.0,Very disappointed with this.,2024-05-28
P1277,U3476,5.0,Exceeded my expectations.,2025-06-25
P0751,U4394,5.0,Very satisfied with the quality.,2024-01-10
P0794,U3113,1.0,Would not buy again.,2023-09-24
P1282,U2490,5.0,Great value for money.,2024-05-02
P0424,U2382,4.0,Highly recommend it!,2024-10-21
P0819,U1437,1.0,Would not buy again.,2025-02-16
P0948,U3226,3.0,Average experience.,2023-10-12
P0370,U2564,2.0,Not worth the money.,2024-11-06
P0709,U4450,,"Not bad, not great.",2023-09-11
P0976,U3110,4.0,Highly recommend it!,2024-12-20
P1034,U2351,1.0,Would not buy again.,2024-07-14
P0743,U1277,4.0,Absolutely love this product!,2024-05-13
P0387,U2916,5.0,Great value for money.,2024-07-11
P1184,U1529,5.0,Great value for money.,2024-12-08
P1064,U3783,4.0,Very satisfied with the quality.,2025-06-20
P0299,U2516,5.0,Absolutely love this product!,2025-06-14
MISSING_SKU,U1956,3.0,Works as expected.,2024-08-09
P0071,U3769,1.0,Stopped working after a week.,2024-10-09
P0293,U1756,4.0,Absolutely love this product!,2024-01-29
P1253,U1960,3.0,Works as expected.,2024-09-14
P1185,U2251,4.0,Great value for money.,2023-12-14
P1031,U1427,4.0,Absolutely love this product!,2025-06-16
P1286,U4202,4.0,Exceeded my expectations.,2023-11-11
P0812,U1817,3.0,"Not bad, not great.",2024-12-28
P0290,U4427,1.0,Poor quality and bad experience.,2025-05-24
P0928,U2461,4.0,Great value for money.,2024-04-27
P1220,U1980,5.0,Highly recommend it!,2025-07-01
P0127,U1952,1.0,Not worth the money.,2024-01-26
P0351,U1398,3.0,It's okay.,2024-11-16
P0382,U1175,2.0,Very disappointed with this.,2024-06-12
P0398,U1652,5.0,Absolutely love this product!,2025-01-03
P1397,U4450,3.0,"Not bad, not great.",2025-01-31
P0917,U1117,1.0,Stopped working after a week.,2025-06-15
P0188,U4062,5.0,Very satisfied with the quality.,2024-08-08
P0173,U5695,4.0,Great value for money.,2024-08-22
P1331,U1775,1.0,Poor quality and bad experience.,2024-10-17
P0162,U5329,2.0,Stopped working after a week.,2025-06-25
P0954,U4471,4.0,Great value for money.,2025-03-13
P0288,U1116,4.0,Great value for money.,2024-04-22
P0619,U3399,4.0,Absolutely love this product!,2024-10-12
P1403,U5847,4.0,Highly recommend it!,2023-07-24
P0688,U5933,5.0,Great value for money.,2023-08-06
P1187,U5248,4.0,Exceeded my expectations.,2024-10-09
P0820,U4991,4.0,Great value for money.,2024-02-13
P0072,U2466,2.0,Stopped working after a week.,2023-08-04
P0742,U4980,5.0,Exceeded my expectations.,
P1079,U4756,5.0,Absolutely love this product!,2024-02-12
