sku_id,date,stock_level,restock_flag,supplier_lead_time
P0982,2023-07-16,4,0.0,3.0
P0695,2025-05-11,62,0.0,13.0
P0812,2023-08-03,75,0.0,9.0
P0781,2024-05-22,45,0.0,6.0
P0230,2024-07-25,0,1.0,11.0
P0228,2023-08-13,44,0.0,11.0
P1493,2025-05-15,27,0.0,1.0
P1244,2024-06-18,35,0.0,1.0
P1334,2024-04-07,34,1.0,1.0
P1188,2024-07-26,64,0.0,
P0505,2023-07-17,79,0.0,1.0
P0883,2024-08-19,66,0.0,5.0
P0957,2024-09-14,69,0.0,6.0
P0928,2023-11-29,12,0.0,11.0
P0964,2023-09-11,61,0.0,6.0
P1086,2024-03-28,79,0.0,3.0
P0672,2024-03-30,67,0.0,1.0
P1463,2025-06-10,0,0.0,10.0
P0313,2024-03-14,40,0.0,3.0
P0917,2023-09-12,55,0.0,12.0
P0302,2024-06-14,38,0.0,10.0
P1401,2024-08-29,72,0.0,14.0
P0974,2023-08-20,31,0.0,8.0
P0073,2024-07-04,43,0.0,2.0
P0661,2025-04-16,20,0.0,12.0
P0113,2023-10-24,0,0.0,6.0
P0637,2025-02-03,46,0.0,3.0
P0946,2023-07-13,27,0.0,14.0
P0416,2024-06-20,34,0.0,10.0
P0245,2023-12-25,68,1.0,5.0
P1096,2024-05-20,93,1.0,7.0
P0354,2025-02-02,6,0.0,3.0
P1182,2025-02-15,11,0.0,6.0
P0214,2023-08-28,30,0.0,13.0
P0363,2024-08-10,58,0.0,6.0
P0744,2024-10-02,25,0.0,9.0
P0306,2024-01-22,33,0.0,14.0
P0550,2024-05-03,3,1.0,3.0
P0784,2023-11-01,30,0.0,11.0
P0232,2024-09-15,41,0.0,5.0
P1349,2024-04-02,52,0.0,8.0
P0373,2024-04-17,33,0.0,3.0
P0096,2024-11-10,60,0.0,2.0
P0057,2023-12-26,68,1.0,1.0
P0533,2024-06-02,66,0.0,11.0
P0672,2023-12-24,-24,0.0,12.0
P0031,2025-03-20,82,0.0,2.0
P1037,2023-09-05,56,0.0,1.0
P0274,2024-09-29,5,0.0,1.0
P1486,2025-01-29,64,0.0,4.0
P0972,2023-11-09,48,0.0,14.0
P0290,2025-04-20,72,0.0,11.0
P0468,2024-11-03,76,0.0,14.0
P0939,2024-05-30,34,0.0,7.0
P1420,2023-11-03,76,0.0,10.0
P1195,2024-08-28,11,1.0,4.0
P0681,2023-07-15,61,0.0,3.0
P0228,2024-08-10,41,0.0,5.0
P0186,2024-05-26,34,0.0,8.0
P0340,2024-03-19,32,0.0,4.0
P0462,2023-11-22,63,0.0,5.0
P1087,2025-02-09,79,0.0,4.0
P0235,2024-12-24,28,0.0,1.0
P0761,2023-07-09,73,0.0,1.0
P0886,2023-08-20,17,0.0,11.0
P1481,2023-08-20,76,0.0,9.0
P0319,2024-09-16,0,0.0,1.0
P0266,2025-03-25,68,0.0,14.0
P0854,2024-11-19,67,1.0,6.0
P0335,2024-06-14,70,0.0,11.0
P0437,2024-06-15,86,1.0,1.0
P0913,2024-11-17,59,0.0,12.0
P0787,2023-08-12,25,1.0,14.0
P0512,2024-10-25,0,0.0,6.0
P0685,2023-08-09,33,0.0,3.0
P0060,2024-09-06,11,1.0,11.0
P0338,2023-11-25,52,1.0,12.0
P0935,2024-04-13,0,0.0,2.0
P0133,2025-06-13,98,0.0,5.0
P0401,2024-12-09,-27,0.0,2.0
P0973,2024-11-18,79,1.0,1.0
P0880,2024-04-01,45,0.0,4.0
P0689,2024-12-17,23,0.0,5.0
P0789,2024-06-26,71,0.0,3.0
P1398,2024-03-03,82,0.0,12.0
P1378,2025-04-21,-58,1.0,4.0
P0802,2024-05-04,116,0.0,6.0
P0603,2024-04-06,73,1.0,5.0
P1051,2023-09-26,69,0.0,1.0
P0271,2025-03-30,38,1.0,7.0
P1327,2024-10-29,0,0.0,1.0
P1410,2024-08-29,35,0.0,14.0
P0472,2024-12-14,43,0.0,10.0
P0982,2024-09-07,51,0.0,13.0
P0564,2024-02-15,28,0.0,3.0
P1305,2023-10-06,39,1.0,11.0
P1267,2024-01-29,16,0.0,4.0
P0793,2024-02-15,74,0.0,13.0
P0337,2024-04-26,17,1.0,13.0
P1459,2024-04-26,51,0.0,5.0
P0799,2024-06-15,87,0.0,13.0
P1352,2023-10-16,78,1.0,2.0
P1101,2023-09-26,70,0.0,14.0
P0272,2023-07-27,38,0.0,5.0
P1260,2025-02-19,55,0.0,3.0
P0160,2024-11-21,60,0.0,6.0
P0967,2024-11-18,66,0.0,14.0
P0056,2025-05-12,79,0.0,6.0
P0660,2024-08-06,34,1.0,9.0
P0641,2025-03-23,0,1.0,11.0
P0060,2025-06-06,99,0.0,7.0
P0616,2023-07-28,68,0.0,6.0
P0481,2024-11-18,51,1.0,1.0
P0617,2024-08-17,102,0.0,14.0
P0020,2023-11-17,56,0.0,12.0
P0029,2023-12-03,14,0.0,1.0
P1382,2023-07-21,34,0.0,14.0
P1194,2024-05-26,49,0.0,9.0
P0556,2024-01-05,113,0.0,12.0
P1263,2025-06-28,0,0.0,8.0
P0595,2024-12-11,64,0.0,14.0
P1277,2023-11-09,10,0.0,4.0
P1001,2024-02-03,23,0.0,9.0
P0701,2025-03-01,103,1.0,9.0
P0129,2025-06-13,53,0.0,12.0
P0059,2024-02-18,47,0.0,10.0
P1225,2023-07-25,62,0.0,10.0
P1482,2024-06-05,106,0.0,12.0
P0904,2025-01-02,52,1.0,13.0
P1215,2024-08-24,25,0.0,6.0
P0748,2024-12-31,72,0.0,
P1263,2024-11-26,2,0.0,1.0
P0690,2025-06-10,86,0.0,14.0
P0933,2024-06-21,54,0.0,14.0
P1299,2024-03-06,68,0.0,7.0
P0241,2025-01-30,82,0.0,10.0
P1358,2025-06-06,66,0.0,5.0
P1275,2024-01-31,118,1.0,6.0
P1040,2023-08-01,102,0.0,5.0
P0383,2023-09-30,41,0.0,7.0
P0829,2023-08-12,32,0.0,2.0
P0584,2024-12-11,65,0.0,4.0
P0172,2023-09-30,16,0.0,12.0
P1064,2025-03-09,87,0.0,3.0
P1023,2024-07-21,42,1.0,8.0
P0523,2025-06-15,55,0.0,5.0
P1413,2024-08-12,41,1.0,2.0
P1066,2024-07-21,108,0.0,7.0
P0816,2024-04-20,43,0.0,
P1377,2025-03-14,62,0.0,5.0
P0965,2024-10-29,30,0.0,8.0
P0692,2024-10-12,75,1.0,10.0
P0263,2023-12-01,46,0.0,12.0
P1061,2025-03-08,46,1.0,9.0
P1194,2024-03-14,47,1.0,8.0
P0143,2024-02-18,24,,3.0
P0958,2023-10-02,76,0.0,12.0
P0870,2025-04-11,-56,1.0,4.0
P1354,2023-09-17,87,0.0,12.0
P0262,2023-11-08,92,0.0,7.0
P1449,2025-04-15,40,0.0,2.0
P0941,2025-02-15,73,0.0,14.0
P1186,2024-02-17,8,0.0,2.0
P0584,2025-03-11,25,0.0,8.0
P0899,2024-10-15,56,0.0,11.0
P0828,2023-09-09,49,0.0,
P1255,2023-10-16,40,0.0,6.0
P0640,2024-11-30,8,0.0,12.0
P0507,2024-10-27,51,0.0,13.0
P0187,2024-02-03,56,0.0,13.0
P0191,2024-01-18,66,1.0,11.0
P0151,2025-05-20,24,0.0,5.0
P1084,2024-07-27,30,0.0,5.0
P0234,2024-05-01,44,1.0,12.0
P0956,2024-04-05,44,0.0,5.0
P0243,2024-11-22,37,0.0,11.0
P0168,2024-04-01,17,1.0,12.0
P0801,2024-03-31,65,0.0,1.0
P1489,2024-03-27,61,0.0,5.0
P0153,2025-06-08,0,0.0,13.0
P0527,2024-04-02,42,0.0,6.0
P1029,2024-02-15,67,1.0,3.0
P0983,2024-01-18,71,1.0,3.0
P0776,2025-01-27,103,0.0,2.0
P0598,2024-08-19,80,0.0,5.0
P0636,2024-12-21,71,0.0,8.0
P0307,2025-03-13,20,0.0,11.0
P0332,2025-02-10,74,,9.0
P1209,2024-08-30,0,0.0,6.0
P0544,2025-03-06,88,0.0,13.0
P0989,2025-05-09,110,1.0,5.0
P0738,2023-11-10,33,1.0,13.0
P0317,2023-07-11,43,1.0,13.0
P0209,2024-06-06,15,0.0,9.0
P0106,2025-05-01,90,0.0,11.0
INVALID_SKU,2024-01-16,33,0.0,13.0
P1026,2025-04-20,37,1.0,5.0
P0316,2024-06-06,79,0.0,9.0
P0040,2024-09-05,50,0.0,5.0
P0845,2024-06-12,66,0.0,14.0
P0353,2024-10-17,59,0.0,7.0
P0287,2024-01-23,66,0.0,8.0
P0959,2024-10-26,66,0.0,5.0
P1300,2025-01-25,66,1.0,8.0
P1199,2023-12-19,93,0.0,4.0
P1009,2024-09-17,56,0.0,4.0
P0665,2025-03-08,12,0.0,6.0
P0520,2025-01-03,66,0.0,9.0
P0740,2024-07-06,43,1.0,4.0
P0595,2024-06-07,145,0.0,14.0
P0200,2024-06-20,107,0.0,7.0
P0602,2025-04-29,40,0.0,12.0
P0899,2024-07-28,98,1.0,10.0
P0038,2024-01-11,59,0.0,13.0
P0580,2024-05-11,91,0.0,7.0
P0543,2024-07-16,51,0.0,9.0
P0879,2025-02-11,65,0.0,12.0
P1005,2023-08-30,118,0.0,13.0
P0747,2023-10-03,49,0.0,14.0
P0315,2024-07-30,47,0.0,10.0
P0535,2024-10-14,80,0.0,8.0
P0926,2025-06-24,96,0.0,1.0
P1323,2025-02-12,72,0.0,4.0
P0695,2024-02-26,24,0.0,4.0
P0079,2023-11-30,81,0.0,
P0248,2023-08-19,87,0.0,11.0
P0465,2025-01-26,47,0.0,1.0
P0065,2024-03-06,62,0.0,8.0
P0056,2024-03-24,66,0.0,11.0
P1061,2024-05-23,53,0.0,7.0
P0658,2024-09-05,18,0.0,8.0
P0306,2025-02-14,60,0.0,14.0
P0737,2023-11-06,21,0.0,9.0
P1193,2025-05-15,24,0.0,7.0
P0929,2024-10-23,72,0.0,14.0
P1256,2024-11-11,22,0.0,5.0
P1301,2024-05-28,72,0.0,3.0
P0840,2023-12-28,71,0.0,9.0
P1365,2023-09-20,95,0.0,2.0
P0344,2023-10-30,64,0.0,3.0
P0944,2024-12-28,52,1.0,1.0
P1410,2023-08-14,67,,1.0
P1201,2024-02-24,109,1.0,4.0
P0155,2024-06-17,21,0.0,3.0
P1370,2024-03-29,42,0.0,9.0
P1028,2024-06-28,47,1.0,7.0
P0189,2023-08-03,0,0.0,6.0
P1311,2024-11-21,19,0.0,2.0
P0496,2024-08-19,57,1.0,8.0
P0626,2023-09-05,67,0.0,6.0
P0382,2023-12-08,44,0.0,4.0
P0877,2024-08-20,42,0.0,11.0
P0798,2025-04-23,52,1.0,11.0
P0325,2025-04-28,100,0.0,3.0
P0426,2023-07-28,21,0.0,3.0
INVALID_SKU,2023-07-31,33,0.0,14.0
P0777,2025-03-09,91,0.0,10.0
P0209,2024-07-16,60,1.0,8.0
P0750,2024-08-11,45,0.0,8.0
P0821,2023-12-20,56,0.0,2.0
P0471,2025-01-10,68,0.0,12.0
P0391,2024-06-13,36,0.0,3.0
P0161,2024-05-23,48,0.0,13.0
P1365,2025-01-10,55,1.0,2.0
P1137,2023-12-20,52,0.0,13.0
P0444,2024-11-10,63,0.0,3.0
P1445,2024-06-13,79,0.0,12.0
P0150,2024-09-12,55,0.0,7.0
P0113,2024-04-04,68,0.0,9.0
P0324,2024-09-30,61,0.0,11.0
P1351,2023-09-17,56,0.0,4.0
P1408,2025-02-19,89,0.0,11.0
P0511,2025-01-21,68,0.0,2.0
P0876,2025-04-28,111,0.0,14.0
P1183,2024-09-22,83,0.0,13.0
INVALID_SKU,2025-02-16,72,0.0,8.0
P1077,2024-09-20,95,0.0,4.0
P0328,2025-01-17,0,0.0,2.0
P1135,2024-05-03,0,0.0,3.0
P0829,2023-11-27,14,0.0,10.0
P0202,2023-08-20,4,0.0,1.0
P0525,2023-12-26,45,0.0,7.0
P0398,2023-09-30,49,1.0,8.0
P0263,2023-10-09,35,0.0,2.0
P0716,2024-06-01,19,0.0,13.0
P0719,2024-09-29,54,0.0,13.0
P1105,2025-05-29,110,0.0,9.0
P0631,2023-11-19,-64,0.0,14.0
P1419,2024-07-27,51,1.0,10.0
P1151,2023-12-04,31,0.0,6.0
P0812,2024-11-27,92,0.0,5.0
P0931,2024-10-26,128,0.0,7.0
P1211,2024-05-08,38,1.0,6.0
P0304,2024-02-12,98,0.0,12.0
P0033,2023-08-14,95,1.0,8.0
P1492,2023-10-09,7,0.0,14.0
P0128,2023-10-21,84,0.0,2.0
P0713,2023-11-06,30,0.0,14.0
P0096,2024-08-22,0,0.0,14.0
P0406,2024-08-29,88,0.0,
P1472,2024-04-16,17,0.0,8.0
P1045,2023-12-22,40,0.0,5.0
P1477,2024-06-03,88,0.0,1.0
P1489,2024-12-26,37,0.0,12.0
P0298,2024-07-14,52,1.0,11.0
P0553,2024-01-29,33,0.0,7.0
P0886,2024-09-18,2,1.0,9.0
P1486,2025-04-06,11,0.0,1.0
P0456,2025-02-06,46,0.0,3.0
P0556,2024-12-27,99,0.0,3.0
P0597,2023-10-22,68,0.0,10.0
P1079,2025-03-25,73,1.0,2.0
P0083,2024-06-09,35,0.0,6.0
P0752,2024-11-08,84,0.0,13.0
P1432,2025-05-30,15,1.0,3.0
P0906,2024-05-18,11,0.0,12.0
P0504,2025-01-08,39,0.0,4.0
P0017,2024-08-17,44,0.0,4.0
P1193,2024-06-28,24,0.0,9.0
P0995,2025-02-24,56,0.0,4.0
P1062,2025-01-02,71,0.0,2.0
P0949,2025-03-17,48,0.0,9.0
P0561,2024-09-15,0,1.0,12.0
P1224,2023-09-21,48,0.0,12.0
P1427,2024-05-26,110,0.0,12.0
P0119,2024-11-02,5,1.0,10.0
P0938,2024-01-20,38,0.0,10.0
P0377,2025-05-21,33,0.0,11.0
P0288,2024-11-01,87,0.0,1.0
P0564,2024-08-01,79,0.0,9.0
P1318,2025-01-14,8,1.0,14.0
P0945,2024-04-11,11,0.0,4.0
P0186,2025-03-12,89,0.0,4.0
P0420,2024-06-21,1,0.0,14.0
P0972,2024-10-18,18,0.0,7.0
P0546,2025-01-25,76,1.0,12.0
P1297,2023-11-27,63,0.0,4.0
INVALID_SKU,2024-01-24,19,0.0,12.0
P0714,2023-12-20,87,0.0,12.0
P0144,2024-01-15,30,0.0,14.0
P0024,2023-12-24,6,0.0,14.0
P0102,2024-01-10,43,0.0,6.0
P1118,2024-03-10,123,0.0,12.0
P0587,2023-07-30,106,0.0,2.0
P0662,2024-09-05,33,0.0,7.0
P0506,2025-04-30,81,0.0,10.0
P0277,2023-09-01,52,0.0,12.0
P0259,2023-08-08,37,0.0,8.0
P0462,2025-06-28,62,0.0,13.0
P0409,2023-09-19,71,0.0,10.0
P1024,2024-02-21,54,0.0,3.0
P0715,2023-09-21,72,0.0,5.0
P0689,2025-01-07,33,0.0,14.0
P0383,2023-10-24,33,0.0,1.0
P0557,2023-12-25,0,0.0,13.0
P0359,2024-09-26,77,0.0,
P0731,2023-11-18,86,0.0,10.0
P0654,2023-09-05,18,0.0,11.0
P0731,2024-06-13,0,0.0,4.0
P0931,2024-04-07,61,0.0,14.0
P0449,2024-11-12,23,0.0,12.0
P0181,2024-11-02,81,0.0,12.0
P0478,2024-03-23,110,0.0,5.0
P0457,2023-07-26,63,0.0,8.0
P1210,2023-11-13,-24,0.0,3.0
P0195,2024-03-25,76,1.0,11.0
P0657,2024-01-10,0,0.0,9.0
P1190,2025-07-07,62,1.0,3.0
P0499,2024-08-04,61,0.0,6.0
P1276,2024-03-31,52,0.0,6.0
P1254,2023-09-06,32,0.0,3.0
P0868,2024-06-20,44,0.0,4.0
P0431,2024-10-30,21,0.0,5.0
P0456,2025-05-15,39,0.0,14.0
P0613,2024-09-09,71,0.0,4.0
INVALID_SKU,2023-12-11,72,0.0,1.0
P0357,2025-03-08,34,0.0,3.0
P1181,2024-09-04,22,0.0,2.0
P0060,2023-12-15,88,1.0,14.0
P0874,2024-10-11,49,0.0,12.0
P0743,2024-10-23,36,0.0,6.0
P0925,2023-12-29,0,1.0,12.0
P0897,2024-10-12,60,1.0,12.0
P1379,2023-12-02,65,0.0,1.0
P0612,2023-07-09,0,0.0,10.0
P0380,2024-04-10,35,1.0,11.0
P1468,2023-11-09,53,0.0,8.0
P0899,2024-12-27,40,0.0,1.0
P1148,2024-05-18,75,0.0,14.0
P0018,2025-04-11,38,0.0,5.0
P0690,2023-11-14,72,1.0,2.0
P1499,2024-09-04,50,0.0,8.0
P1289,2025-05-29,72,0.0,1.0
P0879,2023-12-19,58,0.0,10.0
P1269,2025-01-19,56,1.0,11.0
P1459,2025-04-02,83,0.0,12.0
P1310,2024-01-03,71,0.0,1.0
P0076,2024-08-19,35,1.0,13.0
INVALID_SKU,2023-11-22,2,0.0,5.0
P1302,2024-09-02,57,0.0,13.0
P1134,2024-11-30,62,0.0,8.0
P0352,2024-02-02,56,0.0,2.0
P1026,2024-02-28,55,0.0,6.0
P0335,2024-04-26,60,0.0,9.0
P0284,2024-10-28,74,0.0,9.0
P0711,2024-01-01,62,0.0,2.0
P0277,2025-03-25,29,0.0,2.0
P0890,2024-10-13,42,0.0,3.0
P1081,2023-09-06,54,0.0,1.0
P0789,2023-09-15,20,0.0,7.0
P0786,2024-12-13,47,0.0,9.0
P0458,2024-11-28,135,0.0,11.0
P0503,2024-12-25,37,0.0,4.0
P0309,2025-06-27,46,0.0,12.0
P0095,2023-12-26,44,0.0,
P1161,2025-05-09,31,0.0,10.0
P1025,2025-01-30,14,1.0,5.0
P1315,2024-12-17,-69,0.0,3.0
P0497,2024-06-09,96,0.0,8.0
P1442,2025-04-18,22,0.0,4.0
P1199,2025-02-26,38,0.0,1.0
P0625,2024-01-27,0,0.0,2.0
P1380,2025-01-03,74,0.0,11.0
P0341,2024-03-29,50,1.0,2.0
P0828,2023-12-04,70,0.0,12.0
P1061,2024-06-03,58,,2.0
P0194,2024-06-11,65,0.0,2.0
P0181,2023-08-11,79,0.0,1.0
P0306,2024-11-11,50,0.0,5.0
P0539,2024-06-24,95,0.0,1.0
P0259,2024-08-04,52,0.0,5.0
P0352,2025-05-03,68,0.0,6.0
P0926,2023-12-29,22,0.0,13.0
P0467,2023-09-29,64,0.0,7.0
P0234,2025-05-02,21,0.0,4.0
P0527,2024-03-26,109,0.0,2.0
P1124,2024-08-29,105,0.0,7.0
P1122,2024-11-17,42,0.0,10.0
P0099,2023-11-12,47,0.0,9.0
P0633,2024-02-02,72,0.0,11.0
P0269,2024-04-17,84,0.0,4.0
P0335,2025-05-08,19,0.0,13.0
P0297,2023-10-20,92,0.0,11.0
P0731,2024-10-13,23,0.0,11.0
P0409,2024-05-01,122,0.0,7.0
P0303,2024-08-20,80,0.0,12.0
P0877,2024-10-05,0,1.0,
P0793,2025-05-29,68,1.0,4.0
P1052,2024-08-24,45,0.0,13.0
P0637,2024-09-26,89,0.0,3.0
P0178,2024-01-08,108,0.0,11.0
P0375,2025-06-21,28,1.0,4.0
P0385,2025-02-05,7,0.0,11.0
P0223,2024-12-31,0,0.0,10.0
P1441,2023-12-07,-7,0.0,
P0793,2025-04-01,50,1.0,13.0
P0671,2024-08-28,0,0.0,7.0
P0588,2024-05-13,22,0.0,12.0
P0175,2024-04-10,32,0.0,1.0
P0396,2024-08-31,8,1.0,10.0
P0026,2023-07-27,0,0.0,5.0
P0047,2024-09-30,8,0.0,2.0
P1173,2023-11-21,64,0.0,6.0
P0715,2023-10-20,87,0.0,
P0235,2024-06-27,38,0.0,13.0
P0033,2024-06-17,77,0.0,
P1447,2024-04-02,0,0.0,7.0
P0408,2025-01-17,3,0.0,14.0
P0917,2025-04-27,27,0.0,6.0
P0480,2024-03-23,50,1.0,6.0
P0359,2024-01-09,36,0.0,2.0
P0505,2023-07-10,64,0.0,11.0
P1400,2023-11-02,24,0.0,3.0
P0061,2024-11-27,14,0.0,14.0
P1072,2024-10-09,49,1.0,12.0
P1310,2024-08-08,33,0.0,8.0
P1176,2023-10-03,21,1.0,9.0
P0598,2025-06-01,84,0.0,5.0
P0355,2025-06-11,33,1.0,12.0
P0366,2025-02-12,28,0.0,4.0
P0348,2024-07-10,17,0.0,4.0
P0025,2023-12-16,30,0.0,5.0
P0516,2025-02-16,12,0.0,9.0
P1208,2024-08-28,24,0.0,3.0
P0735,2024-01-22,75,1.0,11.0
P0905,2025-04-03,0,1.0,14.0
P1310,2023-11-01,74,0.0,14.0
P0079,2025-02-09,55,0.0,14.0
P1109,2023-08-23,91,0.0,10.0
P0324,2024-06-23,94,0.0,5.0
P0106,2024-03-10,13,1.0,5.0
P0219,2023-11-23,93,0.0,3.0
P1139,2023-11-24,4,0.0,2.0
P0964,2024-04-21,39,0.0,9.0
P0878,2023-09-09,56,0.0,2.0
P1054,2024-12-02,1,1.0,6.0
P0125,2024-11-19,0,0.0,5.0
P0488,2025-03-11,38,0.0,1.0
P0640,2024-12-10,0,0.0,13.0
P1144,2023-11-05,43,0.0,8.0
P1077,2024-07-14,64,0.0,6.0
P1103,2024-09-04,54,0.0,4.0
P0956,2025-07-06,97,0.0,9.0
P0167,2024-05-09,118,0.0,13.0
P1264,2025-04-07,-8,0.0,6.0
P0025,2024-11-13,52,0.0,5.0
P0081,2023-10-22,58,0.0,1.0
P0544,2024-05-28,36,0.0,10.0
P1239,2023-08-11,20,0.0,14.0
P0207,2024-06-02,74,1.0,6.0
P1150,2025-02-19,0,0.0,5.0
P0283,2025-04-18,50,0.0,12.0
P0745,2024-09-24,1,0.0,3.0
P1481,2024-11-20,50,0.0,8.0
P0070,2024-06-05,59,0.0,1.0
P1178,2023-08-27,71,0.0,11.0
P0041,2024-02-14,72,0.0,13.0
P1001,2024-06-11,0,0.0,11.0
P0331,2023-10-01,80,0.0,8.0
P0693,2025-04-04,72,0.0,9.0
P1144,2023-11-09,58,0.0,3.0
P0494,2024-05-05,74,0.0,2.0
P1179,2024-06-26,30,1.0,13.0
P0014,2024-01-22,42,1.0,12.0
P0695,2025-05-19,50,1.0,5.0
INVALID_SKU,2024-04-27,75,1.0,8.0
P0179,2025-07-03,68,0.0,2.0
P0367,2024-12-03,-23,1.0,10.0
P1104,2024-04-05,42,1.0,7.0
P0828,2024-12-25,46,0.0,1.0
P0763,2023-10-08,6,1.0,8.0
P0490,2025-07-06,17,1.0,9.0
P0875,2025-03-08,36,0.0,10.0
P1340,2024-09-04,58,0.0,8.0
P0596,2025-01-20,55,0.0,5.0
P1482,2024-08-12,56,0.0,10.0
P0861,2025-02-02,102,0.0,4.0
P0330,2025-02-26,-88,0.0,14.0
P1240,2024-01-30,52,0.0,13.0
P0931,2024-03-21,14,0.0,11.0
P0759,2024-03-26,80,0.0,5.0
P0292,2023-08-16,27,0.0,5.0
P1472,2025-02-08,89,0.0,3.0
P0012,2024-11-27,0,0.0,11.0
P1408,2025-06-08,70,0.0,12.0
P1341,2024-03-30,58,0.0,9.0
P1162,2024-04-14,63,0.0,10.0
P0769,2024-01-21,55,1.0,8.0
P0508,2023-11-15,76,1.0,14.0
P0844,2024-12-20,45,0.0,2.0
P0528,2025-06-13,31,1.0,5.0
P0770,2024-04-10,14,1.0,6.0
P0579,2024-09-17,44,0.0,7.0
P0040,2025-07-01,25,0.0,13.0
P1066,2023-10-04,109,0.0,6.0
P0925,2024-10-24,80,0.0,11.0
P1100,2023-10-31,25,0.0,4.0
P0764,2024-05-28,14,0.0,11.0
P0606,2024-09-01,29,0.0,2.0
P0421,2025-01-10,65,0.0,12.0
P1250,2024-12-26,0,0.0,10.0
P1120,2023-09-10,-30,0.0,8.0
P0777,2024-03-03,47,1.0,7.0
P0268,2023-12-15,103,1.0,3.0
P1359,2024-01-05,46,0.0,7.0
P0669,2024-05-08,51,1.0,
P0502,2024-06-03,91,0.0,13.0
P0176,2025-05-03,19,0.0,5.0
P1029,2025-05-16,23,0.0,8.0
P1334,2024-02-04,49,0.0,12.0
P0085,2024-02-14,31,0.0,1.0
P0548,2023-08-22,64,1.0,10.0
P0099,2025-06-21,78,0.0,2.0
P0361,2023-07-09,78,0.0,8.0
P0296,2024-04-29,54,0.0,5.0
P1079,2024-01-18,113,0.0,13.0
P1074,2024-10-12,19,0.0,7.0
P0029,2025-04-15,42,1.0,4.0
P1464,2025-03-19,7,1.0,6.0
P0452,2025-01-14,18,0.0,4.0
P0190,2023-12-14,47,0.0,7.0
P0383,2023-12-15,50,0.0,13.0
P0430,2024-01-06,66,0.0,4.0
P0499,2024-01-06,33,0.0,7.0
P1275,2025-05-13,77,1.0,1.0
P0490,2025-02-02,47,0.0,5.0
P0161,2025-02-17,4,1.0,2.0
P0562,2024-04-14,39,0.0,8.0
P0735,2023-10-08,75,0.0,10.0
P0484,2024-12-19,77,0.0,5.0
P1331,2024-05-28,0,0.0,4.0
P1433,2025-05-27,99,1.0,13.0
P1380,2024-11-11,0,1.0,8.0
P1432,2024-01-20,11,1.0,
P0323,2024-01-25,100,0.0,1.0
P1353,2024-02-01,83,1.0,4.0
P0686,2025-05-12,23,1.0,11.0
P1357,2025-05-06,36,1.0,12.0
P0871,2025-06-21,18,0.0,11.0
P0112,2023-12-14,25,0.0,2.0
P0447,2023-08-08,0,0.0,12.0
P0529,2024-11-19,73,0.0,10.0
P1034,2024-11-26,31,0.0,1.0
P0870,2025-04-21,70,0.0,7.0
P1254,2024-07-20,70,0.0,14.0
P0763,2024-11-05,81,0.0,10.0
P1046,2024-11-28,42,0.0,5.0
P0408,2024-09-12,71,0.0,4.0
P0439,2024-04-12,33,0.0,12.0
P0403,2024-03-17,-93,0.0,4.0
P1030,2023-08-25,48,1.0,12.0
P0314,2023-12-15,100,0.0,5.0
P0219,2023-09-14,47,0.0,6.0
P1310,2024-10-05,68,0.0,2.0
P1129,2024-05-19,25,0.0,12.0
P0247,2025-05-08,54,0.0,7.0
P0079,2024-10-23,56,1.0,4.0
P1110,2024-06-30,63,0.0,3.0
P0814,2025-03-27,-13,1.0,11.0
P1013,2023-12-18,52,0.0,7.0
P0990,2024-06-29,47,0.0,5.0
P1131,2024-10-16,88,0.0,14.0
P1128,2023-10-04,61,1.0,10.0
P0124,2024-04-11,29,0.0,10.0
P1156,2024-07-14,115,0.0,11.0
P0743,2023-07-27,16,0.0,14.0
P0510,2024-07-31,5,0.0,3.0
P0341,2025-02-09,35,0.0,7.0
P0586,2024-09-23,61,0.0,10.0
P0555,2023-12-23,26,0.0,6.0
P0239,2023-09-24,32,0.0,13.0
P1438,2025-02-21,39,0.0,4.0
P1105,2023-12-18,0,1.0,4.0
P0355,2024-10-08,2,0.0,12.0
P0838,2025-03-16,39,1.0,2.0
P0848,2024-07-06,58,0.0,11.0
P1420,2024-01-21,90,1.0,
P0900,2023-07-12,43,0.0,3.0
P0176,2025-01-19,0,1.0,1.0
P1172,2025-05-01,77,0.0,1.0
P0406,2024-12-24,14,0.0,4.0
P1152,2024-12-28,80,1.0,12.0
P1236,2024-03-07,63,0.0,11.0
P0696,2025-06-05,80,0.0,9.0
P0103,2023-12-31,3,0.0,10.0
P0604,2023-07-26,40,0.0,
P0457,2023-09-10,44,1.0,7.0
P1132,2024-10-19,66,0.0,2.0
P0887,2023-12-05,97,0.0,9.0
P0955,2024-01-19,9,0.0,12.0
P1406,2025-07-07,70,0.0,13.0
P0336,2024-09-21,66,1.0,9.0
P1320,2025-03-28,138,0.0,7.0
P0958,2023-10-04,56,1.0,4.0
P1380,2024-06-15,46,1.0,12.0
P0515,2024-03-16,34,1.0,13.0
P0589,2023-09-15,72,0.0,11.0
P0687,2025-06-22,34,0.0,11.0
P1047,2024-06-06,50,0.0,10.0
P1499,2023-11-24,42,0.0,5.0
P1052,2024-05-27,15,1.0,2.0
P1031,2023-12-11,83,0.0,3.0
P0503,2024-04-29,64,0.0,14.0
P1245,2024-07-25,60,0.0,13.0
P1198,2024-08-22,1,1.0,13.0
