order_id,order_date,user_id,sku_id,quantity,price_per_unit,discount_applied,order_channel,payment_method
O028622,2024-03-01,U3566,P0139,1,232.51,40.0,App,COD
O028623,2023-10-20,U2195,P0250,1,1067.68,30.0,Web,COD
O028624,2023-10-06,U3932,P0644,1,716.41,15.0,App,Wallet
O028625,2023-10-03,U1156,P0493,4,379.6,20.0,Mobile,UPI
O028626,2025-05-03,U2884,P0972,3,814.74,30.0,Mobile,Wallet
O028627,2024-08-02,U5686,P1365,6,694.97,40.0,Mobile,UPI
O028628,2024-02-11,U4174,P0415,1,568.41,30.0,Mobile,Wallet
O028629,2023-07-31,U3022,P0389,1,982.92,15.0,App,COD
O028630,2025-03-03,U2499,P0440,1,673.07,30.0,Mobile,Card
O028631,2023-11-25,U2973,P0161,3,492.19,25.0,Mobile,UPI
O028632,2023-10-02,U3441,P0492,1,1467.05,20.0,Web,Wallet
O028633,2023-07-21,U1193,P0409,1,683.08,0.0,Mobile,Card
O028634,2023-12-24,U4707,P1141,-2,955.76,5.0,App,Card
O028635,2023-09-19,U1421,P0628,1,2218.69,0.0,Web,UPI
O028636,2023-10-16,U4708,P1037,3,1228.7,40.0,App,UPI
O028637,2024-02-15,U2959,P1217,2,978.65,30.0,Web,Card
O028638,2025-03-16,U4710,P1386,4,815.6,5.0,Mobile,Wallet
O028639,2024-10-03,U2368,P1211,2,825.68,15.0,App,UPI
O028640,2025-02-25,U4412,P0633,1,780.78,30.0,App,UPI
O028641,2024-04-22,U2210,P1390,2,1820.15,0.0,Web,Card
O028642,2025-05-19,U5757,P0327,4,,0.0,Web,Card
O028643,2023-09-12,U3585,P0938,1,880.53,10.0,Web,Wallet
O028644,2023-07-18,U4756,P1022,4,929.18,20.0,Web,COD
O028645,2023-07-24,U2818,P0864,1,556.56,40.0,Mobile,Card
O028646,2023-10-12,U5570,P1431,3,,15.0,Mobile,Wallet
O028647,2025-07-01,U2313,P1491,3,2031.11,10.0,Web,Wallet
O028648,2024-05-05,U2063,P1152,1,1796.29,5.0,App,COD
O028649,2024-03-30,U4333,P1245,2,459.64,25.0,Mobile,Card
O028650,2024-10-21,U2768,P0196,4,393.5,25.0,Web,Card
O028651,2023-12-15,U1333,P1469,3,1235.48,10.0,Web,Wallet
O028652,2024-08-29,U1970,UNKNOWN,2,1210.73,30.0,Mobile,UPI
O028653,2025-01-24,U2896,P0557,1,899.77,30.0,App,COD
O028654,2025-04-04,U5499,P1151,1,657.1,30.0,Web,Card
O028655,2023-12-06,U5184,P1038,1,834.33,25.0,Web,COD
O028656,2024-07-30,U2118,P0079,3,1521.7,25.0,Web,UPI
O028657,2025-05-26,U4869,P0913,3,1353.67,40.0,App,COD
O028658,2025-05-08,U4953,P0216,3,1094.89,40.0,Mobile,UPI
O028659,2025-06-16,U3702,P0629,1,912.3,30.0,Mobile,UPI
O028660,2023-11-18,U2647,P0179,2,1488.57,25.0,App,COD
O028661,2024-08-09,U4166,P1466,1,1800.18,20.0,Web,Wallet
O028662,2024-04-25,U2966,P0213,2,585.32,40.0,App,Card
O028663,2023-11-27,U2141,P1394,5,2030.49,5.0,Mobile,COD
O028664,2023-10-09,U2012,P1466,5,307.47,10.0,Mobile,Card
O028665,2024-01-08,U1349,P0776,1,256.0,25.0,Web,Card
O028666,2024-05-06,U4595,P0367,1,1482.65,25.0,Web,Card
O028667,2024-05-15,U3246,P0723,2,749.35,25.0,Web,Card
O028668,2025-07-02,U3549,P1368,3,1884.67,10.0,Web,UPI
O028669,2025-06-14,U1443,P1060,1,830.2,5.0,Web,UPI
O028670,2025-05-28,U2808,P0498,1,,25.0,App,UPI
O028671,2024-03-27,U2224,P1163,2,1427.16,5.0,Web,COD
O028672,2023-11-26,U1086,P0055,2,1854.44,0.0,Web,Wallet
O028673,2023-10-31,U2105,P0829,3,1349.95,30.0,Mobile,UPI
O028674,2024-11-27,U4101,P0166,3,1410.67,40.0,Web,COD
O028675,2023-07-28,U3468,P0655,1,1120.15,30.0,Web,Card
O028676,2024-08-06,U1218,P1486,1,2114.2,10.0,Mobile,Wallet
O028677,2025-06-29,U1079,P1085,1,1083.74,10.0,Web,COD
O028678,2024-02-27,U5665,P0398,1,1198.45,10.0,Mobile,COD
O028679,2025-04-10,U5728,P0913,1,1602.89,,App,UPI
O028680,2025-02-21,U1210,P0126,1,2356.67,5.0,Mobile,COD
O028681,2025-03-13,U5472,P0030,2,682.97,15.0,App,Wallet
O028682,2024-10-29,U3022,P0540,1,2054.52,5.0,Mobile,COD
O028683,2024-05-01,U1159,P1248,2,1153.56,20.0,Web,COD
O028684,2023-09-23,U2461,P1046,1,320.28,,Mobile,Card
O028685,2023-08-14,U3746,P0599,5,1447.49,,Web,COD
O028686,2024-01-19,U2709,P0186,6,1093.21,25.0,Mobile,COD
O028687,2024-02-18,U1442,P0122,3,1511.14,20.0,Web,Wallet
O028688,2025-04-05,U2486,P0519,2,1005.51,0.0,App,UPI
O028689,2024-11-12,U1669,P0680,1,1233.21,5.0,Web,COD
O028690,2024-11-23,U2203,P1289,1,1441.61,10.0,App,Card
O028691,2023-09-05,U1568,P0162,1,917.2,30.0,Web,Wallet
O028692,2024-12-27,U3962,P1177,2,1250.52,25.0,Web,UPI
O028693,2025-04-15,U5730,P0792,1,2008.96,5.0,App,UPI
O028694,2023-10-29,U3378,P0367,1,939.45,5.0,Web,UPI
O028695,2025-02-12,U3634,P0236,1,1748.9,25.0,App,COD
O028696,2025-05-22,U4485,P0839,5,1252.01,20.0,Web,Wallet
O028697,2024-09-11,U1279,P1013,1,1462.76,5.0,Mobile,Card
O028698,2023-12-26,U4011,P1127,2,998.4,40.0,Mobile,Wallet
O028699,2024-12-01,U3121,P0097,1,613.63,30.0,Web,Card
O028700,2024-06-30,U2259,P0349,1,821.27,30.0,App,UPI
O028701,2025-06-30,U1624,P0247,1,964.01,15.0,App,COD
O028702,2023-11-27,U5292,P0532,3,2219.47,5.0,Mobile,UPI
O028703,2024-09-02,U4970,P0743,2,1212.43,25.0,App,COD
O028704,2023-08-14,U3279,P1450,3,1563.18,20.0,Mobile,Wallet
O028705,2024-10-10,U2100,P1063,1,1062.58,5.0,Mobile,UPI
O028706,2024-05-15,U3100,P0297,1,2068.11,15.0,Web,UPI
O028707,2023-08-15,U1901,P0779,2,2351.23,5.0,Mobile,COD
O028708,2024-02-12,U1074,P0544,1,1217.1,20.0,Mobile,COD
O028709,2025-06-18,U5335,P1162,-1,1233.34,20.0,Mobile,UPI
O028710,2023-12-25,U4621,P0808,2,371.82,25.0,App,COD
O028711,2024-07-28,U3197,P0409,1,407.97,5.0,App,Wallet
O028712,2023-11-03,U3725,P1290,2,1457.33,10.0,Mobile,Wallet
O028713,2024-01-08,U4689,P0093,2,414.48,25.0,App,Wallet
O028714,2025-01-26,U3294,P1051,1,709.81,25.0,Web,UPI
O028715,2025-06-04,U2323,P0181,2,1815.57,15.0,Mobile,UPI
O028716,2023-09-15,U5457,P1200,2,1158.43,25.0,App,Wallet
O028717,2025-02-15,U3376,P1239,1,1216.89,15.0,Web,Wallet
O028718,2023-08-24,U4070,P0345,2,1687.1,25.0,App,COD
O028719,2024-03-23,U1228,P1391,3,736.13,40.0,Mobile,UPI
O028720,2024-06-12,U3297,P1213,4,1493.03,25.0,Mobile,Card
O028721,2023-09-17,U1470,P1477,2,1383.96,30.0,Web,UPI
O028722,2024-11-10,U2909,P0100,1,1391.86,15.0,App,UPI
O028723,2024-03-08,U5209,P0360,2,,25.0,Web,Card
O028724,2023-08-16,U5512,P0500,2,1830.05,,App,Card
O028725,2024-11-22,U1918,P0719,1,364.19,10.0,App,Card
O028726,2024-05-26,U1115,P1055,1,2136.62,10.0,App,UPI
O028727,2025-05-12,U4783,P1117,1,2489.65,0.0,Web,Wallet
O028728,2023-10-11,U5092,P0523,1,1307.99,25.0,Mobile,Card
O028729,2024-01-28,U4650,P1054,1,1190.11,30.0,App,COD
O028730,2024-01-28,U1894,P1500,1,836.92,40.0,App,COD
O028731,2024-04-27,U2797,P0839,1,2306.31,5.0,Mobile,UPI
O028732,2025-07-05,U4622,P0248,1,1629.65,20.0,Web,Wallet
O028733,2025-03-09,U1159,P0433,2,433.12,40.0,Web,COD
O028734,2024-12-30,U3859,P0368,2,944.99,20.0,App,COD
O028735,2023-09-28,U4232,P1410,2,302.86,0.0,App,Card
O028736,2024-02-27,U4693,P0427,2,348.85,15.0,Web,Card
O028737,2023-11-10,U2269,P1342,3,539.98,20.0,App,UPI
O028738,2024-03-26,U3646,P0998,1,313.28,30.0,Mobile,Wallet
O028739,2024-12-17,U4088,P0207,2,1962.14,20.0,Mobile,Card
O028740,2023-11-18,U2083,P1187,1,217.37,40.0,App,UPI
O028741,2025-05-25,U3696,P1160,1,1403.1,20.0,App,Wallet
O028742,2023-09-21,U3141,P0096,3,493.84,5.0,Web,COD
O028743,2025-05-17,U2989,P0649,6,485.18,40.0,Mobile,Wallet
O028744,2025-06-22,U4994,P0974,3,340.78,10.0,Web,Wallet
O028745,2023-12-15,U2174,P0766,1,2000.44,5.0,Web,UPI
O028746,2025-06-01,U1251,P1384,2,1113.12,10.0,App,Card
O028747,2025-07-01,U4050,P1293,2,1180.9,15.0,Web,Wallet
O028748,2024-08-26,U5923,P0809,1,,5.0,Mobile,Wallet
O028749,2023-10-22,U5110,P1206,2,1739.53,25.0,App,Wallet
O028750,2024-05-22,U3195,P0144,-2,1940.53,0.0,Web,Card
O028751,2025-06-14,U5315,P1032,3,1369.01,10.0,Web,UPI
O028752,2024-06-26,U2145,P0551,1,2139.2,10.0,App,Card
O028753,2025-03-05,U4364,P0114,1,601.36,30.0,Web,Card
O028754,2024-12-29,U5927,P0190,3,2060.77,15.0,App,UPI
O028755,2023-12-20,U1631,P0327,1,2072.31,5.0,Web,COD
O028756,2025-06-01,U4762,P0661,3,1091.67,25.0,Web,Card
O028757,2024-12-16,U5978,P0767,2,1150.1,10.0,Mobile,COD
O028758,2024-09-23,U2196,P0354,2,1547.91,30.0,App,UPI
O028759,2024-09-08,U3509,P1361,5,460.62,25.0,App,UPI
O028760,2023-09-01,U3085,P0193,1,782.3,25.0,Mobile,Card
O028761,2024-07-13,U5447,P0586,1,718.17,15.0,App,COD
O028762,2023-11-26,U3278,P0459,4,1214.51,10.0,Mobile,COD
O028763,2025-06-20,U3142,P0034,3,2440.87,0.0,Web,Wallet
O028764,2024-08-06,U2547,P1490,1,772.04,5.0,Web,Card
O028765,2024-06-24,U3711,P1412,2,1126.12,20.0,Web,Wallet
O028766,2024-03-06,U3346,P0202,2,1331.95,5.0,Web,Wallet
O028767,2025-03-02,U3917,P0547,4,1972.32,15.0,App,Card
O028768,2024-06-09,U3532,P0265,4,862.33,0.0,App,Wallet
O028769,2024-01-10,U1102,P0762,4,2301.67,0.0,Web,Wallet
O028770,2023-10-18,U5648,P0609,1,788.29,25.0,Web,Card
O028771,2024-05-02,U2858,P0931,1,243.32,25.0,Mobile,Card
O028772,2024-10-26,U5771,P0245,2,1249.58,40.0,Mobile,Wallet
O028773,2025-03-25,U4353,P0198,5,479.46,10.0,Mobile,Card
O028774,2025-05-09,U4176,P0878,4,1485.97,15.0,Mobile,Wallet
O028775,2023-08-28,U4425,P1064,1,1068.37,40.0,App,COD
O028776,2024-09-13,U1347,P0839,1,269.76,20.0,App,Wallet
O028777,2025-04-12,U4203,P1382,3,430.17,15.0,App,Card
O028778,2025-06-29,U3610,P1328,1,330.7,10.0,Web,Card
O028779,2024-12-19,U3323,P0796,2,1043.25,15.0,App,COD
O028780,2025-01-01,U5643,P0489,3,1120.55,5.0,Web,Wallet
O028781,2024-05-28,U1912,P0684,2,1509.93,10.0,Mobile,COD
O028782,2024-06-05,U1778,P0462,1,767.75,15.0,Mobile,Card
O028783,2025-05-03,U3951,P0260,2,,15.0,Web,Card
O028784,2024-05-02,U2165,P1262,3,2248.34,5.0,Mobile,COD
O028785,2024-01-16,U2706,P1027,2,1863.88,20.0,Web,COD
O028786,2025-02-21,U3687,P0204,4,327.23,25.0,App,COD
O028787,2023-09-09,U2432,P0439,1,2052.62,10.0,Mobile,Card
O028788,2024-05-13,U5050,P0172,2,259.31,15.0,Mobile,Wallet
O028789,2024-07-24,U5173,P0371,2,245.47,25.0,Mobile,UPI
O028790,2024-02-20,U4771,P0205,3,2071.99,0.0,Web,Card
O028791,2023-07-29,U3509,P1003,1,727.21,20.0,Mobile,UPI
O028792,2024-03-18,U4259,P0161,2,,25.0,Web,Card
O028793,2024-01-03,U3200,P0819,2,894.03,15.0,App,Card
O028794,2024-06-17,U5256,P1030,1,1604.3,25.0,Web,Wallet
O028795,2025-07-07,U3513,P0189,2,,5.0,App,Card
O028796,2023-08-21,U4210,P0643,4,1941.56,20.0,App,Wallet
O028797,2024-01-01,U1244,P0644,2,1430.03,20.0,Web,Card
O028798,2023-10-19,U3287,P0694,1,1849.98,20.0,Web,COD
O028799,2025-05-08,U2895,P0322,3,615.59,40.0,Web,UPI
O028800,2023-10-07,U4127,P0276,4,375.81,30.0,Web,Card
O028801,2024-04-25,U4125,P1298,1,303.17,40.0,Mobile,UPI
O028802,2023-09-02,U3188,P0754,3,1760.79,15.0,Mobile,Wallet
O028803,2023-10-07,U3234,P1013,2,1123.38,25.0,Web,UPI
O028804,2025-01-19,U2131,P0891,3,1700.58,0.0,Web,Card
O028805,2024-01-03,U1962,P1496,1,427.56,15.0,Web,Card
O028806,2024-01-03,U2259,P1163,1,288.47,10.0,App,Wallet
O028807,2025-06-15,U4876,P0870,1,1666.75,5.0,Web,UPI
O028808,2025-03-06,U4739,P0399,2,1266.02,20.0,App,Wallet
O028809,2024-12-11,U3651,P1330,2,1112.83,25.0,Web,Card
O028810,2024-09-21,U4755,P1207,2,376.2,15.0,Web,UPI
O028811,2024-04-11,U2440,P0389,3,1911.85,5.0,App,COD
O028812,2024-01-03,U2312,P0853,2,602.37,20.0,App,UPI
O028813,2024-08-15,U5225,P0377,2,276.75,15.0,Web,UPI
O028814,2024-08-14,U2669,P1439,1,727.98,40.0,Web,Card
O028815,2023-08-05,U3011,P1396,3,793.7,20.0,App,Wallet
O028816,2024-11-20,U2619,P0222,3,1989.65,5.0,App,UPI
O028817,2023-10-09,U4649,P0959,4,374.8,10.0,Mobile,Wallet
O028818,2024-09-17,U4765,P0110,3,912.85,5.0,App,Card
O028819,2025-05-01,U1841,P0991,1,1238.22,20.0,Mobile,Wallet
O028820,2024-02-23,U4139,P0934,4,834.5,20.0,Web,Card
O028821,2024-08-09,U5970,P0837,1,934.72,,Web,UPI
O028822,2023-08-06,U5808,P1352,3,1612.19,25.0,Web,Card
O028823,2024-11-19,U1173,P0977,1,484.11,,Web,Card
O028824,2025-03-17,U1021,P0551,1,1122.3,40.0,App,Card
O028825,2025-02-27,U1778,P1368,2,,20.0,Mobile,Card
O028826,2023-07-15,U3629,P0692,2,747.26,30.0,Mobile,Card
O028827,2023-08-11,U5968,P1277,1,1398.28,40.0,App,UPI
O028828,2024-07-29,U2150,P1398,3,851.99,10.0,Mobile,COD
O028829,2024-08-09,U3300,P0097,3,2393.08,0.0,App,Wallet
O028830,2024-10-26,U1455,P0767,2,1701.12,10.0,Mobile,COD
O028831,2025-01-16,U5199,P1028,1,1423.48,25.0,Mobile,Card
O028832,2024-09-01,U4110,P0513,4,1698.3,20.0,Web,COD
O028833,2024-08-26,U2108,P1369,3,1012.77,0.0,Mobile,Wallet
O028834,2025-05-02,U2101,P1201,1,809.07,5.0,App,UPI
O028835,2024-05-03,U1857,P1190,1,1718.68,30.0,App,COD
O028836,2025-06-05,U5730,P0219,3,1114.67,15.0,Mobile,Card
O028837,2024-10-08,U3518,P1261,3,1450.31,25.0,Web,Card
O028838,2023-09-12,U1269,P1256,1,2040.05,10.0,Mobile,Wallet
O028839,2024-11-20,U1500,P0731,1,1052.04,15.0,Mobile,Card
O028840,2024-12-28,U5917,P0609,1,228.7,25.0,Web,Wallet
O028841,2023-10-03,U2467,P0745,4,1100.17,30.0,Mobile,UPI
O028842,2025-04-12,U3132,P0708,3,,0.0,App,UPI
O028843,2024-06-19,U3428,P1109,1,1263.13,25.0,Web,UPI
O028844,2025-01-28,U2254,P0389,3,973.64,25.0,Mobile,UPI
O028845,2024-07-24,U3763,P0036,1,1955.94,20.0,App,Wallet
O028846,2024-04-07,U5303,UNKNOWN,4,605.54,30.0,Web,Wallet
O028847,2023-10-23,U3021,P1495,1,282.79,20.0,App,Wallet
O028848,2024-02-19,U1943,P0473,1,904.48,0.0,Mobile,UPI
O028849,2024-06-19,U5347,P0180,3,1280.41,25.0,App,COD
O028850,2023-11-18,U2570,P0646,3,1241.03,20.0,App,Wallet
O028851,2025-02-09,U1802,P0518,1,2115.15,5.0,Web,UPI
O028852,2024-11-30,U4444,P0076,1,1670.32,20.0,Web,Wallet
O028853,2025-02-15,U4916,P0775,1,1400.42,20.0,Web,Card
O028854,2023-11-03,U1901,P0117,1,,20.0,Web,UPI
O028855,2024-12-21,U2904,P0564,1,1392.54,20.0,Mobile,UPI
O028856,2024-09-19,U1781,P1174,4,1229.07,30.0,Mobile,UPI
O028857,2023-09-17,U3087,P0984,2,1632.82,10.0,Web,COD
O028858,2024-02-21,U5336,P0402,1,613.78,15.0,App,Card
O028859,2025-04-07,U3453,P1285,1,2030.71,0.0,App,UPI
O028860,2025-04-11,U3247,P0963,3,1565.43,10.0,App,UPI
O028861,2024-04-11,U4994,P0907,1,879.04,25.0,Web,Card
O028862,2024-11-15,U2572,P1454,1,437.57,40.0,App,Card
O028863,2024-06-13,U3598,P0648,3,438.97,5.0,Web,Card
O028864,2025-02-18,U3433,P1184,4,943.98,5.0,Mobile,Card
O028865,2023-08-18,U1645,P0023,1,1114.76,0.0,Web,UPI
O028866,2024-07-05,U2418,P1191,2,1423.85,25.0,Mobile,COD
O028867,2024-05-15,U5085,P1255,1,1059.64,25.0,App,UPI
O028868,2025-06-19,U4864,P0089,3,2198.08,5.0,Web,COD
O028869,2024-02-02,U2238,P0269,3,347.51,20.0,App,COD
O028870,2024-11-29,U5927,P1492,2,346.62,20.0,App,Card
O028871,2024-05-30,U2750,P0260,3,1437.31,30.0,Mobile,Wallet
O028872,2024-10-31,U5647,P1452,2,1919.0,5.0,Web,Wallet
O028873,2024-11-13,U4520,P0387,3,645.53,20.0,Web,UPI
O028874,2024-12-13,U1507,P1153,3,2201.72,10.0,Mobile,Wallet
O028875,2025-02-12,U2512,P0680,1,1500.05,25.0,App,COD
O028876,2023-12-12,U3633,P1222,1,1397.02,20.0,App,Wallet
O028877,2025-06-05,U5292,P0289,5,1256.57,25.0,Mobile,Wallet
O028878,2024-11-30,U4672,P1397,2,1325.39,40.0,App,Wallet
O028879,2024-12-11,U3818,P1083,3,1210.04,25.0,Web,Card
O028880,2024-06-25,U5924,P0638,1,834.48,5.0,Mobile,Wallet
O028881,2024-08-16,U4109,P0946,2,1057.31,30.0,Web,Card
O028882,2024-05-29,U3842,P0582,4,441.56,0.0,Web,UPI
O028883,2023-11-27,U4316,P1098,2,1145.27,40.0,Web,COD
O028884,2025-04-06,U4591,P1323,1,830.23,20.0,Web,UPI
O028885,2024-03-20,U4933,P0049,1,693.01,10.0,App,COD
O028886,2023-07-18,U5798,P1492,1,1802.83,,App,Wallet
O028887,2025-05-09,U3967,P0116,1,534.12,10.0,Mobile,Card
O028888,2023-08-05,U2465,P0067,2,1432.92,40.0,App,Wallet
O028889,2023-09-03,U2440,P0163,3,1725.77,0.0,Web,Card
O028890,2024-06-27,U2856,P0535,1,1929.91,10.0,Mobile,UPI
O028891,2024-02-18,U5672,P1448,1,562.42,20.0,Web,COD
O028892,2024-02-24,U4388,P1253,1,2433.46,0.0,Web,Wallet
O028893,2025-01-10,U3928,P0373,2,1660.36,25.0,Web,Wallet
O028894,2024-04-30,U5806,P1140,3,1665.32,25.0,App,COD
O028895,2025-05-28,U1995,P0533,4,1051.78,25.0,Web,Card
O028896,2023-08-20,U2995,P1012,1,722.48,5.0,Mobile,COD
O028897,2024-01-23,U4750,P0692,1,743.17,0.0,Web,Wallet
O028898,2023-10-04,U3990,P0101,2,1421.47,,Web,COD
O028899,2024-04-20,U5755,P0522,2,1633.44,10.0,Mobile,UPI
O028900,2025-04-12,U1604,P0246,1,605.09,5.0,Mobile,UPI
O028901,2023-09-07,U5976,P0208,4,1285.96,20.0,App,Card
O028902,2025-01-04,U5330,P0413,2,2202.29,5.0,Mobile,Card
O028903,2023-08-23,U3035,P0503,4,2046.04,15.0,App,COD
O028904,2025-04-28,U3167,P0681,1,1467.98,10.0,Web,UPI
O028905,2025-01-14,U3434,P0999,3,302.66,30.0,Mobile,Wallet
O028906,2023-10-01,U4488,P0686,1,1344.13,40.0,Web,UPI
O028907,2025-05-22,U5669,P1020,4,1491.63,40.0,App,Card
O028908,2025-04-21,U1838,P0138,2,,25.0,App,Card
O028909,2025-02-15,U4625,P0959,1,1444.88,30.0,Web,Wallet
O028910,2023-10-17,U2445,P1273,1,992.27,5.0,Mobile,COD
O028911,2024-07-25,U4010,P0258,1,1856.55,25.0,Mobile,UPI
O028912,2024-04-11,U5486,P1453,1,1223.54,15.0,Mobile,Card
O028913,2024-09-29,U1650,P1327,1,1959.44,5.0,Web,UPI
O028914,2024-02-23,U2245,P1256,-1,1319.84,30.0,Web,UPI
O028915,2024-03-12,U4622,P0470,4,1613.76,0.0,App,COD
O028916,2024-04-19,U5230,P0482,2,1765.98,20.0,Web,COD
O028917,2024-01-15,U1034,P0226,1,1339.65,25.0,Web,Card
O028918,2023-09-02,U3274,P0671,1,1005.73,20.0,Mobile,Wallet
O028919,2024-09-09,U1081,P1239,1,868.32,20.0,Web,Card
O028920,2024-05-06,U1950,P1446,1,1494.88,10.0,Mobile,Card
O028921,2024-08-08,U3300,P0478,2,1063.07,30.0,Web,Card
O028922,2025-03-01,U3659,P0390,4,809.82,5.0,Mobile,UPI
O028923,2025-06-01,U1734,P1225,3,794.15,20.0,Mobile,UPI
O028924,2025-01-15,U1397,P0449,4,257.69,25.0,Mobile,UPI
O028925,2024-06-08,U3991,P1285,3,1314.69,10.0,Mobile,COD
O028926,2024-04-08,U3645,P0177,4,1348.81,0.0,Web,Wallet
O028927,2023-10-16,U4049,P0034,4,1035.15,40.0,Web,UPI
O028928,2025-02-27,U1940,P0320,3,1601.58,20.0,Mobile,Card
O028929,2025-03-04,U4639,P0551,4,577.28,,Mobile,UPI
O028930,2024-05-12,U2709,P0278,2,1622.22,25.0,Mobile,UPI
O028931,2024-07-03,U4339,P1221,6,2382.48,0.0,Mobile,Wallet
O028932,2024-06-13,U4835,P0147,1,301.31,20.0,Web,COD
O028933,2025-01-06,U3470,P1003,1,,5.0,App,UPI
O028934,2024-08-22,U4528,P1205,2,770.84,5.0,App,COD
O028935,2024-06-07,U3793,P1133,1,1422.97,0.0,Web,Card
O028936,2023-10-04,U2958,P1334,2,2157.49,0.0,Web,UPI
O028937,2024-03-09,U2700,P1158,2,1342.86,40.0,App,UPI
O028938,2024-01-31,U2579,P0642,4,1718.65,25.0,Mobile,UPI
O028939,2025-01-13,U1592,P1389,4,1277.37,20.0,Mobile,Wallet
O028940,2023-10-09,U1098,P1452,1,2212.88,5.0,Mobile,Wallet
O028941,2024-09-20,U2907,P0745,2,342.11,5.0,Web,Wallet
O028942,2025-06-16,U1399,P0352,3,661.71,10.0,App,Wallet
O028943,2024-07-17,U5246,P0633,1,1263.39,25.0,App,COD
O028944,2025-03-14,U1478,P1124,2,1329.15,25.0,Mobile,COD
O028945,2025-01-24,U5805,P1047,3,655.28,20.0,App,COD
O028946,2024-12-03,U3655,P0497,2,1551.24,0.0,App,COD
O028947,2024-07-23,U2449,P1466,1,479.72,20.0,Web,Wallet
O028948,2023-08-27,U1402,P0367,-1,1976.95,15.0,Web,COD
O028949,2025-03-14,U3405,P1273,1,524.62,0.0,App,Card
O028950,2024-08-07,U1490,P0337,1,1381.13,40.0,Mobile,COD
O028951,2024-03-14,U3089,P1033,-1,1382.68,30.0,App,Wallet
O028952,2023-07-08,U1476,P0665,4,,10.0,Web,Card
O028953,2024-08-18,U5009,P0848,1,460.92,10.0,App,COD
O028954,2024-10-30,U2957,P0360,1,842.66,10.0,Mobile,Card
O028955,2024-08-18,U2569,P0352,5,734.41,15.0,Web,UPI
O028956,2025-06-19,U1137,P0402,1,1616.98,25.0,Web,COD
O028957,2025-05-31,U5834,P1155,1,1326.72,40.0,App,Card
O028958,2024-06-01,U2442,P1498,4,2120.88,10.0,Mobile,Wallet
O028959,2025-03-13,U4428,P0568,5,1095.65,30.0,App,UPI
O028960,2024-01-02,U4835,P1345,2,1346.11,5.0,Mobile,COD
O028961,2025-04-17,U3307,P0762,2,2081.51,10.0,App,Wallet
O028962,2024-01-27,U5852,P0222,1,1558.44,25.0,Mobile,COD
O028963,2024-07-16,U4225,P0689,2,2098.02,5.0,Mobile,Wallet
O028964,2024-10-26,U3515,P0773,1,1035.7,20.0,Web,Wallet
O028965,2024-07-19,U3408,P1114,3,984.9,5.0,Mobile,COD
O028966,2025-05-14,U1110,P0618,1,1027.05,40.0,App,UPI
O028967,2023-09-18,U1757,P0483,2,635.2,25.0,App,Card
O028968,2025-03-20,U2522,P1300,3,513.35,25.0,Mobile,COD
O028969,2024-06-11,U3280,P0575,1,915.64,40.0,Mobile,COD
O028970,2025-01-08,U1629,P0513,2,822.56,,App,Wallet
O028971,2025-03-23,U5118,P0600,1,1376.11,5.0,Web,UPI
O028972,2023-09-08,U3323,P1399,5,210.29,40.0,App,Card
O028973,2024-12-10,U1259,P0120,7,1417.92,0.0,Mobile,UPI
O028974,2025-06-17,U1274,P1033,1,1422.38,40.0,Web,COD
O028975,2024-01-30,U5275,P0224,2,1126.84,15.0,Web,COD
O028976,2023-12-05,U4183,P0033,1,987.94,40.0,App,Card
O028977,2023-10-11,U3296,P0750,3,1581.6,10.0,Mobile,Wallet
O028978,2024-10-21,U2668,P0327,1,1001.38,15.0,Mobile,Wallet
O028979,2024-12-18,U1965,P1332,1,321.42,30.0,Mobile,UPI
O028980,2025-02-16,U2051,P0066,1,697.95,25.0,Web,COD
O028981,2025-01-12,U3972,P0161,1,1484.93,25.0,Web,Card
O028982,2023-12-10,U4669,P1422,4,1168.96,10.0,Web,Card
O028983,2023-08-16,U5418,P0027,3,831.22,20.0,Web,COD
O028984,2024-06-13,U4578,P0164,4,1845.23,25.0,App,UPI
O028985,2025-06-13,U3451,P0416,2,884.24,0.0,App,COD
O028986,2025-05-25,U3800,P1021,1,1577.72,20.0,Mobile,COD
O028987,2025-01-13,U5076,P0291,5,,30.0,Web,Card
O028988,2024-04-23,U4452,P0092,1,1142.85,5.0,Mobile,COD
O028989,2023-10-01,U2807,P0708,3,824.92,20.0,App,Card
O028990,2024-01-05,U4481,P1080,1,324.86,20.0,App,Wallet
O028991,2024-03-30,U1879,P1072,2,361.78,25.0,Mobile,UPI
O028992,2024-03-23,U5957,P1203,2,1807.89,0.0,App,Wallet
O028993,2024-03-01,U5486,P0676,4,1807.77,25.0,App,UPI
O028994,2023-10-19,U5241,P0614,3,1327.94,30.0,Mobile,UPI
O028995,2024-09-16,U1937,P0820,1,,30.0,App,Wallet
O028996,2024-10-04,U1432,P0826,1,1674.23,25.0,Web,Card
O028997,2025-01-04,U1334,P0141,3,333.23,15.0,Mobile,UPI
O028998,2023-09-09,U3138,P0794,1,1334.5,5.0,Mobile,COD
O028999,2025-04-12,U1824,P0312,1,611.81,20.0,Web,UPI
O029000,2025-04-23,U1189,P0186,1,517.3,40.0,App,COD
O029001,2024-01-09,U3294,P1466,2,1618.22,30.0,Web,COD
O029002,2025-01-22,U1769,P1202,5,676.37,5.0,Web,Card
O029003,2023-08-24,U5237,P1280,1,498.15,15.0,Web,COD
