order_id,order_date,user_id,sku_id,category,brand,quantity,price_per_unit,discount_applied,revenue,profit,days_since_launch,viewed_same_day,pricing_error_flag
O035305,2024-10-20,U4972,P0742,Beauty,BrandB,4,1352.82,10.0,5411.28,3314.3999999999996,1197.0,0,0
O035306,2024-02-19,U3131,P0874,Books,BrandB,4,256.06,20.0,1024.24,-231.1199999999999,-198.0,0,1
O035307,2024-03-23,U3891,P1345,Apparel,No Brand,2,615.59,30.0,1231.18,801.3400000000001,963.0,0,0
O035308,2024-08-05,U4764,P1489,Beauty,BrandF,2,332.79,30.0,665.58,-949.66,897.0,0,1
O035309,2023-12-19,U3717,P0075,Beauty,BrandB,2,1035.47,40.0,2070.94,1830.38,642.0,0,0
O035310,2025-04-23,U3114,P1279,Electronics,BrandA,2,1382.61,5.0,2765.22,1732.6,1466.0,0,0
O035311,2023-11-14,U4206,P0886,Books,BrandB,5,1064.5,40.0,5322.5,2311.7250000000004,798.0,0,0
O035312,2024-04-04,U4088,P0603,Apparel,BrandB,2,1222.36,0.0,2444.72,865.4199999999998,694.0,0,0
O035313,2024-08-30,U5666,P1301,Home & Kitchen,No Brand,2,650.92,0.0,1301.84,1000.8799999999999,337.0,0,0
O035314,2024-02-09,U3781,P0360,Beauty,BrandD,2,2003.77,5.0,4007.54,2970.02,490.0,0,0
O035315,2023-10-01,U1863,P1056,Books,BrandE,1,1678.2,0.0,1678.2,1528.3400000000001,260.0,0,0
O035316,2025-01-18,U5500,P1435,Home & Kitchen,BrandE,2,2081.18,10.0,4162.36,3353.9999999999995,699.0,0,0
O035317,2024-06-10,U3347,P1265,Books,BrandA,1,359.25,30.0,359.25,137.79,1045.0,0,0
O035318,2025-03-19,U2332,P1054,Beauty,BrandF,2,1423.08,5.0,2846.16,2468.3399999999997,548.0,0,0
O035319,2024-03-29,U3972,P1163,Beauty,BrandE,1,645.89,0.0,645.89,378.27,937.0,0,0
O035320,2025-06-23,U4853,P0776,Beauty,BrandD,1,1378.63,25.0,1378.63,986.2900000000002,842.0,0,0
O035321,2025-06-01,U5694,P0771,Books,BrandA,2,971.3,20.0,1942.6,698.54,752.0,0,0
O035322,2024-08-12,U4541,P1380,Electronics,BrandF,1,757.45,40.0,757.45,241.1400000000001,-1237.0,0,0
O035323,2024-01-27,U4971,P0627,Apparel,BrandD,3,1483.17,0.0,4449.51,3168.66,736.0,0,0
O035324,2023-07-22,U4903,P0901,Books,BrandF,4,2160.79,10.0,8643.16,7289.4,399.0,0,0
O035325,2025-02-01,U4929,P0280,Books,BrandE,1,1782.83,10.0,1782.83,1314.54,1172.0,0,0
O035326,2024-09-13,U5437,P0883,Electronics,BrandC,5,675.42,40.0,3377.1,795.5500000000001,362.0,0,0
O035327,2024-03-20,U5451,P1393,Sports,BrandD,2,1762.25,10.0,3524.5,3056.16,-15.0,0,0
O035328,2024-10-27,U4452,P0845,Home & Kitchen,BrandC,2,1352.14,25.0,2704.28,2125.76,1147.0,0,0
O035329,2024-07-07,U3224,P0670,Beauty,BrandF,1,459.41,0.0,459.41,-227.95999999999998,-52.0,0,1
O035330,2025-03-07,U5497,P0391,Home & Kitchen,BrandE,2,1848.44,10.0,3696.88,2902.56,278.0,0,0
O035331,2023-09-29,U1455,P0503,Home & Kitchen,BrandB,3,1338.4,20.0,4015.2000000000003,1844.9400000000005,198.0,0,0
O035332,2025-03-15,U2649,P1424,Home & Kitchen,BrandB,1,2156.98,0.0,2156.98,1496.62,304.0,0,0
O035333,2024-05-20,U3923,P0258,Apparel,BrandB,2,1859.04,25.0,3718.08,2168.6,403.0,0,0
O035334,2025-06-04,U2486,P0638,Beauty,BrandE,2,604.43,15.0,1208.86,-416.82000000000016,1566.0,0,1
O035335,2024-01-29,U4332,P0382,Home & Kitchen,BrandE,4,2073.38,5.0,8293.52,5231.960000000001,48.0,0,0
O035336,2023-12-19,U2162,P0522,Sports,BrandE,1,213.91,30.0,213.91,-126.10999999999999,658.0,0,1
O035337,2024-05-24,U3536,P0195,Home & Kitchen,BrandC,5,558.53,40.0,2792.6499999999996,710.0,408.0,0,0
O035338,2025-04-10,U2777,P0860,Books,BrandC,4,1089.94,15.0,4359.76,3483.1600000000003,1546.0,0,0
O035339,2025-03-21,U4326,P0503,Home & Kitchen,BrandB,4,665.54,40.0,2662.16,-231.51999999999998,737.0,0,1
O035340,2024-09-15,U4783,P0156,Beauty,BrandC,3,1485.17,0.0,4455.51,2283.9,1024.0,0,0
O035341,2023-12-22,U2980,P1189,Books,BrandE,5,1360.51,30.0,6802.55,4161.9,-310.0,0,0
O035342,2024-10-30,U3143,P0135,Books,BrandD,2,984.92,15.0,1969.84,651.98,338.0,0,0
O035343,2025-01-20,U1502,P0018,Beauty,BrandE,1,2278.03,0.0,2278.03,1310.7000000000003,386.0,0,0
O035344,2024-11-27,U4351,P0449,Electronics,BrandA,1,1162.83,15.0,1162.83,850.8,794.0,0,0
O035345,2024-07-06,U5001,P1356,Electronics,BrandD,2,941.76,5.0,1883.52,850.9000000000001,1088.0,0,0
O035346,2023-07-08,U4375,P1246,Sports,BrandD,1,1354.39,15.0,1354.39,419.72000000000014,2.0,0,0
O035347,2023-11-08,U4117,P0055,Sports,BrandC,1,576.59,10.0,576.59,396.01,-275.0,0,0
O035348,2024-09-09,U3661,P0156,Beauty,BrandC,1,432.75,25.0,432.75,-291.12,1018.0,0,1
O035349,2024-07-21,U3146,P0917,Electronics,BrandD,3,233.46,30.0,700.38,-1238.6399999999999,269.0,0,1
O035350,2023-09-27,U3570,P0547,Beauty,BrandB,1,1417.86,0.0,1417.86,824.3899999999999,-432.0,0,0
O035351,2025-02-12,U5265,P0090,Electronics,BrandE,3,997.5,0.0,2992.5,369.80999999999995,44.0,0,0
O035352,2024-03-23,U4098,P0664,Apparel,BrandC,1,450.35,40.0,450.35,-138.80999999999995,42.0,0,1
O035353,2024-03-04,U3369,P0193,Apparel,BrandA,1,1138.54,30.0,1138.54,757.0899999999999,544.0,0,0
O035354,2023-07-15,U3631,P0230,Electronics,BrandC,1,467.51,15.0,467.51,357.82,430.0,0,0
O035355,2025-01-18,U5401,P0129,Home & Kitchen,BrandD,1,2173.55,0.0,2173.55,1337.15,104.0,0,0
O035356,2024-11-11,U2846,P0663,Apparel,BrandD,5,1267.06,20.0,6335.299999999999,5727.45,134.0,0,0
O035357,2024-11-27,U1904,P0721,Sports,BrandC,2,1579.83,15.0,3159.66,1763.7399999999998,317.0,0,0
O035358,2025-01-06,U5702,P1159,Electronics,BrandD,1,841.4,20.0,841.4,563.02,507.0,0,0
O035359,2024-01-23,U5690,P1224,Home & Kitchen,BrandA,5,253.64,25.0,1268.1999999999998,-1059.2000000000003,722.0,0,1
O035360,2024-09-18,U2942,P0599,Apparel,BrandC,2,1384.61,10.0,2769.22,2290.96,748.0,0,0
O035361,2024-09-06,U4825,P0748,Sports,BrandA,2,1707.2,5.0,3414.4,2980.3,917.0,0,0
O035362,2023-11-28,U2125,P0519,Sports,BrandB,2,486.49,40.0,972.98,-1024.18,502.0,0,1
O035363,2024-06-14,U4743,P0871,Electronics,BrandA,1,1038.5,20.0,1038.5,480.41999999999996,-31.0,0,0
O035364,2023-08-07,U1921,P0900,Home & Kitchen,BrandC,1,744.19,40.0,744.19,260.19000000000005,828.0,0,0
O035365,2024-04-03,U2329,P0469,Apparel,BrandB,3,709.47,20.0,2128.41,351.9900000000001,378.0,0,0
O035366,2023-12-20,U1910,P1082,Home & Kitchen,No Brand,7,775.82,40.0,5430.740000000001,387.1000000000005,290.0,0,0
O035367,2024-05-07,U2935,P0618,Beauty,BrandA,1,472.72,40.0,472.72,219.60000000000002,445.0,0,0
O035368,2024-01-14,U5656,P0293,Home & Kitchen,BrandB,3,1354.59,0.0,4063.7699999999995,3289.0499999999997,901.0,0,0
O035369,2024-09-28,U3511,P0702,Beauty,BrandE,2,1974.12,15.0,3948.24,3499.2,1087.0,0,0
O035370,2024-12-07,U2154,P1026,Apparel,BrandF,2,2107.32,15.0,4214.64,3808.0000000000005,565.0,0,0
O035371,2025-03-23,U1888,P0756,Books,No Brand,3,2238.37,0.0,6715.11,3722.1599999999994,1486.0,0,0
O035372,2025-04-26,U5179,P0342,Beauty,BrandC,1,691.82,20.0,691.82,173.06000000000006,292.0,0,0
O035373,2025-07-01,U1930,P0757,Electronics,BrandE,2,398.07,30.0,796.14,-1065.1999999999998,617.0,0,1
O035374,2024-06-29,U4292,P1338,Sports,BrandF,2,580.9,15.0,1161.8,347.38,389.0,0,0
O035375,2023-09-02,U4103,P0470,Books,BrandF,2,1099.73,40.0,2199.46,1734.8400000000001,573.0,0,0
O035376,2024-11-06,U5393,P1050,Apparel,BrandC,1,1021.54,20.0,1021.54,86.71999999999991,31.0,0,0
O035377,2024-10-28,U5420,P0351,Home & Kitchen,BrandA,2,280.18,40.0,560.36,-523.18,249.0,0,1
O035378,2024-05-03,U3757,P0076,Sports,BrandD,5,993.08,25.0,4965.400000000001,3560.7000000000007,53.0,0,0
O035379,2023-12-01,U2874,P0812,Beauty,BrandA,1,1987.79,0.0,1987.79,1876.86,389.0,0,0
O035380,2024-10-22,U5984,P0322,Beauty,No Brand,3,1686.25,25.0,5058.75,3049.92,1227.0,0,0
O035381,2024-12-20,U1703,P1393,Sports,BrandD,2,2276.11,5.0,4552.22,4083.88,260.0,0,0
O035382,2024-03-28,U5087,P0311,Beauty,BrandB,2,1089.06,15.0,2178.12,1140.6,199.0,0,0
O035383,2023-07-15,U2540,P1310,Electronics,No Brand,5,572.24,30.0,2861.2,997.8499999999999,388.0,0,0
O035384,2023-12-11,U4123,P0835,Home & Kitchen,BrandA,1,1572.09,25.0,1572.09,1253.58,756.0,0,0
O035385,2023-07-17,U1180,P0630,Home & Kitchen,BrandC,1,623.49,20.0,623.49,-282.16999999999996,-299.0,0,1
O035386,2024-07-22,U4832,P1167,Electronics,BrandF,1,1717.33,25.0,1717.33,763.28,-138.0,0,0
O035387,2024-11-10,U5343,P1105,Books,BrandD,2,254.76,30.0,509.52,-1334.3600000000001,713.0,0,1
O035388,2024-05-14,U3374,P1420,Books,BrandB,3,1132.48,15.0,3397.44,794.6999999999999,730.0,0,0
O035389,2024-11-06,U2090,P0665,Sports,BrandF,1,1357.29,15.0,1357.29,860.76,839.0,0,0
O035390,2023-12-21,U5095,P0227,Apparel,BrandB,3,659.47,40.0,1978.41,921.69,-94.0,0,0
O035391,2025-01-12,U5787,P0722,Books,BrandE,2,343.75,40.0,687.5,-366.6199999999999,981.0,0,1
O035392,2024-01-22,U5657,P0151,Books,BrandB,1,1988.55,20.0,1988.55,1859.92,146.0,0,0
O035393,2025-01-04,U2209,P0118,Home & Kitchen,BrandF,5,1041.31,20.0,5206.549999999999,3876.5499999999997,98.0,0,0
O035394,2024-02-15,U1368,P0417,Home & Kitchen,BrandC,4,1106.79,20.0,4427.16,2009.0,481.0,0,0
O035395,2025-04-05,U4352,P0565,Electronics,BrandB,3,1212.11,40.0,3636.33,2087.3999999999996,738.0,0,0
O035396,2025-06-10,U2922,P0451,Home & Kitchen,BrandD,2,812.54,5.0,1625.08,150.01999999999998,360.0,0,0
O035397,2025-04-02,U3125,P0619,Home & Kitchen,BrandF,1,665.27,20.0,665.27,86.88,1183.0,0,0
O035398,2025-04-15,U1758,P0957,Electronics,BrandF,2,471.22,25.0,942.44,-639.7,1096.0,0,1
O035399,2025-06-12,U1676,P1498,Home & Kitchen,BrandB,2,1947.63,20.0,3895.26,2970.9,537.0,0,0
O035400,2024-08-08,U2535,P0694,Electronics,BrandA,1,1682.91,15.0,1682.91,1106.72,1140.0,0,0
O035401,2024-11-21,U3224,P0864,Apparel,BrandA,3,376.22,20.0,1128.66,-583.3499999999998,831.0,0,1
O035402,2025-03-24,U3858,P1420,Books,BrandB,2,895.07,15.0,1790.14,54.98000000000002,1044.0,0,0
O035403,2024-09-15,U2310,P0555,Beauty,BrandA,1,1607.83,10.0,1607.83,1122.01,1204.0,0,0
O035404,2024-10-25,U2538,P1279,Electronics,BrandA,2,1144.435,25.0,2288.87,1256.25,1286.0,0,0
O035405,2024-07-06,U3449,P0838,Apparel,No Brand,4,794.89,0.0,3179.56,1206.56,940.0,0,0
O035406,2024-06-28,U1065,P0588,Electronics,BrandA,4,1291.03,15.0,5164.12,2633.8399999999997,-129.0,0,0
O035407,2023-11-13,U1706,P0979,Apparel,BrandA,4,845.86,5.0,3383.44,785.7200000000003,785.0,0,0
O035408,2024-07-08,U4659,P0160,Books,BrandB,3,592.69,40.0,1778.0700000000002,-100.37999999999977,1121.0,0,1
O035409,2025-06-12,U4152,P1300,Apparel,No Brand,3,1455.67,20.0,4367.01,3200.13,530.0,0,0
O035410,2024-11-27,U5840,P0361,Electronics,BrandD,1,1227.67,20.0,1227.67,643.3600000000001,1031.0,0,0
O035411,2024-07-25,U1908,P1473,Beauty,No Brand,1,290.45,10.0,290.45,138.85999999999999,954.0,0,0
O035412,2024-08-30,U3369,P0408,Beauty,BrandF,1,1741.2,10.0,1741.2,1599.66,943.0,0,0
O035413,2024-05-23,U4281,P1339,Beauty,BrandC,1,892.93,0.0,892.93,205.83999999999992,1010.0,0,0
O035415,2024-03-24,U5321,P0588,Electronics,BrandA,1,608.38,25.0,608.38,-24.190000000000055,-225.0,0,1
O035416,2024-08-09,U3223,P1320,Sports,BrandD,5,1931.1,15.0,9655.5,5002.849999999999,183.0,0,0
O035417,2025-04-23,U3987,P0837,Books,BrandB,4,1696.3,20.0,6785.2,6347.04,957.0,0,0
O035418,2025-05-31,U2744,P0091,Books,BrandD,2,1079.14,15.0,2158.28,1029.1000000000001,692.0,0,0
O035419,2024-09-30,U4615,P1073,Apparel,BrandF,4,492.58,20.0,1970.32,220.03999999999996,37.0,0,0
O035420,2025-02-06,U4376,P0840,Apparel,BrandD,1,1045.81,30.0,1045.81,743.1299999999999,1092.0,0,0
O035421,2024-08-12,U2527,P0021,Apparel,BrandC,2,454.51,10.0,909.02,-448.03999999999996,488.0,0,1
O035422,2025-03-19,U5358,P0975,Sports,BrandF,2,1846.86,15.0,3693.72,1842.5799999999997,316.0,0,0
O035423,2024-06-19,U1709,P1120,Home & Kitchen,No Brand,1,2199.2,0.0,2199.2,1971.2699999999998,-54.0,0,0
O035424,2025-06-03,U1409,P0182,Electronics,BrandF,4,1121.67,15.0,4486.68,1421.4800000000005,1580.0,0,0
O035425,2024-05-03,U4740,P0685,Apparel,BrandB,3,616.3,0.0,1848.8999999999999,112.70999999999981,889.0,0,0
O035426,2025-06-10,U1437,P0337,Apparel,BrandB,1,1384.99,10.0,1384.99,933.95,373.0,0,0
O035427,2025-01-26,U5077,P0663,Apparel,BrandD,2,564.38,20.0,1128.76,885.62,210.0,0,0
O035428,2024-04-13,U2395,P0584,Home & Kitchen,BrandA,1,1725.18,5.0,1725.18,1208.8700000000001,-213.0,0,0
O035429,2024-07-10,U3375,P0317,Electronics,No Brand,3,1650.18,15.0,4950.54,2018.3100000000004,560.0,0,0
O035430,2025-01-23,U1343,P0161,Beauty,No Brand,2,928.54,40.0,1857.08,479.1199999999999,823.0,0,0
O035431,2025-03-23,U2487,P0294,Home & Kitchen,BrandB,1,1473.32,30.0,1473.32,662.92,755.0,0,0
O035432,2024-05-02,U2396,P0029,Sports,BrandD,2,1404.32,10.0,2808.64,2059.8599999999997,-131.0,0,0
O035433,2025-04-26,U1363,P0848,Electronics,BrandD,2,942.46,20.0,1884.92,728.3800000000001,1061.0,0,0
O035434,2025-06-18,U5582,P1281,Beauty,BrandE,2,1235.395,0.0,2470.79,912.9099999999999,794.0,0,0
O035435,2024-10-02,U5062,P1442,Books,BrandE,3,1025.65,30.0,3076.9500000000003,198.33000000000038,921.0,0,0
O035436,2025-01-04,U3848,P1030,Sports,BrandC,2,2255.27,0.0,4510.54,2714.3,157.0,0,0
O035437,2024-07-22,U5836,P0742,Beauty,BrandB,2,1026.97,15.0,2053.94,1005.5,1107.0,0,0
O035438,2023-09-02,U2682,P0454,Sports,BrandB,3,852.54,30.0,2557.62,2005.2599999999998,753.0,0,0
O035439,2025-04-09,U4369,P1166,Electronics,BrandA,2,925.84,30.0,1851.68,490.82000000000016,1231.0,0,0
O035440,2023-07-13,U3854,P1385,Books,BrandA,2,987.03,20.0,1974.06,680.8599999999999,-44.0,0,0
O035441,2025-01-10,U3699,P1065,Beauty,BrandD,3,912.06,20.0,2736.18,2390.0699999999997,172.0,0,0
O035442,2025-01-18,U3382,P0866,Sports,BrandC,4,839.61,20.0,3358.44,730.3200000000002,-1078.0,0,0
O035443,2023-08-27,U4395,P0227,Apparel,BrandB,3,1028.26,10.0,3084.7799999999997,2028.06,-210.0,0,0
O035444,2025-05-08,U5432,P0315,Apparel,BrandF,3,1006.37,15.0,3019.11,1653.72,248.0,0,0
O035445,2025-04-16,U4859,P0739,Books,BrandA,3,1051.8,20.0,3155.3999999999996,1348.935,1421.0,0,0
O035446,2024-07-13,U5499,P0679,Beauty,BrandE,1,623.73,30.0,623.73,317.94,27.0,0,0
O035447,2025-01-02,U1659,P0941,Apparel,BrandC,3,974.45,0.0,2923.3500000000004,1397.8050000000003,34.0,0,0
O035448,2024-10-30,U4817,P0428,Apparel,BrandB,1,717.04,40.0,717.04,-202.64,939.0,0,1
O035449,2025-05-02,U4924,P0608,Apparel,BrandA,1,2033.19,0.0,2033.19,1904.45,1354.0,0,0
O035450,2024-10-27,U1051,P1380,Electronics,BrandF,2,624.26,20.0,1248.52,215.9000000000001,-1161.0,0,0
O035451,2025-04-06,U5900,P1306,Books,BrandE,4,2089.36,15.0,8357.44,5804.56,787.0,0,0
O035452,2025-04-08,U4867,P1495,Books,BrandA,2,1108.67,10.0,2217.34,1013.0300000000002,1522.0,0,0
O035453,2025-02-06,U4119,P0092,Home & Kitchen,BrandB,3,615.6,0.0,1846.8000000000002,1461.3899999999999,555.0,0,0
O035454,2023-10-15,U1104,P0737,Beauty,No Brand,1,1587.11,10.0,1587.11,942.9999999999999,826.0,0,0
O035455,2024-03-12,U4289,P1127,Home & Kitchen,No Brand,4,1985.45,20.0,7941.8,6541.68,448.0,0,0
O035456,2024-01-20,U3522,P0435,Electronics,BrandB,2,938.82,5.0,1877.64,1030.2400000000002,-197.0,0,0
O035457,2024-08-15,U3964,P1364,Beauty,BrandF,1,1030.58,20.0,1030.58,757.8599999999999,101.0,0,0
O035458,2025-03-21,U3438,P0853,Electronics,BrandA,3,1756.19,15.0,5268.57,4378.950000000001,1128.0,0,0
O035459,2024-06-17,U3879,P0099,Sports,BrandA,1,1123.42,40.0,1123.42,288.45000000000005,589.0,0,0
O035460,2025-07-03,U1796,P0489,Apparel,BrandC,4,319.32,20.0,1277.28,-1784.24,1287.0,0,1
O035461,2025-04-21,U3592,P0243,Electronics,BrandC,1,461.32,15.0,461.32,-85.28000000000003,242.0,0,1
O035462,2025-06-27,U1056,P0723,Beauty,BrandC,4,1393.19,25.0,5572.76,3708.88,1056.0,0,0
O035463,2024-05-11,U2226,P0124,Electronics,BrandB,1,1465.07,30.0,1465.07,752.9899999999999,504.0,0,0
O035464,2024-07-28,U3381,P0468,Home & Kitchen,BrandE,1,807.73,5.0,807.73,31.33000000000004,1011.0,0,0
O035465,2024-11-15,U1732,P0667,Home & Kitchen,BrandE,2,827.97,30.0,1655.94,572.4000000000001,518.0,0,0
O035466,2023-11-14,U3380,P1254,Beauty,BrandC,1,2413.98,0.0,2413.98,1917.39,-134.0,0,0
O035467,2023-07-21,U3558,P0032,Apparel,BrandF,3,1183.71,25.0,3551.13,2367.7200000000003,-176.0,0,0
O035468,2024-06-18,U1726,P1038,Home & Kitchen,BrandB,1,1413.01,20.0,1413.01,838.05,303.0,0,0
O035469,2024-07-20,U2109,P0795,Electronics,No Brand,1,2068.43,10.0,2068.43,1144.58,212.0,0,0
O035470,2025-03-03,U1528,P1049,Electronics,BrandC,1,1550.68,25.0,1550.68,1034.3700000000001,683.0,0,0
O035471,2024-10-25,U5920,P0110,Home & Kitchen,BrandD,1,464.19,30.0,464.19,355.96,243.0,0,0
O035472,2024-11-19,U5454,P0990,Beauty,BrandF,1,193.42,0.0,193.42,-460.87,348.0,0,1
O035473,2024-01-08,U2510,P0589,Sports,BrandE,6,1573.49,0.0,9440.94,5803.860000000001,434.0,0,0
O035474,2024-12-05,U2728,P0701,Apparel,BrandC,3,1678.94,15.0,5036.82,3974.7300000000005,979.0,0,0
O035475,2024-06-02,U4163,P0154,Apparel,BrandB,2,292.18,40.0,584.36,-428.22,-87.0,0,1
O035476,2024-08-21,U4913,P0101,Home & Kitchen,BrandE,3,621.26,25.0,1863.78,1464.72,354.0,0,0
O035477,2024-11-16,U5636,P0570,Apparel,BrandD,1,1005.31,15.0,1005.31,272.9,553.0,0,0
O035478,2023-10-08,U2257,P0323,Books,BrandC,1,932.92,30.0,932.92,227.93999999999994,388.0,0,0
O035479,2024-09-03,U3217,P1263,Beauty,BrandE,4,1103.53,5.0,4414.12,997.0,686.0,0,0
O035480,2024-01-28,U3701,P0529,Sports,BrandE,1,913.1,40.0,913.1,741.23,932.0,0,0
O035481,2023-10-15,U3227,P0362,Home & Kitchen,No Brand,2,726.97,40.0,1453.94,516.0600000000001,307.0,0,0
O035482,2024-02-27,U4845,P0429,Beauty,BrandF,1,1763.0,20.0,1763.0,1244.24,1009.0,0,0
O035483,2024-06-11,U1147,P1035,Sports,BrandC,1,1226.44,40.0,1226.44,326.2900000000001,260.0,0,0
O035484,2024-10-28,U4204,P1340,Books,BrandC,6,1857.3,20.0,11143.8,9820.98,363.0,0,0
O035485,2024-05-10,U4742,P0918,Sports,BrandC,4,517.46,20.0,2069.84,711.8800000000001,675.0,0,0
O035486,2023-08-25,U5710,P0493,Electronics,BrandD,3,297.1,40.0,891.3000000000001,-177.98999999999995,-350.0,0,1
O035487,2023-12-08,U3281,P1025,Electronics,BrandE,2,1667.36,10.0,3334.72,2472.3199999999997,113.0,0,0
O035488,2024-04-13,U3039,P0526,Sports,BrandB,2,2454.73,0.0,4909.46,4458.62,466.0,0,0
O035489,2023-07-26,U1734,P0048,Electronics,BrandF,2,872.97,5.0,1745.94,120.68000000000006,925.0,0,0
O035490,2025-02-20,U4196,P0356,Apparel,BrandC,2,2343.67,5.0,4687.34,3716.04,465.0,0,0
O035491,2024-01-08,U1158,P0540,Apparel,BrandE,5,1341.42,15.0,6707.1,3194.8500000000004,-198.0,0,0
O035492,2025-06-26,U5569,P0577,Beauty,BrandD,1,239.77,30.0,239.77,-139.68999999999997,816.0,0,1
O035493,2023-07-09,U3095,P0690,Books,BrandA,1,1859.98,10.0,1859.98,1748.98,399.0,0,0
O035494,2024-11-15,U1106,P0124,Electronics,BrandB,4,1289.48,20.0,5157.92,2309.6,692.0,0,0
O035495,2024-07-25,U4764,P0472,Beauty,BrandB,3,652.76,0.0,1958.28,1388.07,-100.0,0,0
O035496,2025-01-25,U1427,P0127,Home & Kitchen,No Brand,1,1399.52,15.0,1399.52,1234.8899999999999,920.0,0,0
O035497,2025-04-08,U5965,P0833,Sports,BrandD,2,849.82,25.0,1699.64,1005.0000000000001,1004.0,0,0
O035498,2024-04-15,U1181,P0986,Sports,BrandC,3,851.03,25.0,2553.09,831.03,1044.0,0,0
O035499,2023-10-11,U3623,P0523,Sports,BrandC,2,648.36,15.0,1296.72,-472.31999999999994,946.0,0,1
O035500,2024-01-06,U1975,P1390,Sports,BrandA,4,1261.52,10.0,5046.08,3157.04,379.0,0,0
O035501,2024-08-22,U3732,P0391,Home & Kitchen,BrandE,1,1428.01,5.0,1428.01,1030.85,81.0,0,0
O035502,2024-09-18,U3488,P0279,Beauty,BrandF,1,393.79,0.0,393.79,-124.96999999999997,570.0,0,1
O035503,2024-08-06,U2858,P1213,Electronics,BrandC,3,1967.32,15.0,5901.96,4353.03,913.0,0,0
O035504,2024-09-11,U3440,P1171,Home & Kitchen,BrandD,2,1070.77,5.0,2141.54,1271.1799999999998,118.0,0,0
O035505,2023-10-02,U3477,P1471,Books,No Brand,2,638.38,25.0,1276.76,411.0,566.0,0,0
O035506,2024-11-19,U1729,P0228,Books,BrandB,4,927.84,10.0,3711.36,596.48,197.0,0,0
O035507,2025-07-04,U2223,P1431,Beauty,BrandF,1,540.37,30.0,540.37,21.610000000000014,1210.0,0,0
O035508,2025-03-14,U4164,P0449,Electronics,BrandA,4,876.78,20.0,3507.12,2259.0,901.0,0,0
O035509,2024-12-18,U1730,P1125,Beauty,No Brand,4,1459.56,15.0,5838.24,3248.9199999999996,1159.0,0,0
O035510,2024-08-22,U2343,P1057,Books,BrandA,3,965.21,15.0,2895.63,2026.41,782.0,0,0
O035511,2025-03-26,U4223,P0889,Beauty,BrandF,2,998.36,25.0,1996.72,1604.1,515.0,0,0
O035512,2024-08-18,U5629,P0047,Apparel,BrandB,1,2006.56,10.0,2006.56,1883.29,236.0,0,0
O035514,2024-10-05,U2029,P0602,Sports,BrandC,1,841.49,25.0,841.49,44.10000000000002,16.0,0,0
O035515,2024-04-22,U5020,P0246,Electronics,BrandF,3,1331.09,0.0,3993.2699999999995,2445.6899999999996,1047.0,0,0
O035516,2023-11-19,U1520,P0017,Sports,BrandD,4,328.86,15.0,1315.44,-980.6399999999999,-87.0,0,1
O035517,2023-08-28,U1535,P0833,Sports,BrandD,1,729.25,40.0,729.25,381.93,415.0,0,0
O035518,2025-06-01,U4554,P0312,Books,BrandE,3,467.71,10.0,1403.1299999999999,-1372.68,1258.0,0,1
O035519,2024-07-30,U2888,P0949,Books,No Brand,3,1439.82,15.0,4319.46,2512.995,727.0,0,0
O035520,2024-11-01,U2504,P0890,Beauty,BrandE,3,647.27,0.0,1941.81,762.24,734.0,0,0
O035521,2024-01-28,U4789,P0538,Beauty,BrandD,1,2372.36,5.0,2372.36,2177.8,309.0,0,0
O035522,2024-10-22,U3909,P0935,Sports,BrandC,1,1334.96,40.0,1334.96,1068.3,149.0,0,0
O035523,2025-01-16,U2383,P0173,Beauty,BrandB,2,1990.95,10.0,3981.9,3619.36,107.0,0,0
O035524,2024-11-08,U3058,P1218,Books,BrandB,3,1166.46,25.0,3499.38,718.17,1168.0,0,0
O035525,2025-06-24,U5568,P1187,Sports,BrandE,2,559.67,10.0,1119.34,-28.700000000000045,1057.0,0,1
O035526,2023-12-09,U2454,P0669,Apparel,BrandD,1,1807.03,0.0,1807.03,959.0899999999999,-295.0,0,0
O035527,2023-11-07,U3188,P1474,Apparel,BrandF,5,1587.06,30.0,7935.299999999999,6094.95,900.0,0,0
O035528,2025-06-05,U1533,P0619,Home & Kitchen,BrandF,5,2264.67,0.0,11323.35,8431.400000000001,1247.0,0,0
O035529,2025-03-23,U5188,P1019,Home & Kitchen,No Brand,1,1310.47,40.0,1310.47,768.7,97.0,0,0
O035530,2024-03-15,U1500,P1194,Electronics,BrandC,2,1542.37,20.0,3084.74,1575.5999999999997,749.0,0,0
O035531,2024-08-17,U2630,P1475,Apparel,BrandF,1,1005.49,15.0,1005.49,469.21000000000004,666.0,0,0
O035532,2023-12-16,U5404,P0779,Sports,BrandF,2,532.94,40.0,1065.88,-832.28,510.0,0,1
O035533,2024-04-11,U4425,P0984,Home & Kitchen,BrandF,2,495.99,30.0,991.98,454.36,146.0,0,0
O035534,2024-10-20,U5817,P0153,Home & Kitchen,BrandC,2,1231.74,15.0,2463.48,1254.9,1357.0,0,0
O035535,2025-07-02,U1917,P0072,Electronics,BrandF,2,2115.74,10.0,4231.48,3198.8599999999997,448.0,0,0
O035536,2025-04-06,U1199,P0030,Home & Kitchen,BrandA,4,1061.67,25.0,4246.68,2824.5600000000004,1524.0,0,0
O035537,2024-09-07,U2637,P0026,Electronics,BrandE,3,264.19,25.0,792.5699999999999,-920.46,758.0,0,1
