sku_id,week_start,weekly_order_qty,weekly_revenue
P1192,2023-09-18,1,1283.9725
P1192,2023-09-25,4,3318.616
P1192,2023-10-16,3,2253.204
P1192,2023-12-04,5,8499.421710000008
P1192,2023-12-25,7,3003.58
P1192,2024-01-08,1,300.324
P1192,2024-02-05,4,4241.370000000001
P1192,2024-02-19,2,1343.904
P1192,2024-03-11,1,826.4925000000001
P1192,2024-04-15,1,1594.52
P1192,2024-04-29,2,1513.1280000000002
P1192,2024-07-01,2,2445.1000000000004
P1192,2024-09-02,1,1385.2875
P1192,2024-09-09,2,415.875
P1192,2024-10-07,2,639.63
P1192,2024-12-09,2,4155.433
P1192,2025-02-10,2,2101.387
P1192,2025-02-17,4,952.7
P1192,2025-03-17,1,457.808
P1192,2025-04-28,3,3013.6050000000005
P1192,2025-05-19,1,585.345
P1192,2025-06-09,1,265.15500000000003
P1192,2025-06-16,2,663.264
P1192,2025-06-23,1,994.264
P1193,2023-09-11,2,1906.2
P1193,2023-10-02,2,1681.2320000000002
P1193,2023-10-09,1,1103.473
P1193,2023-12-25,3,1187.97
P1193,2024-01-01,4,5262.894
P1193,2024-04-01,1,1417.058
P1193,2024-04-15,1,549.3975
P1193,2024-06-03,2,543.476
P1193,2024-07-29,2,2942.37
P1193,2024-08-05,2,685.155
P1193,2024-09-09,2,3664.397
P1193,2024-09-16,3,5133.078
P1193,2024-09-23,1,1030.344
P1193,2024-10-14,2,3493.432
P1193,2024-11-25,1,1378.67
P1193,2025-01-27,2,2486.4335
P1193,2025-02-24,4,2965.648
P1193,2025-03-03,2,3110.004
P1193,2025-03-17,3,2305.821
P1193,2025-04-07,1,249.76
P1193,2025-04-21,5,4329.337500000001
P1193,2025-05-05,2,1147.68
P1194,2023-07-10,3,1856.736
P1194,2023-07-17,5,4956.705
P1194,2023-08-07,3,1222.965
P1194,2023-09-04,2,782.9100000000001
P1194,2023-09-25,1,742.116
P1194,2023-10-16,3,6401.157
P1194,2023-11-13,3,2478.3525
P1194,2023-12-18,5,1259.76
P1194,2024-03-11,2,2467.792
P1194,2024-04-01,2,3634.58
P1194,2024-04-29,6,5134.948
P1194,2024-05-13,3,3224.862
P1194,2024-06-03,1,636.78
P1194,2024-07-22,1,1437.3719999999998
P1194,2024-08-26,4,884.3519999999999
P1194,2024-11-11,1,265.275
P1194,2024-11-25,3,1828.5795000000005
P1194,2024-12-02,5,9211.711710000007
P1194,2025-01-27,2,1731.6
P1194,2025-03-31,2,1982.682
P1194,2025-06-02,1,1314.96
P1194,2025-06-16,2,1113.684
P1194,2025-06-23,1,826.1175000000001
P1195,2023-07-10,3,2268.0465
P1195,2023-07-17,1,1570.18
P1195,2023-07-24,3,5213.2965
P1195,2023-08-21,3,2317.248
P1195,2023-09-11,2,2204.969
P1195,2023-10-16,6,8244.336
P1195,2023-11-27,3,1687.0085
P1195,2023-12-18,1,211.41
P1195,2024-01-15,4,6532.2
P1195,2024-03-18,1,758.4
P1195,2024-04-22,2,3763.46
P1195,2024-05-06,2,3591.209
P1195,2024-05-20,1,959.9175
P1195,2024-05-27,4,6352.32
P1195,2024-06-10,5,3218.6225
P1195,2024-06-17,1,898.1062499999999
P1195,2024-06-24,1,324.8025
P1195,2024-07-08,2,410.36800000000005
P1195,2024-08-12,6,6535.7325
P1195,2024-09-09,1,496.97100000000006
P1195,2024-10-28,2,1586.616
P1195,2024-12-30,1,249.597
P1195,2025-01-27,4,7194.996
P1195,2025-02-24,1,740.664
P1195,2025-03-24,2,1915.96
P1195,2025-03-31,3,662.112
P1195,2025-04-14,2,1813.266
P1195,2025-04-21,2,1242.66
P1195,2025-05-19,2,2317.686
P1195,2025-06-02,4,1636.8000000000002
P1195,2025-06-09,1,1522.52
P1196,2023-07-31,4,4150.8265
P1196,2023-08-21,5,5921.2
P1196,2023-10-02,1,1258.255
P1196,2023-11-27,1,173.509
P1196,2024-01-01,1,2027.88
P1196,2024-01-15,1,354.312
P1196,2024-02-05,2,1218.84
P1196,2024-02-26,2,2849.634
P1196,2024-03-25,1,888.18
P1196,2024-05-06,1,1645.5405
P1196,2024-06-10,3,2944.851
P1196,2024-06-17,1,1897.12
P1196,2024-07-29,1,1141.448
P1196,2024-12-23,5,1097.12
P1196,2024-12-30,2,666.624
P1196,2025-02-24,3,3462.2700000000004
P1197,2023-07-24,3,1365.02
P1197,2023-08-28,4,5224.128
P1197,2023-09-18,1,749.056
P1197,2023-10-30,1,512.99
P1197,2024-01-01,1,1122.674
P1197,2024-03-04,3,5610.241
P1197,2024-04-15,4,2891.666
P1197,2024-05-27,1,1342.635
P1197,2024-06-03,4,2845.3500000000004
P1197,2024-06-24,3,2316.168
P1197,2024-09-23,2,1564.452
P1197,2024-11-04,1,853.605
P1197,2024-12-30,4,2984.86
P1197,2025-01-20,3,5828.28
P1197,2025-02-24,3,913.2825
P1197,2025-03-31,2,1896.9
P1197,2025-04-28,3,1359.432
P1197,2025-05-19,1,801.549
P1197,2025-05-26,1,782.1445
P1197,2025-06-09,1,551.3900000000001
P1197,2025-07-07,3,2746.7259999999997
P1198,2023-07-24,3,1929.44
P1198,2023-08-14,4,5845.484
P1198,2023-08-28,4,3919.02
P1198,2023-09-04,3,4565.322
P1198,2023-10-30,5,1176.54
P1198,2023-11-06,3,768.348
P1198,2023-12-04,5,3354.26
P1198,2023-12-18,1,1200.2775
P1198,2023-12-25,3,3043.0560000000005
P1198,2024-01-22,2,3032.432
P1198,2024-02-05,4,3774.312
P1198,2024-02-19,4,2209.4275
P1198,2024-09-16,2,854.544
P1198,2024-09-30,5,4454.775000000001
P1198,2025-03-10,2,1654.755
P1198,2025-03-24,1,634.716
P1198,2025-05-26,1,791.96
P1198,2025-06-23,1,803.6
P1198,2025-06-30,4,2235.0
P1199,2023-07-10,3,3039.6825
P1199,2023-07-17,2,1058.134
P1199,2023-08-14,3,4612.183499999999
P1199,2023-09-25,1,1800.49
P1199,2023-10-16,2,1049.244
P1199,2023-10-23,3,2297.2879999999996
P1199,2023-12-04,1,1634.3135
P1199,2024-01-01,1,1052.4975
P1199,2024-02-05,1,834.9839999999999
P1199,2024-03-04,2,1014.15
P1199,2024-03-25,1,165.50399999999996
P1199,2024-07-08,2,537.5999999999999
P1199,2024-07-22,2,1938.216
P1199,2024-09-02,1,1882.152
P1199,2024-09-09,5,5469.6
P1199,2024-09-23,2,1868.6240000000005
P1199,2024-12-02,1,394.569
P1199,2024-12-23,6,4605.003000000001
P1199,2024-12-30,2,1017.528
P1199,2025-02-24,4,2336.496
P1199,2025-03-31,2,2812.592
P1199,2025-04-21,1,1516.0685
P1199,2025-05-05,1,724.37
P1199,2025-06-02,3,1126.02
P1199,2025-06-09,3,4840.7535
P1200,2023-07-31,2,773.04
P1200,2023-09-11,2,1737.645
P1200,2023-10-02,1,1095.156
P1200,2023-10-23,1,942.246
P1200,2024-01-15,3,3917.592
P1200,2024-02-19,5,3099.46
P1200,2024-04-08,5,3920.7000000000007
P1200,2024-04-22,1,1956.294
P1200,2024-06-24,1,1532.754
P1200,2024-07-01,1,824.0835
P1200,2024-07-08,3,553.1624999999999
P1200,2024-07-22,1,1257.0749999999998
P1200,2024-09-02,1,791.196
P1200,2024-09-09,1,1755.3775
P1200,2024-10-07,5,2829.645
P1200,2024-10-21,2,2681.223
P1200,2024-10-28,2,2827.424
P1200,2024-12-16,1,1275.32
P1200,2024-12-23,2,3353.058
P1200,2025-01-20,1,1731.339
P1200,2025-02-17,1,1586.043
P1200,2025-03-10,1,1213.3305
P1200,2025-03-31,1,311.814
P1200,2025-06-02,3,2753.016
P1200,2025-07-07,2,4058.894
P1201,2023-07-10,2,1329.855
P1201,2023-08-28,3,2054.052
P1201,2023-10-16,1,521.6560000000001
P1201,2023-11-27,3,720.1320000000001
P1201,2024-01-01,3,1850.1525
P1201,2024-02-12,2,1564.992
P1201,2024-03-18,2,1467.18
P1201,2024-05-13,1,349.88
P1201,2024-05-20,1,1769.774
P1201,2024-05-27,1,880.308
P1201,2024-06-10,1,978.12
P1201,2024-07-29,3,3397.1280000000006
P1201,2024-08-19,3,4380.777
P1201,2024-08-26,1,769.864
P1201,2024-09-30,1,854.5645
P1201,2024-10-07,1,1122.555
P1201,2024-11-18,1,370.633
P1201,2024-11-25,3,1561.728
P1201,2025-01-20,1,978.448
P1201,2025-01-27,1,803.4200000000001
P1201,2025-04-07,1,1669.869
P1201,2025-04-21,1,650.238
P1201,2025-04-28,4,7267.8465
P1201,2025-05-05,1,840.2249999999999
P1201,2025-05-19,1,1718.5785
P1201,2025-06-16,2,1307.062
P1202,2023-07-10,1,232.308
P1202,2023-08-21,3,2345.742
P1202,2023-09-11,2,2300.083
P1202,2023-10-09,5,5448.75
P1202,2023-10-16,1,1489.07
P1202,2023-11-13,1,1452.037
P1202,2023-12-25,1,739.8
P1202,2024-02-05,4,1669.5700000000002
P1202,2024-02-19,2,1307.6999999999998
P1202,2024-04-29,2,556.932
P1202,2024-05-06,1,299.62800000000004
P1202,2024-05-13,2,1670.499
P1202,2024-05-20,1,1625.3445000000002
P1202,2024-06-10,1,183.72
P1202,2024-07-08,2,3715.06
P1202,2024-07-29,1,244.594
P1202,2024-08-12,2,565.164
P1202,2024-08-26,4,5728.44
P1202,2024-09-16,1,590.202
P1202,2024-10-14,1,980.775
P1202,2024-11-04,1,762.825
P1202,2024-11-11,1,1308.6075
P1202,2024-12-30,2,1731.36
P1202,2025-01-20,5,3212.7575
P1202,2025-02-03,2,1589.145
P1202,2025-02-10,1,762.825
P1202,2025-04-07,4,7794.684
P1202,2025-05-05,2,1974.8400000000001
P1202,2025-05-19,8,5362.0779999999995
P1202,2025-06-09,1,840.258
P1202,2025-06-30,4,4764.25
P1203,2023-08-28,7,8499.421710000008
P1203,2023-10-09,4,2241.3720000000003
P1203,2023-11-06,2,4291.04
P1203,2024-01-22,1,1077.811
P1203,2024-02-26,2,537.37
P1203,2024-03-18,2,3615.78
P1203,2024-05-06,3,3256.0299999999997
P1203,2024-05-13,1,1096.38
P1203,2024-05-27,4,5594.688
P1203,2024-06-17,3,3421.6425000000004
P1203,2024-09-09,4,1842.88
P1203,2024-10-14,1,302.0
P1203,2024-11-18,4,4176.255999999999
P1203,2024-12-16,6,8499.421710000008
P1203,2025-02-17,2,581.7
P1203,2025-02-24,4,3458.6159999999995
P1203,2025-04-14,1,332.523
P1203,2025-05-05,3,2560.24
P1203,2025-06-30,1,856.0619999999999
P1204,2023-07-24,2,2763.376
P1204,2023-08-14,1,439.9515
P1204,2023-09-25,2,1137.975
P1204,2023-10-23,4,7380.647999999999
P1204,2024-02-05,3,3653.94
P1204,2024-02-12,1,900.765
P1204,2024-04-29,1,2195.35
P1204,2024-05-13,3,2856.91
P1204,2024-05-20,5,4770.14
P1204,2024-05-27,3,2410.1760000000004
P1204,2024-06-17,7,5376.09
P1204,2024-07-01,5,1915.05
P1204,2024-07-08,1,174.81
P1204,2024-08-05,1,1466.002
P1204,2024-08-12,2,667.9680000000001
P1204,2024-08-19,6,5600.697
P1204,2024-08-26,2,836.8799999999999
P1204,2024-09-02,3,522.9225
P1204,2024-09-16,1,257.528
P1204,2024-09-23,1,1282.4905
P1204,2024-10-07,1,881.25
P1204,2024-11-11,1,429.282
P1204,2024-11-25,2,2438.48
P1204,2024-12-23,1,1962.558
P1204,2025-01-27,1,939.2925
P1204,2025-02-10,2,1024.816
P1204,2025-03-10,1,633.5640000000001
P1204,2025-03-24,2,227.22
P1204,2025-05-05,2,2262.994
P1204,2025-05-26,1,319.242
P1204,2025-06-02,3,5361.363
P1205,2023-09-11,2,3906.576
P1205,2023-09-18,1,370.9655
P1205,2023-09-25,2,994.932
P1205,2023-10-16,8,4080.9040000000005
P1205,2023-10-30,1,1591.362
P1205,2023-11-13,3,3919.5105000000003
P1205,2023-11-20,1,1097.4095
P1205,2023-12-25,2,451.656
P1205,2024-01-01,5,4751.253000000001
P1205,2024-03-11,1,1398.672
P1205,2024-03-18,4,5935.0
P1205,2024-06-17,3,1921.1625
P1205,2024-07-22,2,1587.168
P1205,2024-08-05,5,3775.52
P1205,2024-08-19,2,1464.596
P1205,2024-09-02,2,3820.86
P1205,2024-09-16,5,3057.215
P1205,2024-10-28,2,4225.78
P1205,2024-12-02,2,2593.056
P1205,2024-12-09,2,501.24
P1205,2024-12-30,4,3921.22
P1205,2025-01-20,5,4213.32
P1205,2025-01-27,2,1859.04
P1205,2025-04-07,4,8499.421710000008
P1205,2025-05-05,4,6515.974999999999
P1205,2025-05-12,2,1434.645
P1206,2023-07-10,1,793.956
P1206,2023-10-09,1,866.2275
P1206,2023-10-16,2,2609.295
P1206,2023-11-20,1,1878.59
P1206,2023-12-25,2,1684.656
P1206,2024-02-05,1,549.1600000000001
P1206,2024-04-01,12,7068.51
P1206,2024-04-15,8,7633.84
P1206,2024-04-22,1,917.9915
P1206,2024-05-27,1,1571.607
P1206,2024-06-17,1,1287.0275
P1206,2024-07-29,2,2113.275
P1206,2024-09-16,2,2914.9390000000003
P1206,2024-11-18,4,3202.024
P1206,2025-01-13,3,5113.612499999999
P1206,2025-01-20,2,1501.0680000000002
P1206,2025-03-10,1,772.245
P1206,2025-04-14,1,1043.625
P1206,2025-05-12,4,1220.75
P1206,2025-06-23,1,841.4325000000001
P1207,2023-08-07,10,10922.382
P1207,2023-08-14,1,396.8905
P1207,2023-08-21,2,3220.992
P1207,2023-09-04,1,1031.168
P1207,2023-10-09,4,2278.164
P1207,2023-12-25,4,3746.511
P1207,2024-01-01,2,1199.04
P1207,2024-01-08,1,873.645
P1207,2024-01-15,1,1048.752
P1207,2024-02-26,6,4602.122
P1207,2024-03-04,1,923.755
P1207,2024-03-18,8,2333.876
P1207,2024-05-20,6,3656.9039999999995
P1207,2024-06-10,4,4738.67
P1207,2024-06-17,2,1412.446
P1207,2024-07-29,1,592.51
P1207,2024-08-05,2,1488.064
P1207,2024-09-09,2,1707.815
P1207,2024-09-16,2,639.54
P1207,2024-09-30,2,1998.816
P1207,2024-10-21,3,3994.461
P1207,2024-12-09,3,1863.0165
P1207,2024-12-16,2,2058.5209999999997
P1207,2025-01-13,2,1695.54
P1207,2025-02-17,1,1118.39
P1207,2025-04-21,3,3736.018
P1207,2025-05-19,5,1049.16
P1207,2025-06-02,1,620.1
P1207,2025-06-16,3,5306.632
P1208,2023-07-17,1,600.3689999999999
P1208,2023-07-24,3,570.924
P1208,2023-08-07,2,403.87200000000007
P1208,2023-08-14,1,269.456
P1208,2023-09-11,2,1406.898
P1208,2023-09-18,1,2251.49
P1208,2023-11-20,2,1495.26
P1208,2023-12-04,3,1317.08
P1208,2024-01-01,1,450.915
P1208,2024-01-29,2,324.744
P1208,2024-04-22,3,3039.753
P1208,2024-08-12,3,2176.875
P1208,2024-10-07,2,2307.0705
P1208,2024-10-14,3,3138.3920000000003
P1208,2024-10-21,1,1468.8425000000002
P1208,2024-10-28,1,1597.84
P1208,2024-11-18,2,1976.27
P1208,2025-01-13,2,812.308
P1208,2025-03-10,3,4379.937
P1208,2025-04-21,5,1644.087
P1208,2025-04-28,5,7467.5795
P1208,2025-05-05,4,2382.584
P1208,2025-06-16,2,3363.133
P1208,2025-06-23,2,2348.784
P1208,2025-06-30,2,3306.931
P1209,2023-07-10,3,2048.91
P1209,2023-08-14,2,1610.72
P1209,2023-08-28,2,3990.82
P1209,2023-09-25,2,3237.22
P1209,2023-10-02,3,3976.230000000001
P1209,2023-11-06,1,894.15
P1209,2023-11-20,5,4065.48
P1209,2023-11-27,3,1557.6719999999998
P1209,2024-01-08,3,2117.199
P1209,2024-03-18,1,968.517
P1209,2024-05-27,1,323.88
P1209,2024-06-03,1,526.91
P1209,2024-06-10,1,912.76
P1209,2024-06-17,2,2027.205
P1209,2024-07-15,1,1069.396
P1209,2024-07-29,4,3034.761
P1209,2024-08-05,1,2227.19
P1209,2024-08-19,5,2814.908
P1209,2024-09-09,1,262.39500000000004
P1209,2024-10-07,1,450.678
P1209,2024-11-04,3,3042.984
P1209,2024-11-25,1,794.226
P1209,2024-12-16,2,2011.986
P1209,2025-01-06,4,8351.032
P1209,2025-01-13,3,5863.617
P1209,2025-02-17,4,8499.421710000008
P1209,2025-04-07,2,2170.815
P1209,2025-05-12,4,3705.2
P1209,2025-06-23,3,1637.1
P1210,2023-08-14,4,3871.656
P1210,2023-09-25,1,297.432
P1210,2023-10-09,1,934.79
P1210,2023-10-30,4,3964.744
P1210,2024-01-08,2,2280.261
P1210,2024-01-22,1,1999.593
P1210,2024-02-12,4,6355.8
P1210,2024-02-26,2,1858.92
P1210,2024-03-11,4,4563.08
P1210,2024-03-18,1,645.1859999999999
P1210,2024-04-01,6,5639.004000000001
P1210,2024-04-22,1,301.852
P1210,2024-05-13,3,2466.312
P1210,2024-05-27,3,1918.512
P1210,2024-06-03,4,6808.612
P1210,2024-06-24,1,596.043
P1210,2024-07-15,1,1684.844
P1210,2024-08-19,3,4417.71
P1210,2024-10-28,1,920.682
P1210,2024-11-04,1,1548.2325
P1210,2024-11-11,5,1813.11
P1210,2024-12-23,1,2009.31
P1210,2025-01-06,1,970.965
P1210,2025-01-27,2,1632.525
P1210,2025-02-17,5,3570.923
P1210,2025-02-24,2,831.756
P1210,2025-03-31,2,1134.59475
P1210,2025-04-07,4,2240.304
P1210,2025-06-09,2,3325.0
P1211,2023-09-11,2,3095.824
P1211,2023-09-18,1,1275.64
P1211,2024-02-19,1,1688.4899999999998
P1211,2024-02-26,2,846.165
P1211,2024-03-25,1,848.787
P1211,2024-04-29,2,828.896
P1211,2024-05-06,3,2682.54
P1211,2024-05-20,2,1459.98
P1211,2024-07-08,1,980.91
P1211,2024-08-19,6,4120.3460000000005
P1211,2024-08-26,2,1971.872
P1211,2024-09-16,1,2101.66
P1211,2024-09-30,3,2118.285
P1211,2024-10-14,1,441.444
P1211,2024-11-04,1,1167.99
P1211,2024-12-16,5,8499.421710000008
P1211,2025-03-17,3,2306.016
P1211,2025-04-07,5,1203.125
P1211,2025-04-14,2,2365.678
P1211,2025-04-28,2,1906.14
P1211,2025-06-02,5,3532.69
P1211,2025-06-16,1,338.485
P1212,2023-07-17,4,4238.428500000001
P1212,2023-07-24,3,2364.672
P1212,2023-07-31,4,2730.2
P1212,2023-08-14,2,2194.944
P1212,2023-08-21,6,8499.421710000008
P1212,2023-10-30,2,771.516
P1212,2023-12-04,8,9892.035
P1212,2023-12-25,3,896.382
P1212,2024-01-22,2,1032.174
P1212,2024-02-12,5,7345.329
P1212,2024-02-26,2,1895.175
P1212,2024-03-25,1,880.6080000000001
P1212,2024-04-08,4,6574.912
P1212,2024-05-06,5,1988.145
P1212,2024-07-08,4,5715.542
P1212,2024-08-26,2,2108.373
P1212,2024-09-02,1,1872.59
P1212,2024-10-14,3,3554.349
P1212,2024-10-28,1,1258.712
P1212,2025-01-13,2,4055.16
P1212,2025-02-24,4,1210.7759999999998
P1212,2025-03-03,1,1453.83
P1212,2025-04-14,1,227.955
P1212,2025-05-26,4,4593.458
P1212,2025-06-02,2,2699.16
P1212,2025-06-30,1,1140.3
P1213,2023-07-03,1,1675.69
P1213,2023-08-14,3,4229.998500000001
P1213,2023-09-18,1,438.067
P1213,2023-09-25,2,3234.312
P1213,2023-10-09,5,5649.454500000001
P1213,2023-11-06,3,5423.976000000001
P1213,2023-11-13,1,1458.5575
P1213,2023-11-20,1,867.804
P1213,2023-12-18,3,1836.492
P1213,2024-01-29,2,1950.93
P1213,2024-04-01,1,646.065
P1213,2024-06-03,2,1356.516
P1213,2024-06-10,6,5297.7080000000005
P1213,2024-08-05,3,5016.666
P1213,2024-08-26,4,2899.333
P1213,2024-09-02,3,1756.062
P1213,2024-10-07,2,2108.052
P1213,2024-11-18,3,1204.77
P1213,2024-12-09,3,3107.1009999999997
P1213,2025-01-27,3,3162.0780000000004
P1213,2025-02-17,3,1774.311
P1213,2025-03-31,5,7820.634
P1213,2025-04-21,3,2810.736
P1213,2025-06-23,1,623.484
P1214,2023-07-24,1,1275.855
P1214,2023-09-18,1,1006.56
P1214,2023-10-30,3,2131.6725
P1214,2023-12-25,5,5005.566000000001
P1214,2024-01-22,3,5751.299999999999
P1214,2024-04-29,1,1547.6129999999998
P1214,2024-05-27,1,526.134
P1214,2024-06-10,2,891.18
P1214,2024-07-08,1,624.3719999999998
P1214,2024-07-22,1,951.664
P1214,2024-08-12,1,2323.0
P1214,2024-08-19,3,4437.960000000001
P1214,2024-09-30,2,1520.603
P1214,2024-10-14,3,934.8
P1214,2024-10-21,3,840.132
P1214,2024-10-28,3,3715.0605
P1214,2024-11-11,1,1075.63
P1214,2024-12-30,2,3382.02
P1214,2025-01-20,1,1627.733
P1214,2025-06-23,1,225.615
P1215,2023-07-17,2,1181.502
P1215,2023-08-07,1,1600.6265
P1215,2023-08-14,4,4933.4400000000005
P1215,2023-08-21,2,440.776
P1215,2023-08-28,3,1403.676
P1215,2023-12-18,4,4157.9220000000005
P1215,2024-02-12,1,1743.2225
P1215,2024-03-18,3,2462.739
P1215,2024-05-20,1,2347.68
P1215,2024-06-10,4,2691.92
P1215,2024-07-01,1,289.1785
P1215,2024-07-29,1,676.046
P1215,2024-11-04,4,4123.728
P1215,2025-01-20,2,379.2000000000001
P1215,2025-02-24,1,797.9175
P1215,2025-03-17,1,217.124
P1215,2025-03-24,1,1506.3580000000002
P1215,2025-06-30,2,1377.561
P1216,2024-01-08,1,2188.6
P1216,2024-02-26,1,1161.9165
P1216,2024-03-11,1,1733.16
P1216,2024-04-01,3,3642.168
P1216,2024-05-06,3,5563.593000000001
P1216,2024-06-10,1,481.97399999999993
P1216,2024-07-22,10,12386.556710000008
P1216,2024-08-26,2,324.59000000000003
P1216,2024-09-23,1,1586.747
P1216,2024-10-07,4,2655.616
P1216,2024-10-28,2,936.496
P1216,2025-01-27,1,1176.48
P1216,2025-05-19,4,808.4159999999999
P1217,2023-07-31,2,2498.08
P1217,2023-08-28,2,2252.908
P1217,2023-09-18,5,3480.88
P1217,2023-10-09,1,2316.13
P1217,2023-10-23,5,3390.96
P1217,2024-02-12,2,1370.11
P1217,2024-03-25,3,3196.986
P1217,2024-05-06,1,1376.524
P1217,2024-05-13,2,2520.972
P1217,2024-05-20,2,1043.18
P1217,2024-06-03,4,5181.235000000001
P1217,2024-06-10,3,507.65400000000005
P1217,2024-08-05,1,1147.035
P1217,2024-10-21,3,5419.103999999999
P1217,2024-11-25,1,604.656
P1217,2025-01-27,1,482.128
P1217,2025-02-10,3,4452.165
P1217,2025-04-07,5,6915.589
P1217,2025-05-05,3,1233.456
P1217,2025-06-30,3,5319.450000000001
P1218,2023-10-09,1,1671.696
P1218,2023-10-23,3,3277.7955
P1218,2023-11-13,2,943.084
P1218,2023-11-27,1,207.01
P1218,2024-02-19,3,3554.43
P1218,2024-03-04,5,2783.8300000000004
P1218,2024-03-25,2,2678.08
P1218,2024-04-01,1,1343.6175
P1218,2024-04-08,6,1802.232
P1218,2024-07-08,2,1059.254
P1218,2024-09-02,2,2698.399
P1218,2024-10-14,2,2290.14
P1218,2024-10-21,3,1631.439
P1218,2024-11-04,3,2624.535
P1218,2024-11-25,1,1112.2125
P1218,2024-12-16,1,531.144
P1218,2024-12-23,3,2974.473
P1218,2025-02-10,3,4096.548000000001
P1218,2025-03-24,2,2062.3635
P1218,2025-04-21,1,803.6769999999999
P1219,2023-07-17,5,5042.8125
P1219,2023-07-31,3,2436.57
P1219,2023-08-07,7,7555.52
P1219,2023-08-14,4,3569.976
P1219,2023-11-20,6,3994.6620000000003
P1219,2023-11-27,4,6348.724
P1219,2023-12-18,1,650.394
P1219,2024-01-01,2,1639.668
P1219,2024-01-22,2,1662.3719999999998
P1219,2024-02-19,2,1475.838
P1219,2024-04-08,1,1878.012
P1219,2024-04-15,2,2343.586
P1219,2024-06-10,1,1596.168
P1219,2024-06-24,2,2771.34
P1219,2024-08-12,2,2561.744
P1219,2024-08-19,2,2212.742
P1219,2024-08-26,1,1071.588
P1219,2024-09-09,2,3301.111
P1219,2024-09-23,1,630.78
P1219,2024-11-11,1,1388.9025
P1219,2024-12-02,4,1243.788
P1219,2024-12-09,1,1159.056
P1219,2025-01-06,2,2425.73
P1219,2025-01-13,5,5510.25
P1219,2025-02-17,7,3064.035
P1219,2025-03-10,1,2087.72
P1219,2025-03-24,1,507.7475
P1219,2025-05-05,1,885.85
P1220,2023-07-10,2,374.052
P1220,2023-08-14,1,910.0355
P1220,2023-09-25,3,3781.9410000000003
P1220,2023-11-27,2,1073.22
P1220,2023-12-11,2,3761.772
P1220,2024-01-22,1,1269.984
P1220,2024-02-26,1,1498.4395
P1220,2024-04-29,2,1708.902
P1220,2024-05-27,4,2719.16
P1220,2024-06-17,1,1379.514
P1220,2024-07-22,1,1443.29
P1220,2024-08-26,1,1433.664
P1220,2024-09-16,1,399.438
P1220,2024-10-07,2,1272.502
P1220,2024-10-14,1,800.8499999999999
P1220,2025-01-20,1,607.0319999999999
P1220,2025-04-07,1,823.5825
P1220,2025-05-05,2,2186.615
P1220,2025-06-16,1,1184.6875
P1220,2025-06-23,1,477.168
P1221,2023-07-17,1,1825.119
P1221,2023-08-07,5,8447.5975
P1221,2023-09-18,3,2360.4480000000003
P1221,2023-10-09,2,920.752
P1221,2023-11-06,3,2153.9745
P1221,2023-12-25,2,2006.685
P1221,2024-01-29,2,982.176
P1221,2024-02-19,4,5726.915999999999
P1221,2024-04-01,2,755.328
P1221,2024-04-29,3,3223.06
P1221,2024-05-13,3,460.476
P1221,2024-05-27,1,660.126
P1221,2024-06-24,2,2565.4514999999997
P1221,2024-07-01,6,8499.421710000008
P1221,2024-09-30,1,543.798
P1221,2024-10-21,3,1573.473
P1221,2024-12-30,1,660.28
P1221,2025-04-14,4,3536.5440000000003
P1221,2025-04-28,1,284.784
P1221,2025-05-05,1,978.789
P1221,2025-05-26,3,3160.0515
P1222,2023-07-24,1,305.13750000000005
P1222,2023-08-28,3,3388.068
P1222,2023-09-11,5,8499.421710000008
P1222,2023-09-18,4,1237.648
P1222,2023-10-02,1,887.417
P1222,2023-11-13,1,659.3520000000001
P1222,2023-11-27,3,2545.851
P1222,2023-12-11,1,1117.616
P1222,2024-01-15,1,1564.52
P1222,2024-03-18,1,547.3140000000001
P1222,2024-05-27,1,1612.26
P1222,2024-06-10,1,429.989
P1222,2024-06-17,2,2142.94
P1222,2024-07-15,3,3214.41
P1222,2024-08-05,3,3717.696
P1222,2024-08-12,1,1233.12
P1222,2024-08-26,1,2068.18
P1222,2024-10-21,2,1388.76
P1222,2024-11-04,1,656.704
P1222,2025-01-06,1,395.046
P1222,2025-01-20,1,812.133
P1222,2025-04-21,4,3642.998
P1222,2025-04-28,5,3999.015
P1222,2025-06-02,3,2410.8075
P1222,2025-06-23,2,1954.321
P1223,2023-07-03,1,1260.346
P1223,2023-07-31,2,1069.985
P1223,2023-09-18,1,993.87
P1223,2023-10-02,3,2114.01
P1223,2023-10-09,4,3359.688
P1223,2023-11-06,2,1237.644
P1223,2023-12-04,1,942.48
P1223,2024-01-15,2,3134.976
P1223,2024-02-19,2,1555.5
P1223,2024-04-29,2,1364.555
P1223,2024-05-06,1,1545.1655
P1223,2024-05-13,1,613.1790000000001
P1223,2024-06-03,3,4064.574
P1223,2024-07-22,1,1445.544
P1223,2024-08-05,5,3400.7850000000003
P1223,2024-08-19,2,680.204
P1223,2024-09-23,1,785.0039999999999
P1223,2024-09-30,3,1525.914
P1223,2024-10-14,1,394.898
P1223,2024-12-16,3,1962.417
P1223,2024-12-30,1,372.8085
P1223,2025-01-13,3,1566.7454999999998
P1223,2025-01-20,4,4255.104
P1223,2025-06-16,1,297.5475
P1223,2025-06-23,6,1650.312
P1224,2023-07-10,1,961.488
P1224,2023-07-17,1,1214.76
P1224,2023-07-24,2,530.004
